Year,Rep,GID,a_1,b_1,a_0.8,b_0.8,a_0.5,b_0.5,a_0.2,b_0.2,Integral,GDD0,GDD30
2020,1,TS108,3.5955584649917856,0.4524154831116502,3.7888427860555405,0.6968679656243255,3.78093571129001,1.0791284112865762,2.397696372669735,1.773276416068983,0.3401849214287376,1210.6031702649996,1575.3604619149996
2020,1,TS109,2.6250377233858373,0.10360106787280547,3.207820402541517,0.24703875813261503,2.6908057696609946,0.5779362924027902,3.184373977125322,0.7699908544152289,1.0225405498124092,1210.6031702649996,1575.3604619149996
2020,1,TS110,2.0817624047041816,0.30460290164947706,2.2091772920387784,0.5930000404569655,3.3263577908671236,0.8437725189960197,0.5233714033156549,1.7603736193632042,1.5672610652519783,1210.6031702649996,1575.3604619149996
2020,1,TS111,2.250736875119797,0.8379937383253144,1.4586827977894496,0.6830122667588121,1.911537132347443,1.4535313655804818,3.6723374343333868,1.8652385346830174,1.486530034118907,1210.6031702649996,1575.3604619149996
2020,1,TS112,2.3012511721703115,0.7110084047640453,2.211957366087443,0.8335447935043057,2.2844602493433346,1.2985288682949407,2.218211040491692,2.0374554353113514,1.4186207122386238,1210.6031702649996,1575.3604619149996
2020,1,TS113,2.7474677927818454,0.18255180003526889,3.5836043094440106,0.2945716573243101,3.303186702878241,0.9805699076977319,3.1515158001494457,1.8336721369191584,0.8330497725465205,1203.7667119349996,1561.6271285849996
2020,1,TS114,3.3486033097378374,0.40602585812806247,3.7661150229712295,0.5541902930474805,3.4010088949059747,0.8925472899230091,3.0082858526262704,1.2759994019215117,0.41240258181248457,1203.7667119349996,1561.6271285849996
2020,1,TS115,3.600759531235492,0.48091173891960193,3.131286581387535,0.6480923355593142,4.039785476126495,0.7171285335105624,2.981260952004919,1.619404248010008,0.41648364933573934,1215.2187952649997,1590.7417119149995
2020,1,TS116,2.940855537812331,0.4001831090068257,2.872319644755955,0.5028544261244392,2.8445369326734764,0.9806037750861145,3.906994227990661,1.8478135769851305,0.76963836606184,1210.6031702649996,1575.3604619149996
2020,1,TS117,3.260268411547679,0.5457049907304737,3.4639239269122544,0.7722367126574177,2.7389998664075192,1.0083510201989334,4.0371358283019445,1.764555868927872,0.5589264973435095,1203.7667119349996,1561.6271285849996
2020,1,TS118,3.5502249577995015,0.5122808415859722,3.979647176748257,0.6068896670463849,4.921006902188417,0.7208343424191177,6.005368803360936,1.932259142791542,0.40556823999050673,1210.6031702649996,1575.3604619149996
