h2,Year,Rep,GID,Obs,GDD,Value,GDD0
0.8,2021,2,TS007,n6,4199.537545331003,0.9968242370906654,506.22604167000236
0.8,2021,2,TS008,n0,3668.129211991,0.0030658302499969553,0
0.8,2021,2,TS008,n1,3844.5656703210007,0.11286954463394154,176.43645833000073
0.8,2021,2,TS008,n2,3910.501086991001,0.3383630231191011,242.37187500000118
0.8,2021,2,TS008,n3,3978.5490036610017,0.6824676305585328,310.4197916700018
0.8,2021,2,TS008,n4,4031.6927536610015,0.8683453755577166,363.56354167000154
0.8,2021,2,TS008,n5,4105.161503661002,0.9688264013263368,437.032291670002
0.8,2021,2,TS008,n6,4165.488587001002,0.9910698001118811,497.35937501000217
0.8,2021,2,TS009,n0,3653.541711991,0.0010848410429500695,0
0.8,2021,2,TS009,n1,3825.696920321001,0.01742515502560853,172.1552083300012
0.8,2021,2,TS009,n2,3895.421920321001,0.052100586894883706,241.8802083300011
0.8,2021,2,TS009,n3,3964.9115036610015,0.14508255365309644,311.36979167000163
0.8,2021,2,TS009,n4,4016.5635869910016,0.28176569011644353,363.0218750000017
0.8,2021,2,TS009,n5,4085.5375453310016,0.5456933766961671,431.9958333400018
0.8,2021,2,TS009,n6,4149.530253671002,0.7723232023083867,495.9885416800025
0.8,2021,2,TS010,n0,3668.129211991,0.009987549199571082,0
0.8,2021,2,TS010,n1,3844.5656703210007,0.10904255618654914,176.43645833000073
0.8,2021,2,TS010,n2,3910.501086991001,0.2372429537227154,242.37187500000118
0.8,2021,2,TS010,n3,3978.5490036610017,0.448862333780899,310.4197916700018
0.8,2021,2,TS010,n4,4031.6927536610015,0.6333203848989585,363.56354167000154
0.8,2021,2,TS010,n5,4105.161503661002,0.8300181560077736,437.032291670002
0.8,2021,2,TS010,n6,4165.488587001002,0.9197625864459588,497.35937501000217
0.8,2021,2,TS011,n0,3680.949003661,6.187852883424283e-8,0
0.8,2021,2,TS011,n1,3862.915670321001,3.1520603793315825e-5,181.966666660001
0.8,2021,2,TS011,n2,3927.2854619910017,2.858221037317317e-4,246.33645833000173
0.8,2021,2,TS011,n3,3991.0187953310015,0.002530828803457468,310.06979167000145
0.8,2021,2,TS011,n4,4047.4615036610016,0.017238291116035427,366.51250000000164
0.8,2021,2,TS011,n5,4120.062545331002,0.17417963117074012,439.1135416700022
0.8,2021,2,TS011,n6,4184.671920331002,0.658563512055705,503.7229166700022
0.8,2021,2,TS012,n0,3640.406295321,1.8662261576772447e-4,0
0.8,2021,2,TS012,n1,3804.519836991,0.006205761364523169,164.1135416699999
0.8,2021,2,TS012,n2,3880.5729619910007,0.03078762722316632,240.16666667000072
0.8,2021,2,TS012,n3,3946.2104619910015,0.11451123395791228,305.80416667000145
0.8,2021,2,TS012,n4,4001.8990036610016,0.2985193432067766,361.4927083400016
0.8,2021,2,TS012,n5,4066.775045331002,0.6302428507421269,426.3687500100018
0.8,2021,2,TS012,n6,4135.932337001002,0.882097725072852,495.52604168000244
0.8,2021,2,TS013,n0,3680.949003661,1.9853664075987975e-4,0
0.8,2021,2,TS013,n1,3862.915670321001,0.011535446401108063,181.966666660001
0.8,2021,2,TS013,n2,3927.2854619910017,0.04698916958722823,246.33645833000173
0.8,2021,2,TS013,n3,3991.0187953310015,0.1703797660533118,310.06979167000145
0.8,2021,2,TS013,n4,4047.4615036610016,0.42082701227412006,366.51250000000164
0.8,2021,2,TS013,n5,4120.062545331002,0.7868278113547933,439.1135416700022
0.8,2021,2,TS013,n6,4184.671920331002,0.940042646700198,503.7229166700022
0.8,2021,2,TS014,n0,3653.541711991,5.207216233905188e-27,0
0.8,2021,2,TS014,n1,3825.696920321001,1.6104650925691269e-16,172.1552083300012
0.8,2021,2,TS014,n2,3895.421920321001,2.8554316270804277e-12,241.8802083300011
0.8,2021,2,TS014,n3,3964.9115036610015,4.898318118269908e-8,311.36979167000163
0.8,2021,2,TS014,n4,4016.5635869910016,6.877922240219421e-5,363.0218750000017
0.8,2021,2,TS014,n5,4085.5375453310016,0.5232638010412397,431.9958333400018
0.8,2021,2,TS014,n6,4149.530253671002,0.9998851617486252,495.9885416800025
0.8,2021,2,TS015,n0,3693.311503661,0.0010621073286941067,0
0.8,2021,2,TS015,n1,3880.5729619910007,0.02962770642934783,187.26145833000055
0.8,2021,2,TS015,n2,3946.2104619910015,0.09012291097910563,252.89895833000128
0.8,2021,2,TS015,n3,4001.8990036610016,0.21187198787608089,308.58750000000146
0.8,2021,2,TS015,n4,4066.775045331002,0.4624468670845718,373.46354167000163
0.8,2021,2,TS015,n5,4135.932337001002,0.7482774280282815,442.62083334000226
0.8,2021,2,TS015,n6,4199.537545331003,0.9028976298710198,506.22604167000236
0.8,2021,2,TS016,n0,3653.541711991,0.007555922844337499,0
0.8,2021,2,TS016,n1,3825.696920321001,0.14774182564187405,172.1552083300012
0.8,2021,2,TS016,n2,3895.421920321001,0.38069698543945835,241.8802083300011
0.8,2021,2,TS016,n3,3964.9115036610015,0.6845944627804929,311.36979167000163
0.8,2021,2,TS016,n4,4016.5635869910016,0.8471851699579316,363.0218750000017
0.8,2021,2,TS016,n5,4085.5375453310016,0.9509625184667124,431.9958333400018
0.8,2021,2,TS016,n6,4149.530253671002,0.9841194824411248,495.9885416800025
0.8,2021,2,TS017,n0,3668.129211991,2.4925693938135547e-7,0
0.8,2021,2,TS017,n1,3844.5656703210007,4.7354987865746225e-4,176.43645833000073
0.8,2021,2,TS017,n2,3910.501086991001,0.007897372682593882,242.37187500000118
0.8,2021,2,TS017,n3,3978.5490036610017,0.1277037576314354,310.4197916700018
0.8,2021,2,TS017,n4,4031.6927536610015,0.5872700336572294,363.56354167000154
0.8,2021,2,TS017,n5,4105.161503661002,0.970589102653549,437.032291670002
0.8,2021,2,TS017,n6,4165.488587001002,0.9977125590335987,497.35937501000217
0.8,2021,2,TS018,n0,3668.129211991,1.8999339490719227e-6,0
0.8,2021,2,TS018,n1,3844.5656703210007,4.573977443520974e-4,176.43645833000073
0.8,2021,2,TS018,n2,3910.501086991001,0.0035402076886813095,242.37187500000118
0.8,2021,2,TS018,n3,3978.5490036610017,0.028612436437211067,310.4197916700018
0.8,2021,2,TS018,n4,4031.6927536610015,0.13319356530371604,363.56354167000154
0.8,2021,2,TS018,n5,4105.161503661002,0.6012373304977439,437.032291670002
0.8,2021,2,TS018,n6,4165.488587001002,0.9076920851305278,497.35937501000217
0.8,2021,2,TS019,n0,3653.541711991,5.226950766130787e-4,0
0.8,2021,2,TS019,n1,3825.696920321001,0.021480352892667035,172.1552083300012
0.8,2021,2,TS019,n2,3895.421920321001,0.0906820528972176,241.8802083300011
0.8,2021,2,TS019,n3,3964.9115036610015,0.3106935544961833,311.36979167000163
0.8,2021,2,TS019,n4,4016.5635869910016,0.5803881928710825,363.0218750000017
0.8,2021,2,TS019,n5,4085.5375453310016,0.8607616740471178,431.9958333400018
0.8,2021,2,TS019,n6,4149.530253671002,0.9612372971802088,495.9885416800025
0.8,2021,2,TS020,n0,3693.311503661,5.125862022948065e-4,0
0.8,2021,2,TS020,n1,3880.5729619910007,0.03852947025248196,187.26145833000055
0.8,2021,2,TS020,n2,3946.2104619910015,0.15586326087022664,252.89895833000128
0.8,2021,2,TS020,n3,4001.8990036610016,0.4029493351381347,308.58750000000146
0.8,2021,2,TS020,n4,4066.775045331002,0.7533930145771657,373.46354167000163
0.8,2021,2,TS020,n5,4135.932337001002,0.9385676832381895,442.62083334000226
0.8,2021,2,TS020,n6,4199.537545331003,0.9853249497317873,506.22604167000236
0.8,2021,2,TS021,n0,3668.129211991,1.871495412805854e-11,0
0.8,2021,2,TS021,n1,3844.5656703210007,1.8185395380585198e-5,176.43645833000073
0.8,2021,2,TS021,n2,3910.501086991001,0.003132925308439342,242.37187500000118
0.8,2021,2,TS021,n3,3978.5490036610017,0.3904656577981079,310.4197916700018
0.8,2021,2,TS021,n4,4031.6927536610015,0.976044760917698,363.56354167000154
0.8,2021,2,TS021,n5,4105.161503661002,0.9999211750972584,437.032291670002
0.8,2021,2,TS021,n6,4165.488587001002,0.9999992929673914,497.35937501000217
0.8,2021,2,TS022,n0,3693.311503661,1.1793333282154845e-5,0
0.8,2021,2,TS022,n1,3880.5729619910007,0.005211172888106606,187.26145833000055
0.8,2021,2,TS022,n2,3946.2104619910015,0.04249611892524544,252.89895833000128
0.8,2021,2,TS022,n3,4001.8990036610016,0.21382965881006866,308.58750000000146
0.8,2021,2,TS022,n4,4066.775045331002,0.6921149783274015,373.46354167000163
0.8,2021,2,TS022,n5,4135.932337001002,0.9552730045102655,442.62083334000226
0.8,2021,2,TS022,n6,4199.537545331003,0.9941303177545366,506.22604167000236
0.8,2021,2,TS023,n0,3640.406295321,0.001282580990657993,0
0.8,2021,2,TS023,n1,3804.519836991,0.049118362654986314,164.1135416699999
0.8,2021,2,TS023,n2,3880.5729619910007,0.2225119820829625,240.16666667000072
0.8,2021,2,TS023,n3,3946.2104619910015,0.556386822894235,305.80416667000145
0.8,2021,2,TS023,n4,4001.8990036610016,0.8145941809370513,361.4927083400016
0.8,2021,2,TS023,n5,4066.775045331002,0.9498173115416595,426.3687500100018
0.8,2021,2,TS023,n6,4135.932337001002,0.9889851331655101,495.52604168000244
0.8,2021,2,TS024,n0,3680.949003661,6.805152470805016e-4,0
0.8,2021,2,TS024,n1,3862.915670321001,0.03672243126804957,181.966666660001
0.8,2021,2,TS024,n2,3927.2854619910017,0.13668256649611313,246.33645833000173
0.8,2021,2,TS024,n3,3991.0187953310015,0.3933226462731819,310.06979167000145
0.8,2021,2,TS024,n4,4047.4615036610016,0.6931998966094022,366.51250000000164
0.8,2021,2,TS024,n5,4120.062545331002,0.9184166799596757,439.1135416700022
0.8,2021,2,TS024,n6,4184.671920331002,0.9791668874337491,503.7229166700022
0.8,2021,2,TS025,n0,3653.541711991,8.656365040122948e-6,0
0.8,2021,2,TS025,n1,3825.696920321001,0.002354980370516142,172.1552083300012
0.8,2021,2,TS025,n2,3895.421920321001,0.02236985932630777,241.8802083300011
0.8,2021,2,TS025,n3,3964.9115036610015,0.18040027321137336,311.36979167000163
0.8,2021,2,TS025,n4,4016.5635869910016,0.5421607629386771,363.0218750000017
0.8,2021,2,TS025,n5,4085.5375453310016,0.9180412150080997,431.9958333400018
0.8,2021,2,TS025,n6,4149.530253671002,0.989021005688858,495.9885416800025
0.8,2021,2,TS026,n0,3680.949003661,2.419054052652499e-4,0
0.8,2021,2,TS026,n1,3862.915670321001,0.00819286465707953,181.966666660001
0.8,2021,2,TS026,n2,3927.2854619910017,0.027993674262599178,246.33645833000173
0.8,2021,2,TS026,n3,3991.0187953310015,0.09022828141391731,310.06979167000145
0.8,2021,2,TS026,n4,4047.4615036610016,0.22868204059726308,366.51250000000164
0.8,2021,2,TS026,n5,4120.062545331002,0.5480545080463208,439.1135416700022
0.8,2021,2,TS026,n6,4184.671920331002,0.8094349484658199,503.7229166700022
0.8,2021,2,TS027,n0,3693.311503661,0.002796448209431509,0
0.8,2021,2,TS027,n1,3880.5729619910007,0.06695887373249318,187.26145833000055
0.8,2021,2,TS027,n2,3946.2104619910015,0.18273494206762322,252.89895833000128
0.8,2021,2,TS027,n3,4001.8990036610016,0.369645350593609,308.58750000000146
0.8,2021,2,TS027,n4,4066.775045331002,0.6432553465580135,373.46354167000163
0.8,2021,2,TS027,n5,4135.932337001002,0.8565476304171405,442.62083334000226
0.8,2021,2,TS027,n6,4199.537545331003,0.9472582194888627,506.22604167000236
0.8,2021,2,TS028,n0,3668.129211991,0.03149813345433249,0
0.8,2021,2,TS028,n1,3844.5656703210007,0.24767265832709856,176.43645833000073
0.8,2021,2,TS028,n2,3910.501086991001,0.43880243888529885,242.37187500000118
0.8,2021,2,TS028,n3,3978.5490036610017,0.6562734443082354,310.4197916700018
0.8,2021,2,TS028,n4,4031.6927536610015,0.7931388738022723,363.56354167000154
0.8,2021,2,TS028,n5,4105.161503661002,0.9095229575479974,437.032291670002
0.8,2021,2,TS028,n6,4165.488587001002,0.9568632594086898,497.35937501000217
0.8,2021,2,TS029,n0,3653.541711991,1.6349890143053675e-4,0
0.8,2021,2,TS029,n1,3825.696920321001,0.006400801699054315,172.1552083300012
0.8,2021,2,TS029,n2,3895.421920321001,0.02773199261274778,241.8802083300011
0.8,2021,2,TS029,n3,3964.9115036610015,0.11162960522708736,311.36979167000163
0.8,2021,2,TS029,n4,4016.5635869910016,0.2744829099917955,363.0218750000017
0.8,2021,2,TS029,n5,4085.5375453310016,0.622422605702197,431.9958333400018
0.8,2021,2,TS029,n6,4149.530253671002,0.8659237159085901,495.9885416800025
0.8,2021,2,TS030,n0,3653.541711991,8.702105141504518e-4,0
0.8,2021,2,TS030,n1,3825.696920321001,0.04902592501297166,172.1552083300012
0.8,2021,2,TS030,n2,3895.421920321001,0.2120895112936988,241.8802083300011
0.8,2021,2,TS030,n3,3964.9115036610015,0.5829280656910527,311.36979167000163
0.8,2021,2,TS030,n4,4016.5635869910016,0.8262336645232826,363.0218750000017
0.8,2021,2,TS030,n5,4085.5375453310016,0.9606125876132912,431.9958333400018
0.8,2021,2,TS030,n6,4149.530253671002,0.9910844971614,495.9885416800025
0.8,2021,2,TS031,n0,3668.129211991,2.6004201019119044e-4,0
0.8,2021,2,TS031,n1,3844.5656703210007,0.013267823937646583,176.43645833000073
0.8,2021,2,TS031,n2,3910.501086991001,0.05547999023474902,242.37187500000118
0.8,2021,2,TS031,n3,3978.5490036610017,0.21198295718458227,310.4197916700018
0.8,2021,2,TS031,n4,4031.6927536610015,0.46887780552938446,363.56354167000154
0.8,2021,2,TS031,n5,4105.161503661002,0.8202743934768418,437.032291670002
0.8,2021,2,TS031,n6,4165.488587001002,0.9462010077669651,497.35937501000217
0.8,2021,2,TS032,n0,3668.129211991,2.2235097741052524e-8,0
0.8,2021,2,TS032,n1,3844.5656703210007,3.1464722496669977e-4,176.43645833000073
0.8,2021,2,TS032,n2,3910.501086991001,0.01107514469478603,242.37187500000118
0.8,2021,2,TS032,n3,3978.5490036610017,0.3088185265741118,310.4197916700018
0.8,2021,2,TS032,n4,4031.6927536610015,0.8882743965928931,363.56354167000154
0.8,2021,2,TS032,n5,4105.161503661002,0.9976550804977484,437.032291670002
0.8,2021,2,TS032,n6,4165.488587001002,0.9999104991377283,497.35937501000217
0.8,2021,2,TS033,n0,3680.949003661,8.160393207824885e-5,0
0.8,2021,2,TS033,n1,3862.915670321001,0.021515695915777747,181.966666660001
0.8,2021,2,TS033,n2,3927.2854619910017,0.13734146426511726,246.33645833000173
0.8,2021,2,TS033,n3,3991.0187953310015,0.5305993624770983,310.06979167000145
0.8,2021,2,TS033,n4,4047.4615036610016,0.8651137207781068,366.51250000000164
0.8,2021,2,TS033,n5,4120.062545331002,0.9835566139457355,439.1135416700022
0.8,2021,2,TS033,n6,4184.671920331002,0.9977131569632696,503.7229166700022
0.8,2021,2,TS034,n0,3693.311503661,8.067155089662424e-4,0
0.8,2021,2,TS034,n1,3880.5729619910007,0.02114826031178994,187.26145833000055
0.8,2021,2,TS034,n2,3946.2104619910015,0.06400078909811006,252.89895833000128
0.8,2021,2,TS034,n3,4001.8990036610016,0.15378145842441085,308.58750000000146
0.8,2021,2,TS034,n4,4066.775045331002,0.3620431270211519,373.46354167000163
0.8,2021,2,TS034,n5,4135.932337001002,0.6564191733482668,442.62083334000226
0.8,2021,2,TS034,n6,4199.537545331003,0.8536860278483266,506.22604167000236
0.8,2021,2,TS035,n0,3668.129211991,0.03384848237597006,0
0.8,2021,2,TS035,n1,3844.5656703210007,0.6297856808746276,176.43645833000073
0.8,2021,2,TS035,n2,3910.501086991001,0.8789256966742492,242.37187500000118
0.8,2021,2,TS035,n3,3978.5490036610017,0.9701070220508481,310.4197916700018
0.8,2021,2,TS035,n4,4031.6927536610015,0.9905222297365128,363.56354167000154
0.8,2021,2,TS035,n5,4105.161503661002,0.9981039088210891,437.032291670002
0.8,2021,2,TS035,n6,4165.488587001002,0.9994966102570056,497.35937501000217
0.8,2021,2,TS036,n0,3653.541711991,8.14682900655194e-4,0
0.8,2021,2,TS036,n1,3825.696920321001,0.027870084246301857,172.1552083300012
0.8,2021,2,TS036,n2,3895.421920321001,0.10811833679885827,241.8802083300011
0.8,2021,2,TS036,n3,3964.9115036610015,0.3377925818461224,311.36979167000163
0.8,2021,2,TS036,n4,4016.5635869910016,0.5974751067850598,363.0218750000017
0.8,2021,2,TS036,n5,4085.5375453310016,0.8607164711359703,431.9958333400018
0.8,2021,2,TS036,n6,4149.530253671002,0.9586932463948329,495.9885416800025
0.8,2021,2,TS037,n0,3640.406295321,0,0
0.8,2021,2,TS037,n1,3804.519836991,0,164.1135416699999
0.8,2021,2,TS037,n2,3880.5729619910007,0,240.16666667000072
0.8,2021,2,TS037,n3,3946.2104619910015,1,305.80416667000145
0.8,2021,2,TS037,n4,4001.8990036610016,1,361.4927083400016
0.8,2021,2,TS037,n5,4066.775045331002,1,426.3687500100018
0.8,2021,2,TS037,n6,4135.932337001002,1,495.52604168000244
0.8,2021,2,TS038,n0,3653.541711991,3.601940452712766e-17,0
0.8,2021,2,TS038,n1,3825.696920321001,1.7619036566178966e-10,172.1552083300012
0.8,2021,2,TS038,n2,3895.421920321001,9.021749737679403e-8,241.8802083300011
0.8,2021,2,TS038,n3,3964.9115036610015,4.523058752452592e-5,311.36979167000163
0.8,2021,2,TS038,n4,4016.5635869910016,0.0045762326007895565,363.0218750000017
0.8,2021,2,TS038,n5,4085.5375453310016,0.6876003102361654,431.9958333400018
0.8,2021,2,TS038,n6,4149.530253671002,0.9985203370480839,495.9885416800025
0.8,2021,2,TS039,n0,3653.541711991,0.04467318405601927,0
0.8,2021,2,TS039,n1,3825.696920321001,0.23475384553843218,172.1552083300012
0.8,2021,2,TS039,n2,3895.421920321001,0.3965589735698288,241.8802083300011
0.8,2021,2,TS039,n3,3964.9115036610015,0.5840546600431791,311.36979167000163
0.8,2021,2,TS039,n4,4016.5635869910016,0.7117312236235408,363.0218750000017
0.8,2021,2,TS039,n5,4085.5375453310016,0.8398937101530168,431.9958333400018
0.8,2021,2,TS039,n6,4149.530253671002,0.9134606588146507,495.9885416800025
0.8,2021,2,TS040,n0,3653.541711991,1.7078101774905318e-11,0
0.8,2021,2,TS040,n1,3825.696920321001,4.7588419692058164e-7,172.1552083300012
0.8,2021,2,TS040,n2,3895.421920321001,3.004649225613237e-5,241.8802083300011
0.8,2021,2,TS040,n3,3964.9115036610015,0.0018673337905687124,311.36979167000163
0.8,2021,2,TS040,n4,4016.5635869910016,0.03877225847514044,363.0218750000017
0.8,2021,2,TS040,n5,4085.5375453310016,0.7089310799908004,431.9958333400018
0.8,2021,2,TS040,n6,4149.530253671002,0.9909397128004644,495.9885416800025
0.8,2021,2,TS041,n0,3653.541711991,0.008838046476913884,0
0.8,2021,2,TS041,n1,3825.696920321001,0.1198828321904463,172.1552083300012
0.8,2021,2,TS041,n2,3895.421920321001,0.29124064782818465,241.8802083300011
0.8,2021,2,TS041,n3,3964.9115036610015,0.5525748839293523,311.36979167000163
0.8,2021,2,TS041,n4,4016.5635869910016,0.7367314394738641,363.0218750000017
0.8,2021,2,TS041,n5,4085.5375453310016,0.8929590453813542,431.9958333400018
0.8,2021,2,TS041,n6,4149.530253671002,0.9583026440187308,495.9885416800025
0.8,2021,2,TS042,n0,3693.311503661,4.031369666033293e-5,0
0.8,2021,2,TS042,n1,3880.5729619910007,0.003729279776819984,187.26145833000055
0.8,2021,2,TS042,n2,3946.2104619910015,0.017992568433941324,252.89895833000128
0.8,2021,2,TS042,n3,4001.8990036610016,0.06585347782918746,308.58750000000146
0.8,2021,2,TS042,n4,4066.775045331002,0.25304049101941756,373.46354167000163
0.8,2021,2,TS042,n5,4135.932337001002,0.6435640955737908,442.62083334000226
0.8,2021,2,TS042,n6,4199.537545331003,0.8937715017500323,506.22604167000236
0.8,2021,2,TS043,n0,3653.541711991,4.628429690891073e-23,0
0.8,2021,2,TS043,n1,3825.696920321001,7.064206882292215e-14,172.1552083300012
0.8,2021,2,TS043,n2,3895.421920321001,3.702948272560308e-10,241.8802083300011
0.8,2021,2,TS043,n3,3964.9115036610015,1.8857006332131233e-6,311.36979167000163
0.8,2021,2,TS043,n4,4016.5635869910016,0.0010724843721081514,363.0218750000017
0.8,2021,2,TS043,n5,4085.5375453310016,0.8369179972355725,431.9958333400018
0.8,2021,2,TS043,n6,4149.530253671002,0.999924838457159,495.9885416800025
0.8,2021,2,TS044,n0,3653.541711991,1.1213652513537537e-5,0
0.8,2021,2,TS044,n1,3825.696920321001,0.0015273079299666372,172.1552083300012
0.8,2021,2,TS044,n2,3895.421920321001,0.01107616400527167,241.8802083300011
0.8,2021,2,TS044,n3,3964.9115036610015,0.07532392613127115,311.36979167000163
0.8,2021,2,TS044,n4,4016.5635869910016,0.26254281478167246,363.0218750000017
0.8,2021,2,TS044,n5,4085.5375453310016,0.7184243880873574,431.9958333400018
0.8,2021,2,TS044,n6,4149.530253671002,0.940692484065575,495.9885416800025
0.8,2021,2,TS045,n0,3680.949003661,4.424096833308066e-6,0
0.8,2021,2,TS045,n1,3862.915670321001,0.0010964904236383803,181.966666660001
0.8,2021,2,TS045,n2,3927.2854619910017,0.007660176599607147,246.33645833000173
0.8,2021,2,TS045,n3,3991.0187953310015,0.05055559879650307,310.06979167000145
0.8,2021,2,TS045,n4,4047.4615036610016,0.2274978174855551,366.51250000000164
0.8,2021,2,TS045,n5,4120.062545331002,0.7265998819044666,439.1135416700022
0.8,2021,2,TS045,n6,4184.671920331002,0.9495599151472278,503.7229166700022
0.8,2021,2,TS046,n0,3693.311503661,0.02194618342295242,0
0.8,2021,2,TS046,n1,3880.5729619910007,0.16529645365968468,187.26145833000055
0.8,2021,2,TS046,n2,3946.2104619910015,0.2981658078280651,252.89895833000128
0.8,2021,2,TS046,n3,4001.8990036610016,0.4480744499243388,308.58750000000146
0.8,2021,2,TS046,n4,4066.775045331002,0.6332024139151999,373.46354167000163
0.8,2021,2,TS046,n5,4135.932337001002,0.7941622809363224,442.62083334000226
0.8,2021,2,TS046,n6,4199.537545331003,0.8899132359347727,506.22604167000236
0.8,2021,2,TS047,n0,3693.311503661,0.00816827864334421,0
0.8,2021,2,TS047,n1,3880.5729619910007,0.16753381790019564,187.26145833000055
0.8,2021,2,TS047,n2,3946.2104619910015,0.38155852801546813,252.89895833000128
0.8,2021,2,TS047,n3,4001.8990036610016,0.6147982066404162,308.58750000000146
0.8,2021,2,TS047,n4,4066.775045331002,0.8284667564421135,373.46354167000163
0.8,2021,2,TS047,n5,4135.932337001002,0.9402031389995823,442.62083334000226
0.8,2021,2,TS047,n6,4199.537545331003,0.9789735958941095,506.22604167000236
0.8,2021,2,TS048,n0,3680.949003661,0.006218935441887308,0
0.8,2021,2,TS048,n1,3862.915670321001,0.08421992597804877,181.966666660001
0.8,2021,2,TS048,n2,3927.2854619910017,0.19222311765515865,246.33645833000173
0.8,2021,2,TS048,n3,3991.0187953310015,0.3788778828310098,310.06979167000145
0.8,2021,2,TS048,n4,4047.4615036610016,0.5840258260960708,366.51250000000164
0.8,2021,2,TS048,n5,4120.062545331002,0.8040197298995906,439.1135416700022
0.8,2021,2,TS048,n6,4184.671920331002,0.9141869460007843,503.7229166700022
0.8,2021,2,TS049,n0,3680.949003661,3.0973021298445476e-4,0
0.8,2021,2,TS049,n1,3862.915670321001,0.01534799381328023,181.966666660001
0.8,2021,2,TS049,n2,3927.2854619910017,0.058675727070972294,246.33645833000173
0.8,2021,2,TS049,n3,3991.0187953310015,0.1973525076769218,310.06979167000145
0.8,2021,2,TS049,n4,4047.4615036610016,0.4532440036022319,366.51250000000164
0.8,2021,2,TS049,n5,4120.062545331002,0.7983010068327275,439.1135416700022
0.8,2021,2,TS049,n6,4184.671920331002,0.9408612925031228,503.7229166700022
0.8,2021,2,TS050,n0,3653.541711991,0.005103314095469554,0
0.8,2021,2,TS050,n1,3825.696920321001,0.060924302551441135,172.1552083300012
0.8,2021,2,TS050,n2,3895.421920321001,0.15348162698419454,241.8802083300011
0.8,2021,2,TS050,n3,3964.9115036610015,0.3355233762173712,311.36979167000163
0.8,2021,2,TS050,n4,4016.5635869910016,0.5194947993050425,363.0218750000017
0.8,2021,2,TS050,n5,4085.5375453310016,0.7492585247505882,431.9958333400018
0.8,2021,2,TS050,n6,4149.530253671002,0.8847175601537022,495.9885416800025
0.8,2021,2,TS051,n0,3640.406295321,0.005749698932020714,0
0.8,2021,2,TS051,n1,3804.519836991,0.07690832029805157,164.1135416699999
0.8,2021,2,TS051,n2,3880.5729619910007,0.22290057230675292,240.16666667000072
0.8,2021,2,TS051,n3,3946.2104619910015,0.4546548381286341,305.80416667000145
0.8,2021,2,TS051,n4,4001.8990036610016,0.6733459740301099,361.4927083400016
0.8,2021,2,TS051,n5,4066.775045331002,0.8554425599330201,426.3687500100018
0.8,2021,2,TS051,n6,4135.932337001002,0.9479511195722569,495.52604168000244
0.8,2021,2,TS052,n0,3640.406295321,0.0028417128586238297,0
0.8,2021,2,TS052,n1,3804.519836991,0.035210082660886176,164.1135416699999
0.8,2021,2,TS052,n2,3880.5729619910007,0.10631969100152291,240.16666667000072
0.8,2021,2,TS052,n3,3946.2104619910015,0.24804789895864895,305.80416667000145
0.8,2021,2,TS052,n4,4001.8990036610016,0.439353443160329,361.4927083400016
0.8,2021,2,TS052,n5,4066.775045331002,0.6822712244459181,426.3687500100018
0.8,2021,2,TS052,n6,4135.932337001002,0.8628025799159709,495.52604168000244
0.8,2021,2,TS053,n0,3640.406295321,6.062047886128163e-4,0
0.8,2021,2,TS053,n1,3804.519836991,0.02433510609743954,164.1135416699999
0.8,2021,2,TS053,n2,3880.5729619910007,0.12250567330378036,240.16666667000072
0.8,2021,2,TS053,n3,3946.2104619910015,0.3816625325035252,305.80416667000145
0.8,2021,2,TS053,n4,4001.8990036610016,0.6853816652051932,361.4927083400016
0.8,2021,2,TS053,n5,4066.775045331002,0.9044595017531647,426.3687500100018
0.8,2021,2,TS053,n6,4135.932337001002,0.9784144971576242,495.52604168000244
0.8,2021,2,TS054,n0,3668.129211991,0.0013328884957796111,0
0.8,2021,2,TS054,n1,3844.5656703210007,0.04219145899621092,176.43645833000073
0.8,2021,2,TS054,n2,3910.501086991001,0.1399491272701343,242.37187500000118
0.8,2021,2,TS054,n3,3978.5490036610017,0.3852959486210512,310.4197916700018
0.8,2021,2,TS054,n4,4031.6927536610015,0.6424654993544173,363.56354167000154
0.8,2021,2,TS054,n5,4105.161503661002,0.8851464700970171,437.032291670002
0.8,2021,2,TS054,n6,4165.488587001002,0.9622273789208171,497.35937501000217
0.8,2021,2,TS055,n0,3640.406295321,0.0015632215307872718,0
0.8,2021,2,TS055,n1,3804.519836991,0.04861616263916493,164.1135416699999
0.8,2021,2,TS055,n2,3880.5729619910007,0.20444709852205398,240.16666667000072
0.8,2021,2,TS055,n3,3946.2104619910015,0.5088230775092757,305.80416667000145
0.8,2021,2,TS055,n4,4001.8990036610016,0.771715237877795,361.4927083400016
0.8,2021,2,TS055,n5,4066.775045331002,0.9305955553530398,426.3687500100018
0.8,2021,2,TS055,n6,4135.932337001002,0.9831208355697001,495.52604168000244
0.8,2021,2,TS056,n0,3668.129211991,4.917627363802668e-4,0
0.8,2021,2,TS056,n1,3844.5656703210007,0.010809294780211053,176.43645833000073
0.8,2021,2,TS056,n2,3910.501086991001,0.033641033203459424,242.37187500000118
0.8,2021,2,TS056,n3,3978.5490036610017,0.10321762057145467,310.4197916700018
0.8,2021,2,TS056,n4,4031.6927536610015,0.2265191559587313,363.56354167000154
0.8,2021,2,TS056,n5,4105.161503661002,0.515745996058435,437.032291670002
0.8,2021,2,TS056,n6,4165.488587001002,0.7545708289923491,497.35937501000217
