Geno,family,S_number,S_fresh,S_dry,B_weight,B_height,B_width,B_shape,H_cluster,H_rachis,P_cluster_weight,P_cluster_loss,P_rachis_weight,P_rachis_loss
G_5.4.51,406,1.0991207943789051e-13,9.674552825522652e-15,4.605257147849429e-15,-0.00646916497072957,0.9820964364559082,0.9501790987260144,1.0572279686868606,161.00894213938875,5.642964875966307,NA,NA,NA,NA
G_5.4.54,406,2.59999999999994,0.14317833333334537,0.07417833333333856,3.0543268978491436,1.8273394956603544,1.618733132081572,1.1328895722677597,485.838107578688,12.281037677129788,668.9846914498031,2.365482922972842,11.146536021214,10.533032107585862
G_5.4.55,406,1.3666666666666631,0.09729000000000834,0.0524766666666704,2.770675343036556,1.8802776986655023,1.5994875948359746,1.1806968321804685,753.3371509523244,14.941744836743569,472.1308467681922,2.215821872215416,8.589049621624572,44.6555958342731
G_5.4.56,406,0.9833333333333852,0.029035000000008,0.01007000000000319,0.9441875921609696,1.5009901641330916,1.1970740885934943,1.2600656658534934,271.51858921467004,6.619255016595391,209.77507974574957,4.120098396691219,5.165320022239856,44.18114464957698
G_5.4.60,406,1.211111111111103,0.01026000000000089,0.00287444444444486,1.8611098850408136,1.737121552352339,1.4470395581727185,1.206965793343982,433.2772506730874,10.140416879747034,343.7751036694904,3.564192833458997,8.649916028912909,26.92730409464256
G_5.4.63,406,0.3111111111111381,0.00130333333333265,3.366666666658139e-4,0.8157282412545568,1.480839668218796,1.206222704677396,1.2307985829152084,228.83817725545896,7.214262508691808,228.0165829270246,3.7544968233663742,6.7978231134391445,11.976626599575544
G_5.4.64,self,2.244444444444506,0.0753833333333326,0.03673222222222198,2.306038420002858,2.076976709091304,1.4474507677337198,1.4143243050706678,318.89935208751547,7.5365886271427875,398.2370008106503,2.652127125997552,7.83671810167955,19.907218516234163
G_5.4.66,406,1.1399999999999677,0.07870600000000365,0.04184000000000141,0.9809448300146442,1.4735488183574192,1.3047434622957264,1.149573581395014,182.88185441775772,8.367179609195741,202.1616169804269,5.7956650948130255,7.7173920218981,33.12750438078508
G_5.4.67,406,2.179999999999883,0.11023999999999363,0.06658599999999772,1.482287619664212,1.770733732388427,1.3833012491522996,1.263146516783753,372.3662295144602,9.937968296488812,417.0708646312244,3.4333096112250843,8.586881306606376,31.883693009943073
G_5.4.68,406,1.7777777777777266,0.02492888888890069,0.00618000000000571,2.276223397330301,1.5575463151513622,1.3860599667357645,1.1263419381011373,693.7988429672841,9.921917030493194,499.22316165806075,3.867825032199528,7.8768938902987,31.38832110074136
G_5.4.69,406,0.7333333333333937,0.0170333333333393,0.00215000000000337,1.36567603791019,1.5975792088290917,1.3108831655263828,1.2181229330645398,363.1527058632114,12.32146850902485,315.99239357236297,5.149006896670974,9.604960023951138,22.27973194539842
G_5.4.7,411,0.9666666666665916,0.012346666666666,0.00328000000000023,0.9864507056353292,1.410701011153198,1.233350069314193,1.1400315273928685,195.0258153270593,9.075161995967044,NA,NA,NA,NA
G_5.4.70,406,1.366666666666691,0.0187777777777739,0.00722666666666488,1.7266736462746717,1.803767506776344,1.3617370420633863,1.3178369145526247,375.2199838982604,9.222220699816,294.4436878922001,4.406089420361484,6.317573360706188,57.0987403918089
G_5.4.71,406,2.0999999999999814,0.02168999999999246,0.00863333333332945,1.5632947473790764,1.6253593333838503,1.373309252699752,1.1863639605414436,435.23531827987654,9.244605478634467,529.1428278477118,3.30503345903123,8.547709181438085,20.042790985011823
G_5.4.72,406,2.077777777777849,0.09657666666666805,0.05995666666666815,0.28153916073641927,1.5576756990092622,1.1226381355719024,1.3580850886944005,358.58321141803634,9.828249092193383,349.1671184965516,2.7253952997478903,7.526980595281883,32.631974819183114
G_5.4.73,406,2.022222222222228,0.13009777777778364,0.07873111111111475,0.9051309745261928,1.6914320378733472,1.2644485358076216,1.32088980323081,386.2900636974334,12.952215785745954,379.22916070403073,3.6324254994351968,9.885191139244329,32.34303429373759
G_5.4.75,406,0.1888888888889675,0.00140333333334005,3.100000000033588e-4,1.3498465859096054,1.674423898453362,1.2644699549893368,1.318636214163353,275.98905907075357,10.67509827689932,243.70693422870187,4.185713523036966,7.663485182502676,39.199652656470775
G_5.4.78,406,2.2833333333333616,0.12419333333333102,0.06974833333333247,3.522355549110306,2.1114597335491356,1.5875731905276649,1.3099066884758488,813.3761699514611,20.54617890006783,446.302011656063,4.335453041042102,9.63540162470387,61.69093999865355
G_5.4.8,411,0.8200000000000323,0.01203400000000608,0.00708400000000363,1.9347715147132267,NA,NA,NA,410.29630361524875,9.084288227178142,NA,NA,NA,NA
G_5.4.80,406,0.12222222222226152,0.00125444444444791,2.844444444445545e-4,1.0235601652958566,1.361401609720347,1.2631214421226105,1.0664759975216345,297.61099027267323,9.810545230302122,314.8250940999951,3.7560039872963102,9.376077626243784,16.861112660635698
G_5.4.82,406,1.900000000000046,0.1203283333333364,0.07632500000000286,0.46721733598442583,1.6249656366168104,1.1877297030344862,1.3394424392605422,273.8111749983734,10.868325803866782,383.6385488907305,3.2145428404191927,10.292473624361778,18.050532162357044
G_5.4.83,406,1.2666666666666768,0.00850333333332816,0.00406499999999795,2.0791062942327354,1.900092807853352,1.3905310071361103,1.364937999990642,315.27730627535595,8.96549203920768,NA,NA,NA,NA
G_5.4.85,406,0.5166666666666673,0.00429333333332851,0.00100833333333113,1.8723330512905467,1.7364463481485024,1.4083875417302874,1.2414373823418663,311.29458151520845,9.426655155251357,259.4939531358316,4.384485440478717,7.8593216298364466,25.923154366123057
G_5.4.86,self,0.02222222222226833,4.744444444483662e-4,1.188888888909636e-4,0.7078261054960819,1.3081358972535897,1.180399662850811,1.1213097485664612,402.12047683339017,8.337515134222032,360.9975261941695,5.391442600206018,7.038611936294082,25.739205528012793
G_5.4.94,406,0.39999999999998825,0.0347388888888928,0.02055666666666991,0.609809862343321,1.4059900120373454,1.204814689804785,1.1583805689542623,389.1429424143859,13.218566475193615,386.98043872030007,6.919354914130549,9.183116827007897,30.302413600762456
G_5.4.97,406,1.0500000000000165,0.01245500000000042,0.00603375000000041,1.8544611759233975,1.8858393211950872,1.370043806979656,1.3855655999892085,251.0688196597402,11.02840814376959,251.5123999520265,4.327419504069201,7.424185625730523,43.627497385834985
G_5.4.98,406,2.0857142857142987,0.10013142857143369,0.06252142857143153,3.1291630677427276,2.0291663387870336,1.6266209053658296,1.2376329550819951,574.0461512526563,14.117796306356407,486.2795800935114,3.706315594519082,9.646413892579684,37.86135337190461
G_5.5.100,111,1.388888888888915,0.01495333333333506,0.00435222222222315,1.3482948676616393,1.4160772545319786,1.3752981208707304,1.0437388575763518,311.06480312084085,11.443662107994076,283.4770132509616,5.192013441411519,8.047708025148832,37.94111781151523
G_5.5.101,111,1.6375000000000426,0.00635374999999461,0.00180374999999658,2.109729316915212,1.7224304291752013,1.5022673973434575,1.1489730311651294,347.07379273311864,15.168851634824602,295.16272822022006,3.6066806951441888,10.049410768196651,37.5202737983742
G_5.5.104,111,1.233333333333386,0.1065333333333182,0.05244222222221412,1.4505929109547655,1.5240508577632657,1.4791537254357996,1.0532931175927265,290.0604758745881,13.200430578275723,432.3956990389303,3.6181122948562425,10.640160026395243,21.25381474615847
G_5.5.105,111,1.1374999999999555,0.0894475000000217,0.04285750000001188,2.226158970626495,1.5800056202758472,1.5372942406033578,1.045817330932956,360.4053189816742,17.22531351541951,NA,NA,NA,NA
G_5.5.107,111,2.1666666666667567,0.02278222222222408,0.00643888888889073,1.640167415769527,1.608155594926887,1.393635431174765,1.1631663832394947,288.1799900847197,9.036270005470438,NA,NA,NA,NA
G_5.5.109,111,2.016666666666766,0.02365500000000223,0.00559833333333547,2.25031355618768,1.6931691037440264,1.5308891886466105,1.1037958574479745,353.1732949238014,14.485773978334777,424.0308552743908,2.9710579454098354,13.16135042399709,14.363602770019089
G_5.5.116,406,3.255555555555568,0.13881555555555117,0.08348555555555254,0.5247534128201785,1.5256993371667993,1.2268755069418156,1.228487681349872,402.29457123683034,11.390796610720548,590.8693148498805,4.041579966453357,9.806887845671731,19.579967263451454
G_5.5.119,406,2.7375000000000163,0.1325975000000031,0.06748500000000213,1.9417867585938688,1.6626414962903338,1.4903441884248063,1.1158563696926196,585.0662602580074,18.455152935331345,760.473930169071,3.172587683484541,14.622109463431237,18.265070990456703
G_5.5.123,406,0.3444444444444906,0.0063977777777757,0.00421222222222023,1.180222837377972,1.5206665585611057,1.263339083681038,1.210379162285717,221.5764023547484,8.509636925366355,239.23241271133944,4.20478192686846,7.642636829289218,27.73943609346534
G_5.5.131,406,0.8428571428571472,0.01073571428571822,0.00567714285714552,1.0348641274181054,1.4392568991766803,1.2826127202435016,1.136255196037607,189.4749294406699,10.756238271023422,NA,NA,NA,NA
G_5.5.138,406,2.2999999999999843,0.1131311111111042,0.06510888888888504,3.361695901756965,2.2623311912201207,1.5096701783962576,1.4515327542211915,510.8263066170192,12.176802086261226,460.6641971139357,2.8218360836762493,9.493651226369256,25.537122340888967
G_5.5.139,406,0.7444444444445888,0.01549111111111968,0.00617222222222698,1.865046130223753,1.632922581986549,1.459213863004031,1.1236287930718387,204.2118434725313,10.234755783172169,NA,NA,NA,NA
G_5.5.142,406,0.5444444444445475,0.00680777777777884,0.00145555555555546,3.905302904524814,2.317362845474357,1.7185251943340305,1.3484117392793549,751.7012851458417,14.074361409807988,558.5846978294569,3.216516810707588,8.380761622993285,49.14478019725957
G_5.5.145,406,0.516666666666596,0.00171000000000094,4.1000000000126786e-4,0.9176107701541372,1.4755798757011007,1.145450290300974,1.3022673300139276,341.4231552438569,10.753725638111288,242.80776591916032,4.921788671886108,8.655680020529662,28.28855957446716
G_5.5.149,406,1.366666666666761,0.01919333333334007,0.00725000000000469,1.8814971896289137,1.7575616755517234,1.4127570844372503,1.244477177762149,401.5735338219708,9.998261788907682,367.02427775852806,5.263358578398485,7.939274999857174,21.989345075713025
G_5.5.151,406,0.9400000000000466,0.00377200000000499,9.7000000000164e-4,2.406474325034798,1.907897662755408,1.4484016566405542,1.318695634871608,301.94212256598314,10.517902756035507,NA,NA,NA,NA
G_5.5.152,406,0.4000000000000411,0.00314333333333385,0.00107333333333477,2.5849455669798624,1.8506467335622152,1.5569176101508315,1.1896768151889143,627.389718402266,15.021591021115404,NA,NA,NA,NA
G_5.5.156,406,1.5888888888888224,0.01880888888888735,0.0044399999999992,2.303719339260489,1.8711530562058305,1.4848675202360235,1.2555907810322753,515.3446391219283,13.770009130941958,352.3416297397568,7.860068845556947,8.465843225456531,49.433060424795386
G_5.5.160,900,2.4166666666668615,0.15319500000000186,0.0743000000000007,1.926163799560954,1.715135081872572,1.535097690525373,1.1328479581527011,449.7091083980613,14.018966909348013,471.2077680457172,3.006022616852457,9.142088554456212,36.59941587131744
G_5.5.162,406,0.35000000000004017,0.00164999999999928,4.16666666665851e-4,1.0862869628009204,1.4655880637900205,1.2711356207419435,1.1691426279394104,234.79172798927357,7.185655487662855,NA,NA,NA,NA
G_5.5.165,406,0.4500000000000409,0.00169166666666712,3.0166666666721874e-4,2.544722043596514,1.907201996381664,1.4916101639589936,1.281233414001116,348.76444302768107,11.698409475849369,379.6646978294808,3.3870239572213436,10.080761622992908,22.765054974632974
G_5.5.17,111,0.0428571428572353,3.8857142857063806e-4,1.6428571428540048e-4,0.7024810158750263,1.3307498898913008,1.1965555633930491,1.1154325444952438,205.27935472079355,9.225226029104192,216.6500829355678,5.108366998991595,6.689932823129693,53.46727502448579
G_5.5.46,111,2.300000000000088,0.11009666666666423,0.05886833333333273,0.9014178297485432,1.3573916821605412,1.3264611323680622,1.0542322884074415,381.3482348396087,12.995165816533468,NA,NA,NA,NA
G_5.5.48,111,1.6750000000000016,0.015365,0.00406750000000004,1.6638446068205914,1.5345244195609136,1.3927901496992598,1.1138394369367894,230.1817493463007,7.176292288044634,216.1952786784908,5.151005036181787,5.824131224087914,36.10931401289457
G_5.5.50,111,2.055555555555607,0.01902888888889,0.00852666666666695,0.5094317423237702,1.2300701733165076,1.1581160893005342,1.090647906240327,309.81637957850813,10.001841064529524,352.65833976667545,3.5176292556686506,8.014476827333608,26.20845223130026
G_5.5.53,111,2.060000000000019,0.17650600000000596,0.0797480000000032,0.272983015275273,1.278916893282349,1.2476691266654028,1.060587135607507,636.8448251677663,15.761934757264688,NA,NA,NA,NA
G_5.5.55,111,-1.3322676295501878e-15,-1.7763568394002505e-15,-4.336808689942017e-16,0.4624284040419355,1.1393296265166113,1.1125717062598848,1.0532417186419614,214.72645404500713,9.407466844707695,201.44336431224696,5.781122290265715,7.864420026517489,23.90061610823473
G_5.5.56,111,2.1750000000000727,0.1065575000000039,0.05241375000000227,0.8314652181467586,1.424316927124654,1.4250869703227296,1.0301693572399004,438.0190282684324,11.530406776713964,733.5154765479266,4.042140777405048,17.891404825639107,1.2706227787251123
G_5.5.57,111,2.1938006966593093e-13,-6.019490461639521e-15,-2.33884092648573e-15,0.4056283576538493,1.1014552548634338,1.0915382029973246,1.0272105144917996,180.11714053050662,11.202629472564322,NA,NA,NA,NA
G_5.5.58,111,3.16666666666659,0.19714333333332928,0.10682499999999658,0.3114140739289777,1.352077224339016,1.2646823755280632,1.0987490239324365,374.730753610564,16.293127404492004,412.8821304552599,3.253221414965488,15.09295362208104,23.537497557567068
G_5.5.59,111,0.9714285714285512,0.00799571428571327,0.00272857142857137,0.5277148453124325,1.1880901906112395,1.1519791701007989,1.0501720903175524,183.33683731613087,8.407733834648136,209.03727583641935,4.085640316123952,7.847278960204272,24.596588961453207
G_5.5.62,111,2.7888888888889083,0.17105888888888685,0.05891333333333243,1.5949986127374514,1.66621186218724,1.4178308759942146,1.1719908634803518,562.0261222562766,17.462995917959162,646.1052070511879,2.8040980462149334,14.51350615532279,15.168483234499975
G_5.5.66,111,0.07142857142870973,2.757142857140963e-4,1.0571428571392323e-4,0.00601906123042317,1.009390245053447,0.9718430707299348,1.0669654095402563,168.93669256378553,6.341441293023115,156.11162973976127,3.715160119558969,5.265843225456726,44.673933371969255
G_5.5.67,111,3.044444444444349,0.1827577777777856,0.09988666666666995,2.3701063628956285,1.828254180864352,1.4816662509586158,1.218464169665823,445.2332244866245,11.358335593123432,510.851370166925,2.3973746402048515,10.264517713463649,23.537817038230383
G_5.5.68,111,2.466666666666783,0.17583777777776735,0.08955888888888404,0.8702027520136082,1.4657745107073192,1.3372386564872325,1.1086383732615115,432.86533837104446,12.204765028260445,493.1034997215106,3.5645595513696895,9.983340111456322,21.320889916657517
G_5.5.70,111,1.0374999999999803,0.05351125000000138,0.02397750000000069,0.6095581504152809,1.254355808748921,1.230374464211179,1.0548247945532192,187.55319822051945,9.53357113190098,219.7654999400272,4.301484167656861,8.905232032163294,23.881510177445858
G_5.5.71,111,1.9000000000000827,0.00544799999998155,0.0015679999999901,0.5671138951955905,1.2045167750344845,1.1406945726240822,1.071029469065558,287.4446807389864,8.294458346687831,244.53855314385623,4.369940945181879,7.145290692214613,34.45132191822921
G_5.5.72,111,0.6777777777777677,0.00244888888890076,7.17777777783638e-4,2.5977516755463848,1.7613040124540311,1.5789982009511094,1.120142877716539,661.1347665163582,13.652005995082472,523.2520196306232,4.30728668725355,9.634433626928042,32.56225722676543
G_5.5.84,111,0.6000000000000991,0.00487555555555164,0.00109777777777615,1.777042088051829,1.5015431251085467,1.4801465689235709,1.0271012759237008,236.17399924332153,12.863059710738288,206.92060279010929,4.024801503414852,7.814720025091754,37.07343797843666
G_5.5.85,111,2.4666666666667005,0.16225222222222627,0.0865133333333363,2.1681707104782086,1.5462426717380984,1.544921474608938,1.0271342277949116,486.8750112293601,14.72507863380465,478.80009842904894,3.238872368972129,10.202337856022496,38.497459757512
G_5.5.86,111,0.514285714285843,0.0011085714285653,3.399999999971928e-4,0.222173232323136,1.06897481167806,1.051970423517916,1.0351213905982533,148.1173240815015,8.11726033895086,160.317677761968,8.234830619814812,7.796118883733844,26.95505398827889
G_5.5.90,111,0.30000000000003,5.69999999999609e-4,1.5666666666520326e-4,0.34062812021119804,1.0504541024348943,1.0554489400362308,1.029303195392001,155.4989548418324,7.638271156936336,173.19753044728975,6.822129071612009,7.638095670813702,11.978698286453294
G_5.5.91,111,5.484501741648273e-14,1.3293185996410271e-14,6.6791190633797015e-15,0.08768993733559816,0.9172970801682816,0.9070102564754045,1.0506903544162152,109.0061278777763,7.697577370231656,NA,NA,NA,NA
G_5.5.92,111,1.5600000000000032,0.00798400000000948,0.00215200000000559,1.0422183094159894,1.409692780761919,1.2930598263743138,1.1011299210577483,221.51155192784535,7.062287149288601,198.4847020825792,3.3544098425242574,5.853578690846188,25.270905493945495
G_5.5.93,111,2.712500000000155,0.142031249999998,0.07639749999999844,4.211985616682709,2.0586765047023263,1.7389100799806505,1.1794355288515848,595.4400853662478,11.72502751114933,513.433940376536,3.9356747968159977,8.280870426277925,38.44557756724421
G_5.5.94,111,2.683333333333433,0.16693833333333163,0.09192499999999836,0.4458594085871459,1.3793571712133326,1.2517701523660132,1.1246166078778284,403.5996064134649,12.875335861292935,408.559049606253,3.563813273565149,8.93958402098593,29.48229006890308
G_5.5.95,111,0.8428571428571257,0.00968142857143307,0.00372428571428813,3.959412869957082,1.980905416252568,1.78626976140843,1.102888862008236,671.72826103346,13.045173872799412,517.2286625665768,3.66351636556851,9.088937168274713,35.83767821546842
G_5.5.96,111,1.183333333333353,0.00778499999999182,0.00181499999999555,1.5813483441457352,1.526736691071753,1.362321422979361,1.1309883803432377,289.15090577967743,10.868434023263264,NA,NA,NA,NA
G_5.5.98,111,0.2857142857142976,2.8857142857288166e-4,1.1428571428759998e-4,0.17770344582614106,1.0330911154840103,1.017090622224447,1.0508737861141864,198.4984096693703,7.718976357946174,186.7847087660056,4.2158439255018205,6.805148368900435,28.077342170912083
G_5.5.99,111,1.1375000000000028,0.00832624999999318,0.0020699999999955,0.614156058823168,1.2009686553788472,1.163486744711145,1.053109951396673,145.87199592798743,8.124019166986173,142.3462455450088,4.5403036182678544,6.010847111288273,35.53268791643341
G_5.6.100,411,1.424999999999964,0.09075125000000513,0.0504875000000034,1.9972776082294683,1.8601692102588223,1.413793165275215,1.286855180871178,352.96851708064423,10.42471873540594,386.0121798913742,4.515730078848193,9.607516368509506,18.205627458113995
G_5.6.103,411,1.6888888888890012,0.10048666666666342,0.04915777777777673,2.3857553976519688,1.7277438678609989,1.5251997306110374,1.1398752788162083,615.9298764265513,17.589906839491046,735.7351257251512,3.5567085314342304,15.508729623145165,10.679097398548082
G_5.6.105,411,1.7333333333333345,0.10201333333332507,0.06177222222221826,1.4817810802886249,1.6801047643052156,1.3797902436997471,1.216675821095034,352.0070458701375,10.22910654036074,444.22647107394215,4.312406547367415,9.463995455748885,16.498503472228784
G_5.6.107,411,2.1111111111112,0.16967444444445387,0.0984033333333396,1.0140153991538523,1.6134274604676957,1.3223072168089445,1.2195063982691403,596.320908901265,18.724271854066817,778.6145180357062,4.089618694083209,15.647127226483349,26.66438676992795
G_5.6.108,self,2.5091040356528535e-14,9.022296798555374e-15,4.487729632352e-15,0.7743370737239474,1.276504955365121,1.2137220696161104,1.0622585981559087,430.3283927567902,11.405781273897004,380.05009569490954,6.38915730521163,9.28838402668853,26.359584554793884
G_5.6.11,902,2.3333333333334285,0.112727777777771,0.05280111111110659,3.623547866123671,1.863617691366308,1.7577693636772858,1.0698952142348053,731.5851713891934,19.400137830708484,542.5866329295769,3.673606855917825,12.24045602634634,43.88817166145033
G_5.6.110,411,2.1222222222222227,0.1443344444444458,0.07236000000000041,2.22017409512551,1.7025921024639,1.5557316234971583,1.1043538755236604,766.7470078995318,15.340636156738054,1039.256503497631,3.97798318048103,13.142528026004126,23.240255126214866
G_5.6.112,self,0.989999999999995,0.02003000000000239,0.00930800000000177,2.201762245588909,1.6861376079653008,1.4970221884073842,1.1237543476140268,625.8901340318116,13.30120429951126,508.0495364294955,4.6840709581110485,8.540674309665736,39.93353050620821
G_5.6.115,self,0.05000000000007576,9.949999999998571e-4,3.0000000000005717e-4,0.6021138644293509,1.2197316669985518,1.1523625007845597,1.0712543285965226,304.4977929389918,11.679145743297353,210.66777867848992,5.088664248350174,8.894131224088135,32.609731228529164
G_5.6.116,411,0.20000000000002305,2.17499999998573e-4,4.2499999999956635e-5,0.6408091950083143,1.1822203551278507,1.165641490112743,1.041071914554203,293.5503097082009,8.006529704018593,NA,NA,NA,NA
G_5.6.118,self,0.04545454545457939,1.4818181818450522e-4,6.363636363799097e-5,0.871611858898111,1.2600252091294686,1.2336356432793156,1.0407700736911705,334.27182928827875,10.437575848517032,268.9435011666297,5.25900468707819,6.994564140661188,39.33866372951652
G_5.6.119,411,1.1888888888889095,0.11805777777778224,0.07131666666666943,2.2062536468611915,1.7461492035685628,1.4952694083559168,1.1659538346800573,403.9232761273627,11.05467222150209,366.24625648156245,3.395392310672296,7.96666242862416,42.22132061179913
G_5.6.120,self,0.3666666666666295,0.03477666666667185,0.01725333333333533,2.2324565017339806,1.76605936100938,1.3313114904081629,1.2248192870621637,296.6233741644692,8.290990374886583,NA,NA,NA,NA
G_5.6.122,111,1.566666666666712,0.04721166666666882,0.01980000000000071,1.989541585649536,1.7023325577242083,1.4402563822330792,1.1778838379007337,575.1595264674727,14.693180090901368,NA,NA,NA,NA
G_5.6.124,411,2.500000000000025,0.11812199999999776,0.07685999999999914,2.101451721122509,1.8169571981369383,1.418188238889535,1.264143651896153,807.2920444212766,22.36533433182558,666.4789308070353,4.88015122656328,14.282032023608956,34.826580210219035
G_5.6.125,self,0.5000000000000767,0.01505000000000377,0.00717222222222484,1.957210658728859,1.7060957112264052,1.405543178026995,1.2129367366030444,277.34449715135844,7.629522919644007,347.41739357235565,4.076979246039837,7.854960023951157,17.107638107863202
G_5.6.126,self,1.0500000000000254,0.01752333333333438,0.00432333333333434,1.3080485605265448,1.4642258166225224,1.322666699426859,1.1149182032187934,283.0347068966585,7.449213423635019,238.1949715793246,9.368191251648256,6.364810694495796,33.58004319611703
G_5.6.127,self,0.27499999999998836,0.02256375000000055,0.01118624999999965,2.1726605872621523,1.76286927187713,1.3965171054162466,1.240392334644212,523.9178166266154,11.498883089111654,388.3277786784756,4.720177562242028,9.57413122408802,25.44110189724125
G_5.6.129,self,0.3777777777778116,0.02214666666666578,0.01109333333333303,0.6328614329844422,1.3148495197649956,1.127078443450581,1.179971576202834,269.62391213838146,9.752255252563522,242.21739038252545,7.49720470217194,8.267847223061613,22.978257069954953
G_5.6.13,902,2.7499999999999973,0.0326633333333347,0.00851833333333385,1.8478597052237025,1.5820072226196724,1.435870108464405,1.111633893799584,582.285964239438,16.439044776542946,NA,NA,NA,NA
G_5.6.130,self,-2.775557561562891e-14,2.050443148604586e-15,1.216474837528736e-15,0.5569623694828367,1.130012792753718,1.1296885321787271,1.0289190401620103,185.47218214337477,8.776529669127564,NA,NA,NA,NA
G_5.6.131,self,1.4428571428571784,0.06185285714285977,0.03533571428571589,1.3929882601088568,1.725524725937171,1.356494108301204,1.2748563581511982,367.2011511066803,11.278699689722998,NA,NA,NA,NA
G_5.6.135,411,1.2000000000000246,0.13759400000000885,0.07552600000000352,1.4672253040386365,1.5649107211473845,1.4580599062560322,1.0948338637260158,301.66121744542477,9.92872463766486,NA,NA,NA,NA
G_5.6.138,411,2.050000000000032,0.07265999999999889,0.02197333333333261,1.868812264153093,1.8243694432555249,1.438974285826408,1.2773491959542422,400.8044313973624,12.146896452234795,NA,NA,NA,NA
G_5.6.140,411,1.5250000000000132,0.11225250000000168,0.0584350000000015,1.797047644301645,1.7889139833955798,1.3772150586834029,1.2690251582676055,443.3884557268328,11.123997826652992,651.3193191029893,3.421800267165744,12.55081602463556,17.64283332723689
G_5.6.142,411,1.7333333333333565,0.04114555555555527,0.01502777777777721,1.290311971349343,1.5286594518787666,1.327042224860838,1.1625904258281496,436.8063214590265,11.523972452271138,508.39789053156505,3.18304832635803,9.822244596064198,25.862813483213245
G_5.6.144,411,1.4125000000000345,0.02420500000000337,0.00496500000000167,3.4740348396088434,1.9518003766317424,1.704760810920618,1.13551553889607,657.4289594653274,17.373986365698194,710.9385531438464,4.356937596021638,15.578624025548,-5.826455859549515
G_5.6.145,411,1.860000000000055,0.15847799999999124,0.08697199999999511,3.681205776265492,1.9720508908361216,1.7660506566791316,1.1201556087497295,449.395132400429,12.820838602976226,NA,NA,NA,NA
G_5.6.146,self,3.3750779948604765e-14,2.123301534595612e-15,2.8969882048812683e-16,0.8315518919232048,1.3042116301251738,1.2422066458819838,1.0709239519885898,258.4096875560326,7.306869747902255,172.34048399086976,12.781390808873544,5.432168027715219,40.88483577081044
G_5.6.150,411,1.51111111111113,0.0300555555555556,0.01090111111111097,2.4014315447892045,1.7545689605639838,1.5349655754293643,1.157967692627448,546.9039306176254,11.363855205830625,472.4250893152446,4.088328842411883,8.326658424909251,34.35317771575466
G_5.6.151,411,2.033333333333371,0.13249555555555675,0.07129555555555588,1.0028832614379075,1.5534541408823164,1.352233528493734,1.1561879867649,517.8224245508052,18.920793734372875,531.409321654857,3.074225465413852,12.690506265347274,22.964088230000424
G_5.6.155,self,0.666666666666683,0.0136688888888926,0.00629000000000173,0.984262862774374,1.4359306209469258,1.2593063997962313,1.1416721629950723,298.989349355841,10.042740017308002,212.41933505215587,4.859473780264414,6.598880029083545,51.178275084655
G_5.6.156,self,5.129230373768223e-14,-2.0556473190325164e-15,-1.392549270340382e-15,0.7768061586257557,1.412155410947808,1.167407475503884,1.2128002261261694,415.38846395444256,9.56060371419187,354.4416297397566,3.9589072386381,6.425843225456551,47.438137704521495
G_5.6.157,411,1.6666666666667027,0.04840333333333509,0.01698666666666746,1.211674766177487,1.471629024362854,1.3488790303773932,1.1248509879822286,373.7901099305885,10.962673445709372,NA,NA,NA,NA
G_5.6.158,411,2.5166666666667457,0.1278199999999972,0.07762333333333202,1.0878310257733002,1.4359609601743384,1.363111249569256,1.090054775189918,632.9894982264678,18.17328562306447,492.3654839908701,6.363942349325393,12.657168027715048,42.52823951624599
G_5.6.162,411,1.0444444444444687,0.07941444444444723,0.04814111111111282,2.645887736718424,1.6663947650791722,1.6005322307297003,1.0570517994125694,477.33278725393984,12.27417284240099,NA,NA,NA,NA
G_5.6.163,411,1.4666666666667028,0.03428333333333035,0.01301222222222069,1.4659202265822129,1.6595892019988914,1.3414007255958105,1.2392494964078276,266.8708540454504,8.914326205111484,280.0231701642763,4.254601074157193,7.442528026004417,27.543482620685698
G_5.6.164,self,1.5000000000000586,0.06988800000000282,0.04063400000000168,0.8324414372340727,1.524267224172157,1.1918616586100774,1.2613434029402806,171.1005639076642,6.352036995441987,NA,NA,NA,NA
G_5.6.165,411,1.2333333333333552,0.0564233333333269,0.03290333333332986,2.5616715241404764,1.9023743854942152,1.5169287589115918,1.2547513280926623,302.6357850837969,10.503757597547867,333.2154680417159,4.4765317216490015,9.05910402326686,15.919200877766766
G_5.6.166,411,2.128571428571436,0.10598999999999896,0.05763285714285671,3.3051742676085913,1.9220602748495887,1.6486235516476009,1.1745867127795284,457.0127751132859,13.194296782751133,465.95009569489787,3.996684281578101,12.338384026688628,16.14163828537837
G_5.6.168,411,1.9500000000000397,0.04770499999999916,0.01637749999999958,2.1203353677696137,1.7207437760555435,1.604032214253328,1.078186536283512,677.4847912008651,14.653463786568716,526.349324206722,3.725071589799655,10.250196506059067,29.900597910959824
G_5.6.169,self,0.21666666666669077,0.00134333333332916,4.5999999999772135e-4,0.17920304842055312,1.0498243588198246,1.009739267361981,1.072313433086542,376.09015682906386,20.25964154593792,330.5277786784817,9.751195197825092,9.034131224088096,55.67781365073091
G_5.6.171,self,0.1833333333333849,0.00117500000001228,2.6333333334061307e-4,1.4900204572083888,1.6792129222628192,1.3277191754643414,1.2739458562582493,306.3682808044023,9.871557116543125,240.5523999520096,5.260478783582254,6.5441856257304725,51.73048875073057
