gid,S_number,S_fresh,S_dry,B_weight,B_height,B_width,B_shape,H_cluster,H_rachis,P_cluster_weight,P_cluster_loss,P_rachis_weight,P_rachis_loss
gidG_5.1.141,1.0250000000001338,0.0027525000000085276,0.0010325000000058577,1.482651649216335,1.786136419239476,1.311155928078872,1.3639994889396512,147.69434113465888,6.464312610588083,NA,NA,NA,NA
gidG_5.1.142,2.300000000000085,0.11583250000000839,0.06440375000000495,1.4603956130431435,1.6824447111322938,1.3679036615127926,1.2444546190731038,497.8519343908903,10.837074618796173,445.1055653127008,3.6764343890036355,9.180416019747392,20.86575172620969
gidG_5.1.145,0.5666666666666155,0.008560000000007466,0.0018566666666684814,2.158919733533552,1.7427677929147136,1.4299290408385614,1.230871169728772,419.74938728184253,10.49209020748447,NA,NA,NA,NA
gidG_5.1.148,1.622222222222297,0.01242444444444611,0.005651111111111249,2.2077430224191446,2.124566736151447,1.4517466804395092,1.4582754528468695,401.9679175697956,9.14362225858083,489.3423951672791,3.0430428865670245,7.804766424396025,30.538300223070408
gidG_5.1.149,0.39999999999980396,0.0013922222222292977,2.722222222263956e-4,0.6316703192834967,1.3983305357286167,1.2008689099585084,1.1788210344998462,165.27439819072765,6.349913002678445,146.4513687493157,6.326734367584867,5.286912024179478,52.027017598889394
gidG_5.1.151,1.466666666666656,0.12437666666665648,0.0667944444444384,3.340621453835813,1.836424515265709,1.5660783225906585,1.1669524422593511,441.1613634160601,13.299882103356804,337.01162973977586,4.065678995574329,8.290843225456612,54.56129119154744
gidG_5.1.152,0.6444444444445263,0.0036488888888845574,8.066666666640895e-4,1.7356971183685517,1.694159963781659,1.3553633966821648,1.2596269564231442,450.1138073205415,8.660658942017113,402.48008931523725,2.908100983644983,8.00915842490963,20.776852057086067
gidG_5.1.153,1.3777777777779048,0.015061111111109367,0.002792222222222071,1.479267328227598,1.9576038955822614,1.2324124500377716,1.570884651263829,242.69063726159914,6.581970925443306,205.33548080102696,6.374317787993038,6.237555226825251,36.61833245858555
gidG_5.1.155,1.4721557306529576e-13,1.8127860323957634e-15,2.576931723563547e-15,1.595510351391213,1.5867859563122138,1.390925243921504,1.143006334045462,300.710549872646,8.726643093990512,NA,NA,NA,NA
gidG_5.1.156,0.4600000000000072,0.0019579999999989155,3.45999999999519e-4,1.6456798112361994,1.7136881757497935,1.3212718650798871,1.3024567283653121,384.9611825087269,13.808533997224393,234.4385488907174,4.645772514955069,7.552473624361603,47.08101457380279
gidG_5.1.160,2.000000000000053,0.10708222222222394,0.06066111111111213,1.9940182468812324,1.754798250558675,1.4390226802389754,1.217629372941277,689.1931863130269,13.826222061852047,613.2583233618147,3.5144203646161003,8.987896708472793,38.104317357401854
gidG_5.1.161,0.5888888888889042,0.003181111111109209,8.288888888871243e-4,1.80046312127082,1.6978228563488857,1.343865685584983,1.281836349940516,482.18621019819363,12.493381576055265,514.2462350641324,4.6874524803407684,9.335333622651177,24.367707412815406
gidG_5.1.162,1.13333333333317,0.014752222222201464,0.006412222222210789,2.225961810060507,1.8232585315655723,1.5034598479277248,1.2197656341163932,397.1892818050049,10.346281761870923,455.23726945675514,3.721284886240535,9.481386691758274,17.37843435746268
gidG_5.1.163,2.5222222222224118,0.12576222222221853,0.07949111111110656,2.2718402036236354,1.9653498664002842,1.5742170425996127,1.2352539651996777,516.7186486159735,13.921670258848655,559.265037310611,3.271390881199041,9.571480200101924,30.88058766664512
gidG_5.1.165,0.3000000000000784,0.0014116666666812265,3.4166666667576366e-4,0.43311522946340375,1.2157036365203737,1.117085976218961,1.1005045290032094,234.57805151279456,9.553595640477948,207.84625526637444,4.814740870264391,6.5953813616189905,40.87779575187203
gidG_5.1.167,2.0583333333334664,0.09348750000000497,0.05859333333333686,1.7877474513208926,1.862757476363191,1.4899210391814597,1.2433953983326167,352.9832511649052,11.056482810689866,412.94035515047216,4.556792337730084,7.956361058625564,37.10134944182792
gidG_5.1.169,1.8962609260597674e-13,2.491062911502695e-15,1.182214048878194e-15,0.6507971607156251,1.3864277021534324,1.339041511601555,1.0518625280138272,209.87962188918493,9.596815405793228,292.35854633885447,5.359296917410925,8.472783383650292,26.143872548020433
gidG_5.1.172,0.5444444444446015,0.00844333333333243,0.0023155555555562754,0.9735678917233841,1.3438445348375172,1.2791208780322205,1.0654163934646668,237.9109234770067,10.582858352021603,201.2262510132644,6.79478137420138,6.7758976271000915,52.10951626040486
gidG_5.1.173,2.200000000000112,0.14696083333334972,0.0897258333333425,3.865049879232698,2.049224967131602,1.6429248650340382,1.2233185429051734,533.9588166205906,14.620673557028931,594.0071920964401,4.449692520517942,12.051614548596662,18.825115385996757
gidG_5.1.63,0.9000000000001516,0.008105555555564274,0.0017100000000040035,2.0746570997903993,1.8176474199055541,1.441779444996018,1.2668720666727804,338.44138829072955,9.188531159000366,326.3462382539835,5.165798720054281,8.277446423541098,25.914630561768764
gidG_5.1.64,0.6777777777776776,0.0033888888888916543,7.388888888915398e-4,0.7070424854673072,1.2970910947666427,1.1695158181826406,1.116398590456269,252.82450217057237,11.394471078856409,341.4000978214658,4.703898771682221,12.904792560614961,1.768820692565189
gidG_5.1.75,-1.3877787807814457e-13,3.660266534311063e-15,1.353951672999898e-15,0.01620041749413703,1.0548379347720107,0.9590751554184622,1.1247318429151572,213.20882163083138,12.718536349295764,NA,NA,NA,NA
gidG_5.1.78,1.4799999999999909,0.10433799999999047,0.057409999999995694,2.818236420825683,2.102815757728977,1.8034050372610495,1.1675938042495921,865.7063844943746,14.147388203848791,NA,NA,NA,NA
gidG_5.1.80,0.20000000000014873,0.003200000000001965,6.600000000006371e-4,1.3593741273908033,1.4527408245358489,1.387914051478884,1.0640929107645984,211.3393177366603,8.467749708717552,NA,NA,NA,NA
gidG_5.1.81,1.6250000000001132,0.009947499999997578,0.003007499999998856,1.1999947314874058,1.513919921473561,1.3429203050704772,1.1342387487770487,553.5673884221436,11.024127502900278,445.34513977351776,3.3116306651075837,7.371021737943952,44.78123317233127
gidG_5.1.83,0.8444444444444763,0.003311111111110333,9.866666666669662e-4,2.7529003245455335,1.9941658483398321,1.522467663284854,1.3115229548303153,322.4824808326157,10.493052476481575,318.1991233600827,2.9013388827430258,10.27911762367755,20.323017268450805
gidG_5.1.84,0.5625000000001134,0.0019249999999990698,5.475000000003134e-4,0.2926450112070529,1.2324557847641922,1.0300356926016396,1.1973480744250424,133.8745549337765,5.1219729044051086,NA,NA,NA,NA
gidG_5.1.90,-1.241229341530925e-13,1.5161483180037294e-15,2.0729945537922845e-16,0.42864700762019536,1.2055146453941796,1.1136384873966276,1.0990676911091748,172.7217876651307,9.822221351924089,NA,NA,NA,NA
gidG_5.1.93,1.9000000000000723,0.01470125000000111,0.005818750000001186,2.2834406798167697,1.8537508616566223,1.5008976026270313,1.2452504317697715,462.01057069093383,13.375752845369393,571.0231701642653,5.365473531158195,10.875861359337518,44.13118943516304
gidG_5.10.103,2.1250000000001292,0.10338250000001828,0.025882500000004867,1.2158218386976976,1.6313029314552323,1.2966939291914426,1.2623943268444862,298.8233644161467,7.146334008339014,318.4590708717716,3.1988634376668195,7.103669360249688,19.31429891976302
gidG_5.10.104,1.6999999999998716,0.0934316666666574,0.027313333333330258,2.4326379382091683,NA,NA,NA,353.23227306302033,10.22482278311924,422.1308563376997,3.488761698250091,10.502888024293437,-9.502388830733778
gidG_5.10.106,2.500000000000191,0.1464975000000056,0.03994500000000605,1.6551097183007804,1.5973598364420103,1.31788030679339,1.2144151853776959,328.9549030852917,9.070662389376693,522.8193191029927,3.269853601213221,9.525816024635295,14.227411070501002
gidG_5.10.107,2.300000000000122,0.06314999999999744,0.01630799999999658,2.7312640146839318,1.8343469417418778,1.593917957035504,1.1590442430361143,590.8464029012139,11.390779103377424,NA,NA,NA,NA
gidG_5.10.108,1.516666666666666,0.04459666666667614,0.017056666666670224,2.513270518043236,1.7443957651541346,1.5475339228412761,1.1306822269626977,325.10962340875267,8.65007162934146,253.68598576962683,3.515942159664758,6.950816024635568,31.77470945113154
gidG_5.10.114,0.5799999999999107,0.039825999999990015,0.009575999999997623,2.379634595453641,1.6154673891366962,1.5568279343440858,1.0559749359073967,284.6503013473393,9.271666727445067,278.9723999519622,8.084334649797505,7.7241856257300086,26.54192372998107
gidG_5.10.128,1.8375000000000825,0.13016999999998555,0.04011874999999427,1.4135737090427818,1.5119647310121895,1.4289344583882095,1.0745550584072792,397.6833126815831,11.400639127736575,435.9308690969872,5.716008830975948,12.451339227851994,-0.024722822351112228
gidG_5.10.130,1.7500000000000764,0.08816714285714847,0.024134285714287444,2.1478796267093268,2.1630544244411967,1.382031049538308,1.5352923601429538,541.4321873507528,11.593076035739907,512.5642056201634,3.6003726432072867,8.792618695407919,41.53084640170452
gidG_5.10.136,1.8222222222221474,0.07466333333332116,0.01641999999999506,1.344467428749671,1.4379550527259646,1.4067594538366976,1.0428510909670676,514.9582116945431,13.782368077348721,331.52426864469976,3.2012228572328594,7.426095568744182,56.041706454601965
gidG_5.10.138,3.500000000000247,0.32757666666665336,0.1271733333333255,2.604194500354982,1.613855030015655,1.5058557483625667,1.0947656076815278,518.5325697621886,17.14565797020889,538.5943191030054,3.664646836048999,10.62581602463563,24.800847749428147
gidG_5.10.141,2.249999999999992,0.21007666666666897,0.06172666666666832,1.5849550691764527,1.4573536605103912,1.4665399558569796,1.023270065932106,299.114550677886,10.942436595708937,383.2218864771822,3.704070789118533,11.345290692214643,18.75092509283276
gidG_5.10.145,1.8749999999999916,0.10223999999999397,0.029492499999998742,3.1402949595203564,1.8617888888436842,1.6342161329621836,1.152263027592653,392.26346901167335,11.800911062760502,406.93744858748744,3.7471551925820963,11.671984481113707,1.9406950129452092
gidG_5.10.152,1.6500000000000061,0.10761875000000501,0.0258512500000013,1.8843332757822793,1.5969638823026397,1.461638004179819,1.106248421853584,251.20531220797392,8.136415052708756,463.8846914497766,3.7762548129884115,10.54653602121392,-3.7001595196652843
gidG_5.10.156,2.3000000000001526,0.10970833333332368,0.02925666666666347,0.9868862765480046,1.3609582679113812,1.3008079954399827,1.0699099276324047,382.7517176140109,9.810577312132182,258.38341839544916,2.8191352372250873,7.889674690389944,29.130389240518063
gidG_5.10.158,1.2833333333333663,0.030929999999999416,0.011014999999999966,1.4366858442063726,1.5462135856704498,1.300406783275267,1.2074903415486968,405.78844829056857,9.618651918064353,389.83548080104686,2.8021470101764927,9.27755522682524,16.102966028324236
gidG_5.10.161,0.3166666666666701,0.025895000000003332,0.007051666666668177,3.845055914732471,NA,NA,NA,352.78783559623315,8.648427007813009,374.79368789220155,2.7993214230772048,7.534240027372959,26.67515320659902
gidG_5.10.167,2.550000000000014,0.11042000000000546,0.03050833333333451,1.3403407304669985,1.4979667046074743,1.397429500360483,1.075624362280669,491.03316533549895,11.683296036493374,NA,NA,NA,NA
gidG_5.10.168,1.7250000000000205,0.19469999999998336,0.06156499999999647,3.4524126729664406,1.7715357221779173,1.6353206856373408,1.1030064607334629,356.568900820016,9.400897099530646,NA,NA,NA,NA
gidG_5.10.173,2.6874999999999525,0.09554625000000787,0.026362500000002613,1.7576499204185243,1.8236552606340068,1.3931573767738656,1.2898027742351437,410.63592837770375,8.54042338114982,524.3289308070372,4.465295472019313,7.257032023609734,22.41852223788231
gidG_5.10.177,1.6250000000001124,0.08086250000001256,0.027635000000005547,2.655359549722632,1.9001961473465778,1.4962151817442053,1.258404486308378,368.99490676655876,11.310123308134301,NA,NA,NA,NA
gidG_5.10.18,1.1750000000000937,0.0615125000000136,0.01646000000000455,2.6919015882908424,1.9801248023831333,1.5922304702962173,1.2239232765372252,357.18609031549704,7.602697922170744,250.5590708717633,4.99334715542342,7.4036693602502455,15.000632153264789
gidG_5.10.66,2.7111111111113377,0.07284999999997374,0.019869999999990232,2.845516222925283,1.726513336882749,1.6683138595926292,1.0476192160738351,386.98834143210485,9.523548804957134,380.3671148510162,3.692737828238282,8.955994537122647,14.858372077281837
gidG_5.10.69,1.6999999999997226,0.19388799999997158,0.04861199999999105,1.6658867287829784,1.6745310233308128,1.410854619690176,1.1896544636786777,314.59760140179577,10.85134219657344,NA,NA,NA,NA
gidG_5.10.71,2.0833333333336412,0.10748499999999825,0.03523166666666575,2.2501135992989383,1.775023875627327,1.4936514236601492,1.1948442295346824,378.41653463048704,11.098885833725124,416.1077914377953,8.547335257764987,9.092582427646626,21.840622292310556
gidG_5.10.73,0.16000000000023706,0.027457999999993682,0.0038059999999952693,2.1799142496449244,1.5978106717696516,1.4810210473794052,1.0885324943249353,502.3753772437616,12.010754095656143,236.31355846024172,5.368834628380403,7.836312027030955,39.455170841534724
gidG_5.10.74,2.339999999999727,0.18157999999997104,0.05370799999998763,2.093288647164983,1.7527525470693202,1.3967212010870365,1.2426475632373641,347.1706540054796,10.440920025023853,NA,NA,NA,NA
gidG_5.10.79,2.559999999999671,0.1543179999999808,0.046911999999993015,1.2839608890632417,1.4532309017701348,1.366504673451933,1.08021545375747,444.3872196342883,9.439087782531825,464.0193191029574,3.6332428910044845,7.825816024635869,25.949899108776652
gidG_5.10.82,3.566666666666512,0.16903444444444712,0.04424333333333464,4.669691449930547,2.070615801186029,1.874200726342082,1.117180508346152,566.4645046494483,9.767844836633438,389.79580610518315,9.900638124558318,7.265550244424715,35.144665324238396
gidG_5.10.84,3.4200000000002166,0.3073200000000203,0.08424800000000195,1.8908751784976907,1.6361025484490301,1.4603691176627627,1.123956495788924,552.6352997049485,20.21807347412673,NA,NA,NA,NA
gidG_5.10.86,2.4400000000001385,0.11365199999999546,0.029066000000002954,3.273523105984032,1.8496662337032737,1.690494387215308,1.097798430915453,606.4048923135332,13.92263603288215,538.4846978294376,3.729080350667759,10.40076162299311,32.480557463932186
gidG_5.10.88,1.7625000000000874,0.07246374999999848,0.023955000000000254,1.6712070870992763,1.4616475733502592,1.3944299936298108,1.0624603119285552,406.71239878338366,9.413936281505801,378.4449651996302,2.6790526166433715,7.698918426050083,29.39640106997365
gidG_5.10.89,1.737499999999966,0.12560999999999609,0.03535749999999812,3.0341026882310858,1.7811623419655818,1.695929222533706,1.0697882448027802,452.8435960756858,12.707942111705616,368.5123999520569,3.065259589989086,10.50418562573035,14.819942120246854
gidG_5.10.91,2.049999999999977,0.11754999999998948,0.034861666666664605,1.435712907821594,1.7126977278284161,1.3271553345584945,1.29071966415223,300.35239125513573,6.923928549444621,NA,NA,NA,NA
gidG_5.10.92,2.5500000000001397,0.15228999999998566,0.04014833333333003,1.6495359821551954,1.5682439192170285,1.456735876732708,1.0974407754805773,375.261335402222,10.608590551585147,385.2250956949219,2.962939511985408,9.638384026688573,11.784546634486766
gidG_5.10.93,2.883333333333269,0.24385500000000404,0.05758500000000228,2.4857724984562735,1.771548297151508,1.5431660458750738,1.1581554090646273,834.6893551863767,20.18718483000324,623.1731542151034,2.938565069012832,12.369464021556055,45.327380747149576
gidG_5.10.94,2.4000000000000554,0.12578500000001072,0.028127500000002324,1.775458539387886,1.6690048681555942,1.4089980884370186,1.1863330857898395,471.82073396910295,10.985884388788115,NA,NA,NA,NA
gidG_5.10.96,0.8800000000000845,0.09179599999998973,0.023755999999997543,1.5797741976289776,1.6381074719325237,1.3595500432915522,1.1996659806966719,238.0123836545922,7.373746608084957,NA,NA,NA,NA
gidG_5.10.98,2.549999999999913,0.23353749999996987,0.05678874999999236,3.3337170219053998,1.9039893854321854,1.6714636996787688,1.1368987637993562,465.55927099652723,11.276476195687799,358.2323999520299,4.305705803479614,8.404185625730275,40.019757884958594
gidG_5.10.99,2.733333333333366,0.22511666666664376,0.0513566666666601,1.3576109020161748,1.532303677538445,1.3464017100313312,1.1551451943975306,504.36653579038125,13.952310890183444,NA,NA,NA,NA
gidG_5.2.1,2.7111111111111823,0.04495888888888822,0.014763333333333163,3.9163126560831873,2.197762315162143,1.70718755510072,1.2902858576961784,486.4288392283695,10.298861390120344,546.1505214640456,3.4005409006942853,10.098832381803028,20.63207875371767
gidG_5.2.10,2.144444444444428,0.029554444444446493,0.010193333333334175,2.725260004286064,2.009550881409735,1.5243414327174425,1.309299589321498,638.8373765701477,12.695563632952561,637.6106542151329,3.589601360563175,9.381964021556064,28.529948998722862
gidG_5.2.106,0.055555555555569125,5.100000000050498e-4,1.04444444446065e-4,0.5976755974884886,1.171216381040629,1.12931836671529,1.0544068322200613,352.16685773885126,9.907645343272609,179.36931910301888,4.364476729505803,5.700816024634858,49.623344084852405
gidG_5.2.110,-3.441691376337985e-14,-9.523631883112671e-15,-3.056582764671134e-15,0.8394134655213441,1.2766818516878162,1.2059975364539133,1.0764248150436684,295.3173535748194,10.46907594995707,295.13660741093724,5.623980819878705,8.293553619229279,30.95241678688373
gidG_5.2.112,0.13333333333326713,7.250000000035804e-4,1.9333333333611865e-4,5.009680046329581,1.2437207222451203,1.1630530375589634,1.0900553931967194,290.2716373894415,7.01962376598113,NA,NA,NA,NA
gidG_5.2.115,2.114444444444561,0.11210444444444592,0.07351777777777667,1.5486980607244754,1.8798617966595927,1.4549028692381656,1.2759905471099489,530.3893717026012,12.747394647784619,339.7708595274963,8.62249341806468,6.327500825183037,56.49652458347147
gidG_5.2.117,0.35000000000008213,0.002363333333329375,6.53333333331332e-4,1.4759193682763003,1.534051702588306,1.3777577209357843,1.1296788966359599,289.77952884943056,9.084935249665257,NA,NA,NA,NA
gidG_5.2.118,0.1333333333331972,7.244444444451832e-4,1.8666666666595187e-4,0.7959203231773477,1.358436114024525,1.1987221321564507,1.1460261479489637,349.5405383864043,10.59163943072211,277.753930807064,5.433344880919271,7.507032023608676,33.07297640176934
gidG_5.2.120,1.0000000000000304,0.02583000000000065,0.005505000000000107,0.6789221808207144,1.2881295366113612,1.24429668633139,1.0562663282366134,272.69855940396695,6.89434142929381,NA,NA,NA,NA
gidG_5.2.122,2.360000000000113,0.162481999999994,0.09096599999999506,1.7286174584879956,1.901825019893839,1.6723142111370055,1.1498385551209176,253.91106714009516,9.542200515980937,NA,NA,NA,NA
gidG_5.2.124,1.4000000000000585,0.01625888888888822,0.003747777777777575,1.2765210757130825,1.4804696484406563,1.2615306200700245,1.1799136239895638,342.71980267223057,9.349751120799601,377.3893063436443,5.687291297741259,9.292364821077175,27.815984497309998
gidG_5.2.125,2.0333333333332435,0.1736416666666749,0.07301000000000264,2.2047351252903056,1.6636506312370196,1.5016916292673093,1.1290257429443133,666.9640644809883,12.108806173041568,428.19431910299477,3.9359894573410537,7.175816024634855,51.942453487317024
gidG_5.2.13,1.3888888888889313,0.006623333333334638,0.0020244444444447035,2.0514242326431784,1.711063131963784,1.4501041740867624,1.1815382803904133,371.81816793206593,13.13675393761564,338.16931750810255,3.9597401061149125,11.063509624190516,21.561891587367555
gidG_5.2.131,2.5555555555555265,0.10801555555554296,0.04914888888888463,3.142248182296024,1.9658283573969553,1.6663035479056325,1.171781913039427,534.5570875622532,12.964581994444222,578.4677786784955,3.5026011918719497,12.434131224087732,14.68646308611304
gidG_5.2.132,1.428571428571458,0.04032714285714415,0.01117714285714293,2.0300274470436386,1.823519222088874,1.4290599709955667,1.2874630042096762,289.8622964774134,8.993708060894129,NA,NA,NA,NA
gidG_5.2.134,2.544444444444374,0.15576000000001794,0.08230222222222947,1.4965572460463288,1.76129161119569,1.4813594517598208,1.1969291807773084,516.8082464913853,12.733861497413866,607.5491185753741,3.8390158745952268,9.954698422342998,32.007304418982834
gidG_5.2.137,-1.4233059175694507e-13,-8.120240591047434e-15,-3.0171178055926617e-15,2.4873927974592984,1.109222089605512,1.057137499732871,1.0665491820238486,390.02954251235735,13.537701290905119,190.57893080704372,10.434555915367643,7.9070320236092,43.90017559287212
gidG_5.2.138,2.142730437526552e-13,1.3265430420794644e-14,8.34488728118643e-15,0.6125338334738797,1.2407301161204825,1.1322734847874136,1.1103618617130866,252.1384525276365,11.15877465900006,213.1702707039084,8.715827898945244,8.375099221863877,31.429817549368806
gidG_5.2.139,1.5166666666666144,0.1585016666666844,0.09613333333334254,1.38611347442914,1.7500532186969249,1.332973988146363,1.2789895924555559,153.15774513589713,7.754718857188466,NA,NA,NA,NA
gidG_5.2.147,1.2000000000001088,0.0038749999999913532,0.0011674999999965307,1.7670052238209806,1.7227246689270046,1.4170525708629809,1.2105210511167324,387.4053431900297,11.57778575753562,286.55200527636225,3.7431124676801115,6.211176022924321,50.459553091675616
gidG_5.2.148,1.141309269314661e-13,-2.0209528495129803e-15,-1.0456045751450205e-15,2.4678787473555786,1.220033257388403,1.1785637271186074,1.050590937982594,205.50333959698548,9.685822242615448,NA,NA,NA,NA
gidG_5.2.15,0.3222222222222958,0.001081111111116688,3.18888888890543e-4,1.0991715929599504,1.5327584755962111,1.3764129700100713,1.12892149275179,209.06908643394218,7.761874333590992,185.6519265439017,5.515621300640818,7.841753627783149,12.077093073876526
gidG_5.2.150,2.1222222222223834,0.03458222222222913,0.013077777777781071,2.524614185890675,1.8871753614099682,1.5290149721901,1.2378181366674634,587.7519149151613,14.143400495241206,582.7770141370241,2.791080699256774,12.212878247617725,25.44117114656322
gidG_5.2.154,2.088888888888984,0.0552377777777832,0.012330000000002728,1.949747551601442,1.6568733744306432,1.511574041801178,1.1067378992365726,512.3544619312552,14.591524941441937,590.2173951672651,3.8380126540825397,12.279766424396072,24.645529106116083
gidG_5.2.155,1.2166666666667285,0.12842833333332626,0.06766166666666415,1.6049645192156037,1.5072856286697103,1.4367563410165551,1.0656446106193211,309.14637449723887,11.321454695792703,NA,NA,NA,NA
gidG_5.2.156,1.2222222222221177,0.014099999999992181,0.003394444444439792,2.0361474728048465,1.5536127764854344,1.5022705749014973,1.0658428531981348,359.1676830318276,10.11613817080801,327.87445385134833,5.704961277903525,7.906432026460381,35.8377362570901
gidG_5.2.16,0.8888888888888052,0.006028888888897595,0.001440000000004871,1.6510100845382871,1.682991953800781,1.3657022741432305,1.2323198139909584,349.38385997475797,10.844967270884162,356.15735503588076,4.1656207184656795,8.930091402900057,24.089089207408932
gidG_5.2.160,1.8429702208777599e-13,-6.486131076677282e-15,-5.012483483834984e-15,0.7804137090791166,1.2709090614932932,1.2005421208553748,1.0761921202949836,311.46210613456844,10.709182714367753,NA,NA,NA,NA
gidG_5.2.163,2.4444444444445086,0.07504888888889398,0.023032222222226274,2.6633974124671997,2.0928997756681462,1.4934947580934048,1.3828964147131109,536.814346862327,9.270032043082333,375.21702122553324,5.588374711294911,5.7742400273732315,60.38954322170581
gidG_5.2.165,1.0000000000000984,0.0027766666666532106,7.233333333271632e-4,1.5372825000960666,1.6140676524828943,1.3468603775987926,1.1883383086599877,329.2944024097716,10.206528325636222,NA,NA,NA,NA
gidG_5.2.166,1.0888888888888704,0.011644444444450633,0.0032488888888940744,1.6189956154309564,1.6070963697245841,1.365320905769323,1.1807258618133118,220.39016159496407,6.509072429206061,NA,NA,NA,NA
gidG_5.2.169,1.5888888888889423,0.04229222222221791,0.011076666666663949,2.365246690726152,1.855946983706011,1.5029427700374098,1.232706123289244,647.1245798326053,13.339406444315106,610.7901975228087,3.6261745530441805,10.923428595868657,23.35638162901278
gidG_5.2.17,0.7666666666665505,0.004541111111115855,0.001050000000002224,1.350028773791093,1.5734344872837163,1.3344569900798462,1.1820834225060115,343.324043915844,9.253146090771821,302.22894675621353,4.333245929890576,6.680096028056912,44.83037878391343
gidG_5.2.170,0.9666666666668063,0.007607777777777546,0.0017099999999994511,3.8184077492937,2.3120127856578767,1.6406090904306676,1.4095230299336379,895.8517200681388,14.482741331306837,666.0654659151448,4.373010515464223,8.2093621560072,45.34650336812004
gidG_5.2.18,1.739999999999911,0.012349999999991269,0.0030759999999926202,1.5106527558755467,1.6818034764437413,1.3496499642937518,1.252597837823798,233.27260800152243,9.854471432491083,NA,NA,NA,NA
gidG_5.2.2,0.22222222222219412,0.0023544444444382976,4.377777777738565e-4,3.142356791520342,2.2601475467917655,1.5977188831021645,1.4087740041627068,507.0238186384402,10.838271978648098,591.779568751913,4.331998344711255,11.097790600527592,17.07217031092333
gidG_5.2.3,0.25000000000004674,0.0018724999999962279,3.1749999999744006e-4,2.6593368107457867,2.0694990571687195,1.585702600090935,1.296887529219154,365.2295144078115,10.245366016191273,334.3702754886431,9.643483689772038,8.77451842319859,27.963616944037962
gidG_5.2.4,1.4444444444445252,0.015509999999995885,0.0059566666666631875,1.855954221526298,1.647062528644311,1.4489767157857936,1.153343050236705,498.3835237781109,11.525348744430605,487.8072203244502,3.61344847251177,8.812025164462222,25.434545247785604
gidG_5.2.5,2.214285714285841,0.038639999999994096,0.008805714285710248,3.000779178253035,2.4487698671271545,1.543062240370171,1.5739511994632958,305.6937930679847,8.73982072089497,319.2334183954562,5.446573256072382,6.489674690389537,34.22067193994273
gidG_5.2.7,0.7444444444444704,0.0057744444444432575,0.00205888888888801,1.1298707449769336,1.5223335137909895,1.2404999841611226,1.2356270820145208,307.8447331678037,8.541325738782275,287.18085633767805,5.020332419570489,7.840388024293385,31.792254026411698
gidG_5.2.72,0.2666666666667741,4.0222222222435766e-4,1.033333333337709e-4,0.7223554845380886,1.2199428191728172,1.2045822436933329,1.0377510708821838,160.23172823845607,10.150146753671644,169.28662973976344,6.5970389892534325,7.728343225456685,30.7102897845594
gidG_5.2.73,1.9166666666667844,0.018738333333333884,0.008699999999999347,2.2543486073895402,1.5950101295849684,1.5105105368452887,1.060861068628169,428.1959555000685,11.81577394893133,325.34623825397415,4.068094132163788,6.8974464235409645,51.47116695698061
gidG_5.2.74,1.877777777777794,0.010468888888889093,0.0016933333333338108,1.627893494156858,1.5387474730700132,1.3932832363964003,1.121602170049487,289.50717841794585,12.760565127652821,297.367613191038,3.562583319564817,9.298255670053365,30.241326083154647
gidG_5.2.76,1.7222222222223067,0.11266333333332908,0.04690555555555393,2.55785806833949,1.683398705510307,1.609853090296887,1.0650053408327453,442.6282971873546,12.751449635693673,509.88468985490306,3.616808276343101,9.62172962076901,33.206806675031054
gidG_5.2.77,2.9833333333333356,0.06517000000000502,0.021561666666668443,1.6800409313654143,1.5534776767125191,1.4348258732022983,1.0880880159354636,437.2774850710893,11.136105905177383,217.71546804171328,4.370933085439593,6.759104023267351,47.14912055647898
gidG_5.2.78,0.3499999999999117,8.92499999996325e-4,2.54999999997911e-4,0.7148729155793885,1.4503370727677503,1.1544906383139661,1.2679823001521042,143.6292214423588,7.234081937913755,NA,NA,NA,NA
gidG_5.2.8,0.21111111111118563,0.0013577777777774216,2.544444444442474e-4,1.6832443367279684,1.6715896270179393,1.3897026163655557,1.2096480401496534,404.57223221009133,10.302316969024627,365.819865609053,11.374321523587133,7.750074538099765,30.89838691246156
gidG_5.2.82,1.461053500406706e-13,-1.844011054963346e-15,-8.690964614643804e-16,0.4867068266795993,1.3044904227961571,1.2838771628584986,1.0386557419889706,244.3112657068172,10.646094148981405,NA,NA,NA,NA
gidG_5.2.9,0.23333333333331296,0.0021302222222229945,3.28888888889422e-4,3.237746404455814,2.2107927616902967,1.6914365833992884,1.3049322646396755,385.2971423826238,11.118484801027833,444.2795673341559,5.196135701858802,9.097962689021028,22.70155427288792
gidG_5.3.1,2.455555555555536,0.16735555555555215,0.1020066666666629,3.750713313170136,1.973678378866542,1.6909346208550315,1.1575116362528401,345.3390726633714,11.339195833382824,484.73469995598487,4.801947601361683,9.270503490253144,12.022938133225422
gidG_5.3.100,2.5333333333332897,0.11886999999999542,0.06018499999999791,1.365803553697821,2.197107422884654,1.3688797828001382,1.543059375804973,291.6670886574397,12.309963040112944,NA,NA,NA,NA
gidG_5.3.101,2.250000000000074,0.14460999999999685,0.07727499999999923,1.69038346234407,1.9411611771905142,1.3160694977449972,1.4283766572222119,309.1383495206337,15.34921003923533,262.773940376512,7.684940966751457,8.48087042627769,54.10496576132894
