season,family,gid,plant,replicated,H_cluster,soluble_solids,S_dry
2018,406,G_5.1.163,1,R1,382,16,0.06977
2018,406,G_5.1.163,1,R2,400,15.6,0.06482999999999998
2018,406,G_5.1.163,1,R3,276,16.2,0.07857
2018,411,G_5.1.167,1,R1,291,17.6,0.06365000000000001
2018,411,G_5.1.167,1,R2,418,16.2,0.044000000000000004
2018,411,G_5.1.167,1,R3,277,15,0.044079999999999994
2018,411,G_5.1.169,1,R1,114,21.6,0
2018,411,G_5.1.169,1,R2,131,16.8,0
2018,411,G_5.1.169,1,R3,149,17,0
2018,411,G_5.1.172,1,R1,135,21.4,0
2018,411,G_5.1.172,1,R2,104,21,0.007540000000000002
2018,411,G_5.1.172,1,R3,117,20.4,0
2018,411,G_5.1.173,1,R3,728,15.6,0.08968
2018,411,G_5.1.173,1,R1,375,19.6,0.10571
2018,411,G_5.1.173,1,R2,561,13.2,0.10196000000000001
2018,406,G_5.1.63,1,R1,366,17,0.001429999999999998
2018,406,G_5.1.63,1,R2,306,18,0.0015199999999999992
2018,406,G_5.1.63,1,R3,156,17,0.001529999999999998
2018,406,G_5.1.64,1,R1,124,24,0
2018,406,G_5.1.64,1,R2,173,23,0
2018,406,G_5.1.64,1,R3,171,21.6,0
2018,406,G_5.1.78,1,R1,803,17,0.06902
2018,406,G_5.1.78,1,R2,1124,15.2,0.08814000000000001
2018,406,G_5.1.78,1,R3,1062,15.2,0.06372
2018,406,G_5.1.80,1,R1,151,21,0
2018,406,G_5.1.80,1,R2,131,20,0
2018,406,G_5.1.81,1,R1,541,16.8,0.0020299999999999984
2018,406,G_5.1.81,1,R2,814,17.2,0.00116
2018,406,G_5.1.81,1,R3,666,18,6.800000000000029e-4
2018,406,G_5.1.83,1,R1,230,16.6,4.0000000000000034e-4
2018,406,G_5.1.83,1,R2,368,16,6.300000000000027e-4
2018,406,G_5.1.83,1,R3,268,15.8,4.799999999999971e-4
2018,406,G_5.1.84,1,R1,42,18.4,5.799999999999972e-4
2018,406,G_5.1.84,1,R2,33,13,0
2018,406,G_5.1.84,1,R3,43,15,0
2018,406,G_5.1.93,1,R1,318,15.8,0.0024799999999999987
2018,406,G_5.1.93,1,R2,395,16.8,0.0070599999999999994
2018,406,G_5.1.93,1,R3,255,15.8,0.0030600000000000015
2018,929,G_5.10.106,1,R1,306,16.8,0.02777
2018,929,G_5.10.106,1,R2,72,17,0.05238
2018,929,G_5.10.106,1,R3,291,13.2,0.03841
2018,929,G_5.10.128,1,R1,327,22.4,0.03838
2018,929,G_5.10.128,1,R3,564,22,0.023669999999999997
2018,929,G_5.10.128,1,R2,351,22,0.036520000000000004
2018,929,G_5.10.130,1,R1,286,19.2,0.02987
2018,929,G_5.10.130,1,R2,397,19.4,0.022199999999999998
2018,929,G_5.10.136,1,R1,169,17.4,0.011270000000000002
2018,929,G_5.10.136,1,R2,298,17.2,3.200000000000036e-4
2018,929,G_5.10.136,1,R3,226,17,0.008240000000000003
2018,929,G_5.10.145,1,R2,127,18.6,0.008200000000000002
2018,929,G_5.10.145,1,R1,385,17,0.027149999999999997
2018,929,G_5.10.152,1,R2,205,18,0.013449999999999995
2018,929,G_5.10.152,1,R1,107,17,0.019219999999999998
2018,929,G_5.10.173,1,R1,260,21,0.03198
2018,929,G_5.10.173,1,R2,219,20.4,0.014850000000000002
2018,929,G_5.10.66,1,R1,270,20.2,0.030830000000000003
2018,929,G_5.10.66,1,R2,259,19.2,0.021249999999999998
2018,929,G_5.10.66,1,R3,400,20.4,0.010399999999999998
2018,929,G_5.10.82,1,R1,572,16,0.03956
2018,929,G_5.10.82,1,R2,929,15.2,0.04923999999999999
2018,929,G_5.10.82,1,R3,504,15.8,0.03531
2018,929,G_5.10.88,1,R2,456,17,0.02031
2018,929,G_5.10.88,1,R3,467,19.8,0.03588
2018,929,G_5.10.88,1,R1,349,20.2,0.012019999999999998
2018,929,G_5.10.89,1,R1,346,17,0.03064
2018,929,G_5.10.89,1,R2,641,16.5,0.043219999999999995
2018,929,G_5.10.89,1,R3,596,17.2,0.040389999999999995
2018,929,G_5.10.98,1,R1,521,15,0.060250000000000005
2018,929,G_5.10.98,1,R2,308,16,0.022669999999999996
2018,929,G_5.10.98,1,R3,356,16.5,0.05344
2018,900,G_5.2.1,1,R1,369,19,0.01184
2018,900,G_5.2.1,1,R2,392,17.4,0.017250000000000005
2018,900,G_5.2.1,1,R3,865,17.2,0.01502
2018,900,G_5.2.10,1,R1,709,14,0.006090000000000001
2018,900,G_5.2.10,1,R2,789,15,0.0063
2018,900,G_5.2.10,1,R3,605,15,0.00822
2018,411,G_5.2.106,1,R1,640,19,0
2018,411,G_5.2.106,1,R3,530,18,0
2018,411,G_5.2.106,1,R2,263,17,0
2018,411,G_5.2.110,1,R1,647,10.8,0
2018,411,G_5.2.110,1,R2,419,15,0
2018,411,G_5.2.110,1,R3,222,14.4,0
2018,411,G_5.2.115,1,R1,394,16,0.07892000000000002
2018,411,G_5.2.115,1,R2,380,16.2,0.06152
2018,411,G_5.2.115,1,R3,301,21.8,0.06862
2018,411,G_5.2.118,1,R1,146,19,0
2018,411,G_5.2.118,1,R2,103,16.8,0
2018,411,G_5.2.118,1,R3,61,19,0
2018,411,G_5.2.120,1,R1,53,18.2,0
2018,411,G_5.2.120,1,R2,52,20,0.003689999999999999
2018,411,G_5.2.122,1,R1,165,20.2,0.17919999999999997
2018,411,G_5.2.122,1,R2,172,17.6,0.15967000000000003
2018,411,G_5.2.122,1,R3,274,18,0.08556000000000001
2018,411,G_5.2.124,1,R1,345,16,0.0034399999999999986
2018,411,G_5.2.124,1,R2,306,14.6,0.0048100000000000035
2018,411,G_5.2.124,1,R3,98,15,0.004999999999999999
2018,900,G_5.2.13,1,R1,464,17.8,7.70000000000004e-4
2018,900,G_5.2.13,1,R2,314,18.8,8.900000000000019e-4
2018,900,G_5.2.13,1,R3,285,16.8,9.199999999999986e-4
2018,411,G_5.2.131,1,R1,280,16,0.08275000000000002
2018,411,G_5.2.131,1,R2,383,16.4,0.06522
2018,411,G_5.2.131,1,R3,280,16.6,0.04039
2018,411,G_5.2.132,1,R1,422,16,0.012020000000000003
2018,411,G_5.2.132,1,R2,368,18,0.017839999999999995
2018,411,G_5.2.132,1,R3,227,18,0.0126
2018,411,G_5.2.134,1,R1,742,18,0.18370999999999998
2018,411,G_5.2.134,1,R3,480,16.2,0.13818
2018,411,G_5.2.134,1,R2,576,15.4,0.13898000000000002
2018,411,G_5.2.137,1,R1,321,15.2,0
2018,411,G_5.2.137,1,R2,526,15,0
2018,411,G_5.2.137,1,R3,257,17,0
2018,411,G_5.2.138,1,R1,267,14.8,0
2018,411,G_5.2.138,1,R2,255,15.2,0
2018,411,G_5.2.138,1,R3,246,15.8,0
2018,411,G_5.2.139,1,R1,183,19.6,0.07350000000000001
2018,411,G_5.2.139,1,R2,45,19.2,0.040499999999999994
2018,411,G_5.2.139,1,R3,90,18.6,0.07880000000000001
2018,411,G_5.2.147,1,R1,387,16,0.0010099999999999998
2018,411,G_5.2.147,1,R2,45,16.4,0.0017299999999999982
2018,411,G_5.2.148,1,R1,214,16.6,0
2018,411,G_5.2.148,1,R2,165,16.4,0
2018,411,G_5.2.148,1,R3,93,16.2,0
2018,900,G_5.2.15,1,R1,109,17.2,0
2018,900,G_5.2.15,1,R2,144,21.2,0
2018,900,G_5.2.15,1,R3,113,16,0
2018,411,G_5.2.150,1,R1,475,17.2,0.00938
2018,411,G_5.2.150,1,R2,327,17.8,0.012540000000000006
2018,411,G_5.2.150,1,R3,517,16,0.01888
2018,411,G_5.2.154,1,R1,494,21.2,0.013620000000000004
2018,411,G_5.2.154,1,R2,290,10.4,0.013319999999999999
2018,411,G_5.2.154,1,R3,662,19,0.01613
2018,411,G_5.2.155,1,R1,133,18.8,0.08416
2018,411,G_5.2.155,1,R2,170,22,0
2018,411,G_5.2.155,1,R3,216,20.4,0.01376
2018,411,G_5.2.156,1,R1,299,17,0.003739999999999999
2018,411,G_5.2.156,1,R2,145,18.4,0.0045499999999999985
2018,411,G_5.2.156,1,R3,194,19.8,0.0030399999999999984
2018,900,G_5.2.16,1,R1,313,15.6,0
2018,900,G_5.2.16,1,R3,408,17.6,0
2018,900,G_5.2.16,1,R2,524,17,0
2018,411,G_5.2.160,1,R1,294,17,0
2018,411,G_5.2.160,1,R2,362,16,0
2018,411,G_5.2.163,1,R1,561,16,0.015460000000000002
2018,411,G_5.2.163,1,R2,644,17,0.019560000000000004
2018,411,G_5.2.163,1,R3,533,17.2,0.014550000000000002
2018,411,G_5.2.165,1,R1,371,15.4,0.0015199999999999992
2018,411,G_5.2.165,1,R2,264,15.4,6.49999999999995e-4
2018,411,G_5.2.166,1,R1,260,17.4,0.0025899999999999977
2018,411,G_5.2.166,1,R2,116,15.2,0.0020999999999999964
2018,411,G_5.2.166,1,R3,241,18.4,0.0012900000000000023
2018,411,G_5.2.169,1,R1,242,16.2,0.01655
2018,411,G_5.2.169,1,R2,266,16.8,0.009949999999999997
2018,411,G_5.2.169,1,R3,532,17.2,0.010170000000000002
2018,900,G_5.2.17,1,R1,443,16,0.0016100000000000003
2018,900,G_5.2.17,1,R2,415,16.2,0.0017299999999999982
2018,900,G_5.2.17,1,R3,130,15.8,1.5999999999999904e-4
2018,411,G_5.2.170,1,R1,619,15,0.00136
2018,411,G_5.2.170,1,R2,692,15.4,0.0021100000000000008
2018,411,G_5.2.170,1,R3,729,15.2,6.000000000000005e-4
2018,900,G_5.2.2,1,R1,474,15.4,0
2018,900,G_5.2.2,1,R3,275,15.8,0
2018,900,G_5.2.2,1,R2,299,14.4,0
2018,900,G_5.2.3,1,R1,265,16,0
2018,900,G_5.2.3,1,R2,202,17,0
2018,900,G_5.2.3,1,R3,139,17.6,0
2018,900,G_5.2.4,1,R1,293,15.5,0
2018,900,G_5.2.4,1,R2,215,14,0
2018,900,G_5.2.4,1,R3,324,17,0
2018,900,G_5.2.5,1,R1,119,18.8,0.0013500000000000012
2018,900,G_5.2.5,1,R2,396,17.8,0.014700000000000001
2018,900,G_5.2.7,1,R1,238,16.2,0.004070000000000002
2018,900,G_5.2.7,1,R2,338,17.8,0.0010000000000000009
2018,900,G_5.2.7,1,R3,127,17,0.002749999999999997
2018,902,G_5.2.72,1,R1,34,19.8,0
2018,902,G_5.2.72,1,R2,120,19,0
2018,902,G_5.2.72,1,R3,135,20,0
2018,902,G_5.2.74,1,R1,172,17.8,0.0018600000000000005
2018,902,G_5.2.74,1,R2,182,19.4,0.0020899999999999972
2018,902,G_5.2.74,1,R3,302,17.2,0.002510000000000001
2018,902,G_5.2.76,1,R1,529,16.4,0.05172000000000001
2018,902,G_5.2.76,1,R2,567,16,0.0479
2018,902,G_5.2.76,1,R3,488,16.2,0.057089999999999995
2018,900,G_5.2.8,1,R1,219,17.2,0
2018,900,G_5.2.8,1,R2,324,17.6,0
2018,900,G_5.2.8,1,R3,499,19,0
2018,902,G_5.2.82,1,R1,70,20.6,0
2018,902,G_5.2.82,1,R2,112,25.2,0
2018,902,G_5.2.82,1,R3,113,21.4,0
2018,900,G_5.2.9,1,R1,395,15.8,0
2018,900,G_5.2.9,1,R2,190,18,0
2018,900,G_5.2.9,1,R3,247,15.8,0
2018,900,G_5.3.1,1,R1,334,18,0.06831000000000001
2018,900,G_5.3.1,1,R2,362,16,0.11111
2018,900,G_5.3.1,1,R3,330,19.4,0.06048
2018,912,G_5.3.100,1,R1,377,19.2,0.07837000000000001
2018,912,G_5.3.100,1,R2,520,19,0.07798000000000001
2018,912,G_5.3.100,1,R3,193,18.2,0.07249
2018,912,G_5.3.106,1,R1,608,17,0.004470000000000002
2018,912,G_5.3.106,1,R2,428,17,0.005309999999999998
2018,912,G_5.3.106,1,R3,451,18,0.004229999999999995
2018,900,G_5.3.11,1,R1,481,22,0.06599999999999999
2018,900,G_5.3.11,1,R2,253,24,0.07019
2018,900,G_5.3.11,1,R3,567,21,0.0665
2018,912,G_5.3.110,1,R1,537,17.4,0.03202000000000001
2018,912,G_5.3.110,1,R2,687,15.2,0.04903
2018,912,G_5.3.110,1,R3,377,17,0.03311
2018,912,G_5.3.114,1,R1,712,17,0.002990000000000004
2018,912,G_5.3.114,1,R2,950,18,0.0017500000000000016
2018,912,G_5.3.114,1,R3,955,16,0.0029800000000000048
2018,912,G_5.3.118,1,R1,634,19,0
2018,912,G_5.3.118,1,R2,430,18.4,0
2018,912,G_5.3.118,1,R3,747,17.8,0
2018,900,G_5.3.12,1,R2,700,16.2,0.09022
2018,900,G_5.3.12,1,R3,336,18.6,0.10747999999999999
2018,900,G_5.3.12,1,R1,291,16.2,0.08718000000000001
2018,912,G_5.3.120,1,R1,476,20,0.07987999999999999
2018,912,G_5.3.120,1,R2,622,19.2,0.07176
2018,912,G_5.3.120,1,R3,483,19.8,0.07304999999999999
2018,912,G_5.3.121,1,R1,394,16,0
2018,912,G_5.3.121,1,R2,319,17,0
2018,912,G_5.3.122,1,R1,640,18,0.06659
2018,912,G_5.3.122,1,R2,450,18,0.07681
2018,912,G_5.3.122,1,R3,670,18,0.09444999999999999
2018,912,G_5.3.123,1,R1,94,17.2,0
2018,912,G_5.3.123,1,R2,315,18,0
2018,912,G_5.3.123,1,R3,161,20.2,0
2018,912,G_5.3.125,1,R1,312,16,0.010959999999999998
2018,912,G_5.3.125,1,R2,316,20.8,0.008599999999999997
2018,912,G_5.3.125,1,R3,574,19,0.01802
2018,900,G_5.3.13,1,R1,545,16,0.0051800000000000014
2018,900,G_5.3.13,1,R2,268,17.4,0.004899999999999999
2018,900,G_5.3.13,1,R3,167,16.2,0.003670000000000001
2018,900,G_5.3.14,1,R1,497,15,0.08663000000000001
2018,900,G_5.3.14,1,R2,485,16,0.10007000000000002
2018,900,G_5.3.14,1,R3,393,16,0.12721
2018,900,G_5.3.15,1,R1,175,15,0.001050000000000001
2018,900,G_5.3.15,1,R3,204,16.6,0.001639999999999997
2018,900,G_5.3.15,1,R2,115,17,0.0020399999999999975
2018,111,G_5.3.165,1,R1,165,19.2,0
2018,111,G_5.3.165,1,R2,165,16.2,0
2018,111,G_5.3.165,1,R3,160,18.4,0
2018,111,G_5.3.168,1,R1,16,28,0
2018,111,G_5.3.168,1,R2,23,27,0
2018,111,G_5.3.168,1,R3,89,25,0
2018,900,G_5.3.17,1,R1,219,16.8,0
2018,900,G_5.3.17,1,R2,188,16.2,0
2018,900,G_5.3.17,1,R3,165,19,0
2018,111,G_5.3.171,1,R1,76,18,0
2018,111,G_5.3.171,1,R2,90,17.4,0
2018,900,G_5.3.18,1,R1,329,18,0
2018,900,G_5.3.18,1,R2,457,17.4,0
2018,900,G_5.3.18,1,R3,322,19.2,0
2018,900,G_5.3.19,1,R1,391,16,0
2018,900,G_5.3.19,1,R2,218,16.2,0
2018,900,G_5.3.19,1,R3,220,16,0
2018,900,G_5.3.21,1,R1,832,19,0.0014500000000000012
2018,900,G_5.3.21,1,R2,716,21,0.002250000000000002
2018,900,G_5.3.21,1,R3,658,21,0.004280000000000001
2018,900,G_5.3.23,1,R1,616,17.6,0.07701
2018,900,G_5.3.23,1,R2,512,17,0.07866
2018,900,G_5.3.23,1,R3,457,16.6,0.16744
2018,900,G_5.3.24,1,R1,287,22.2,0
2018,900,G_5.3.24,1,R2,130,20.2,0
2018,900,G_5.3.24,1,R3,610,23.4,0
2018,900,G_5.3.25,1,R1,158,16.2,0.032940000000000004
2018,900,G_5.3.25,1,R2,272,19,0.029320000000000002
2018,900,G_5.3.25,1,R3,88,15.4,0.03212
2018,900,G_5.3.26,1,R1,701,19,0.006050000000000005
2018,900,G_5.3.26,1,R2,471,19.2,0.010550000000000004
2018,900,G_5.3.26,1,R3,402,21.2,0.0037699999999999956
2018,900,G_5.3.3,1,R2,433,16.2,0
2018,900,G_5.3.3,1,R3,385,16.8,0
2018,900,G_5.3.3,1,R1,218,17.8,0
2018,900,G_5.3.31,1,R1,287,19,0
2018,900,G_5.3.31,1,R2,252,20,0
2018,900,G_5.3.31,1,R3,473,20,0
2018,900,G_5.3.32,1,R1,115,16,0.034949999999999995
2018,900,G_5.3.32,1,R3,76,16.2,0.03132
2018,900,G_5.3.32,1,R2,129,18.2,0.03861
2018,900,G_5.3.33,1,R1,271,18,0.08015
2018,900,G_5.3.33,1,R2,376,17,0.08242000000000001
2018,900,G_5.3.33,1,R3,271,19,0.05274000000000001
2018,900,G_5.3.35,1,R1,258,18,0.04581999999999999
2018,900,G_5.3.35,1,R2,321,16.8,0.06298999999999999
2018,900,G_5.3.35,1,R3,412,17.8,0.059050000000000005
2018,912,G_5.3.40,1,R1,532,21,0.08729
2018,912,G_5.3.40,1,R2,439,17,0.062329999999999997
2018,912,G_5.3.40,1,R3,342,22.6,0.07867000000000002
2018,912,G_5.3.45,1,R1,827,15,0.12684
2018,912,G_5.3.45,1,R2,750,15,0.11596999999999999
2018,912,G_5.3.47,1,R1,883,16.2,0.018840000000000003
2018,912,G_5.3.47,1,R2,602,15.2,0.02111
2018,912,G_5.3.47,1,R3,711,17.8,0.022860000000000002
2018,900,G_5.3.5,1,R1,534,17,0.04159
2018,900,G_5.3.5,1,R2,391,16.2,0.11434
2018,900,G_5.3.5,1,R3,523,16.2,0.07597000000000001
2018,912,G_5.3.50,1,R1,272,16.2,0.03937
2018,912,G_5.3.50,1,R3,320,16.2,0.04608
2018,912,G_5.3.50,1,R2,349,16.4,0.04036000000000001
2018,912,G_5.3.59,1,R1,917,16,0.01613
2018,912,G_5.3.59,1,R2,790,15.8,0.016020000000000006
2018,912,G_5.3.59,1,R3,550,16,0.014189999999999998
2018,900,G_5.3.6,1,R1,181,17.2,0.001040000000000002
2018,900,G_5.3.6,1,R2,262,16.2,4.0999999999999923e-4
2018,900,G_5.3.6,1,R3,247,16,8.699999999999986e-4
2018,912,G_5.3.60,1,R1,393,17.8,0.05845
2018,912,G_5.3.60,1,R2,337,19,0.07019
2018,912,G_5.3.60,1,R3,292,15,0.03284
2018,912,G_5.3.61,1,R1,66,19,0.004489999999999999
2018,912,G_5.3.61,1,R2,212,17.2,5.000000000000004e-4
2018,912,G_5.3.61,1,R3,248,18.4,0.0035599999999999963
2018,912,G_5.3.65,1,R2,472,17,0.07347999999999999
2018,912,G_5.3.65,1,R3,595,18.5,0.09871999999999999
2018,912,G_5.3.65,1,R1,399,18,0.051649999999999995
2018,912,G_5.3.67,1,R1,338,13,0.05926
2018,912,G_5.3.67,1,R2,496,17,0.11030999999999999
2018,912,G_5.3.67,1,R3,389,15,0.05402
2018,900,G_5.3.7,1,R1,754,18,0.0028000000000000026
2018,900,G_5.3.7,1,R2,607,18,0.00272
2018,900,G_5.3.7,1,R3,596,13,0
2018,912,G_5.3.70,1,R1,231,20,0.019520000000000003
2018,912,G_5.3.70,1,R2,231,18.6,0.019979999999999998
2018,912,G_5.3.70,1,R3,153,18.6,0.016519999999999996
2018,912,G_5.3.72,1,R1,82,15.4,0.0011800000000000033
2018,912,G_5.3.72,1,R2,120,15.4,5.600000000000049e-4
2018,912,G_5.3.72,1,R3,122,16,0.0025000000000000022
2018,912,G_5.3.74,1,R1,929,17.4,0.060849999999999994
2018,912,G_5.3.74,1,R2,840,18,0.053200000000000004
2018,912,G_5.3.74,1,R3,671,16.4,0.09462
2018,912,G_5.3.75,1,R1,359,18,0.012620000000000003
2018,912,G_5.3.75,1,R2,592,19.6,0.021670000000000005
2018,912,G_5.3.75,1,R3,662,17.2,0.013079999999999998
2018,912,G_5.3.77,1,R1,245,16.8,0.05727
2018,912,G_5.3.77,1,R2,157,18.2,0.05070999999999999
2018,912,G_5.3.78,1,R1,159,16.4,0.018810000000000004
2018,912,G_5.3.78,1,R2,268,15.4,0.009789999999999998
2018,912,G_5.3.78,1,R3,403,17.8,0.0184
2018,912,G_5.3.79,1,R1,1043,16,0.08806
2018,912,G_5.3.79,1,R2,918,16,0.11659000000000001
2018,912,G_5.3.79,1,R3,829,15.6,0.10658000000000001
2018,900,G_5.3.8,1,R1,381,18.2,0.06782999999999999
2018,900,G_5.3.8,1,R2,347,18,0.07578
2018,900,G_5.3.8,1,R3,405,18,0.09092
2018,912,G_5.3.82,1,R1,77,18.2,8.399999999999963e-4
2018,912,G_5.3.82,1,R2,159,20.2,0.0010099999999999998
2018,912,G_5.3.82,1,R3,124,19.2,3.500000000000003e-4
2018,912,G_5.3.83,1,R1,512,17,0.010449999999999997
2018,912,G_5.3.83,1,R2,717,18,0.0038000000000000035
2018,912,G_5.3.83,1,R3,726,15,0.007090000000000002
2018,900,G_5.3.9,1,R1,487,15.2,0.08266
2018,900,G_5.3.9,1,R2,546,18,0.09495
2018,900,G_5.3.9,1,R3,413,18.8,0.05313
2018,912,G_5.3.90,1,R1,685,17.2,0.004570000000000002
2018,912,G_5.3.90,1,R2,420,19,0.005509999999999998
2018,912,G_5.3.90,1,R3,525,19,0.0013899999999999967
2018,912,G_5.3.91,1,R1,393,20.2,0.00131
2018,912,G_5.3.91,1,R2,172,20.6,0.0015399999999999969
2018,912,G_5.3.91,1,R3,313,19.8,0.001469999999999999
2018,912,G_5.3.92,1,R1,318,20.6,0.0018600000000000005
2018,912,G_5.3.92,1,R2,516,20,0.002160000000000001
2018,912,G_5.3.92,1,R3,242,20,0.0014400000000000025
2018,912,G_5.3.94,1,R2,101,22,0
2018,912,G_5.3.94,1,R3,242,20,0.027120000000000005
2018,912,G_5.3.94,1,R1,297,20,0.06387000000000001
2018,912,G_5.3.96,1,R1,286,19,0.011659999999999998
2018,912,G_5.3.96,1,R2,352,18.6,0.03416
2018,912,G_5.3.96,1,R3,380,18,0.03486
2018,912,G_5.3.97,1,R1,520,17.6,0.022789999999999994
2018,912,G_5.3.97,1,R2,565,18,0.015070000000000005
2018,912,G_5.3.97,1,R3,654,18,0.015490000000000004
2018,411,G_5.4.10,1,R1,229,22,0.0013500000000000012
2018,411,G_5.4.10,1,R2,98,22.2,0.00378
2018,406,G_5.4.100,1,R1,664,18.2,0
2018,406,G_5.4.100,1,R2,607,15,0
2018,406,G_5.4.100,1,R3,542,15.4,0
2018,406,G_5.4.103,1,R1,584,18.6,0.004530000000000001
2018,406,G_5.4.103,1,R2,362,15,0.005559999999999998
2018,406,G_5.4.103,1,R3,384,15.2,0.004969999999999997
2018,406,G_5.4.104,1,R1,207,18,0.0027800000000000047
2018,406,G_5.4.104,1,R2,210,19.5,0
2018,406,G_5.4.104,1,R3,342,19,0
2018,406,G_5.4.105,1,R1,643,17.6,0.0014799999999999924
2018,406,G_5.4.105,1,R2,542,17.6,0
2018,406,G_5.4.105,1,R3,850,16,0
2018,406,G_5.4.106,1,R1,291,23,0.05456000000000001
2018,406,G_5.4.106,1,R2,255,19,0.06715
2018,406,G_5.4.106,1,R3,314,21,0.053459999999999994
2018,411,G_5.4.11,1,R1,235,15,0
2018,411,G_5.4.11,1,R2,97,16,0
2018,411,G_5.4.11,1,R3,149,17.4,0
2018,406,G_5.4.110,1,R1,60,24,0.0014999999999999957
2018,406,G_5.4.110,1,R2,75,23,0
2018,406,G_5.4.110,1,R3,125,24,0.0012300000000000032
2018,406,G_5.4.111,1,R1,97,21,0
2018,406,G_5.4.111,1,R2,87,20,0
2018,406,G_5.4.112,1,R1,134,18.2,0.003199999999999997
2018,406,G_5.4.112,1,R2,182,18.2,0.0034399999999999986
2018,406,G_5.4.112,1,R3,138,17.8,0.00343
2018,406,G_5.4.113,1,R2,262,21,0
2018,406,G_5.4.113,1,R3,360,18.2,0.0051400000000000005
2018,406,G_5.4.113,1,R1,329,20,0
2018,406,G_5.4.114,1,R1,779,17.4,0.06428
2018,406,G_5.4.114,1,R3,750,20,0.07753000000000002
2018,406,G_5.4.114,1,R2,468,18.2,0.09961
2018,406,G_5.4.115,1,R1,324,15.4,0.005589999999999995
2018,406,G_5.4.115,1,R2,421,12.8,0.0026600000000000013
2018,406,G_5.4.115,1,R3,416,13.4,0.003649999999999998
2018,406,G_5.4.117,1,R1,270,15,0.02026
2018,406,G_5.4.117,1,R2,198,16,0.05541
2018,406,G_5.4.117,1,R3,352,16.8,0.05072000000000001
2018,406,G_5.4.118,1,R1,129,19,0
2018,406,G_5.4.118,1,R2,257,19,0
2018,406,G_5.4.119,1,R1,346,17.4,0.07691
2018,406,G_5.4.119,1,R2,308,19,0.06913
2018,406,G_5.4.119,1,R3,687,16.4,0.06537
2018,411,G_5.4.12,1,R1,98,20,0.009600000000000003
2018,411,G_5.4.12,1,R2,209,20,0.005380000000000001
2018,411,G_5.4.12,1,R3,212,22.8,0.00872
2018,406,G_5.4.120,1,R1,312,20.4,0
2018,406,G_5.4.120,1,R2,452,20,0
2018,406,G_5.4.120,1,R3,253,21,0
2018,406,G_5.4.122,1,R1,467,15.4,0.1129
2018,406,G_5.4.122,1,R2,450,15,0.12376000000000001
2018,406,G_5.4.122,1,R3,446,15.4,0.08465
2018,406,G_5.4.124,1,R1,43,19,0
2018,406,G_5.4.124,1,R2,118,16,0.012979999999999997
2018,406,G_5.4.124,1,R3,88,17.2,0
2018,406,G_5.4.125,1,R1,127,19.6,0
2018,406,G_5.4.125,1,R2,138,20.4,0
2018,406,G_5.4.125,1,R3,126,19,0
2018,406,G_5.4.126,1,R1,613,21,0.10068000000000002
2018,406,G_5.4.126,1,R2,389,21,0.06267
2018,406,G_5.4.126,1,R3,619,19,0.05049
2018,406,G_5.4.129,1,R1,704,19.2,0.06842
2018,406,G_5.4.129,1,R2,693,18,0.06503999999999999
2018,406,G_5.4.129,1,R3,320,20,0.07125000000000001
2018,406,G_5.4.130,1,R1,64,19,0
2018,406,G_5.4.130,1,R2,151,20,0
2018,406,G_5.4.130,1,R3,59,19,0
2018,406,G_5.4.133,1,R1,369,16.8,0.006590000000000001
2018,406,G_5.4.133,1,R2,118,14.6,0.005220000000000002
2018,406,G_5.4.133,1,R3,789,15.6,0.00751
2018,111,G_5.4.135,1,R1,361,14.2,0.00872
2018,111,G_5.4.135,1,R2,225,14,0.0029100000000000016
2018,111,G_5.4.135,1,R3,322,16.4,0.0025500000000000024
2018,411,G_5.4.14,1,R1,458,19.8,0.0029899999999999983
2018,411,G_5.4.14,1,R2,581,19.2,0.0028600000000000014
2018,111,G_5.4.140,1,R1,140,18.6,0.040859999999999994
2018,111,G_5.4.140,1,R2,295,16,0.03758
2018,111,G_5.4.140,1,R3,409,17.4,0.0593
2018,111,G_5.4.142,1,R1,128,17.8,0
2018,111,G_5.4.142,1,R2,245,15.8,0
2018,111,G_5.4.142,1,R3,74,18.8,0
2018,111,G_5.4.143,1,R1,246,16.2,0.01007
2018,111,G_5.4.143,1,R2,536,16.4,0.010299999999999998
2018,111,G_5.4.143,1,R3,294,16,0.008949999999999996
2018,111,G_5.4.146,1,R1,87,15,3.599999999999992e-4
2018,111,G_5.4.146,1,R2,72,19.2,7.000000000000006e-4
2018,111,G_5.4.146,1,R3,76,19,2.8999999999999583e-4
2018,111,G_5.4.148,1,R1,368,15.2,0.010089999999999998
2018,111,G_5.4.148,1,R2,313,17.2,0.007139999999999996
2018,111,G_5.4.148,1,R3,254,15.8,0.012279999999999996
2018,111,G_5.4.149,1,R1,332,15.8,0.07098000000000002
2018,111,G_5.4.149,1,R2,383,16.4,0.060820000000000006
2018,411,G_5.4.15,1,R1,632,17,0.08322
2018,411,G_5.4.15,1,R2,428,15.4,0.07161999999999999
2018,411,G_5.4.15,1,R3,874,17.4,0.08227999999999999
2018,111,G_5.4.151,1,R1,127,16.2,0
2018,111,G_5.4.151,1,R2,146,15,0
2018,111,G_5.4.151,1,R3,148,15.4,0
2018,111,G_5.4.154,1,R1,103,18.2,0.0023399999999999975
2018,111,G_5.4.154,1,R2,134,21.2,0.002379999999999999
2018,111,G_5.4.156,1,R1,203,16.2,0.10987
