season,family,gid,plant,replicated,B_shape,soluble_solids,S_dry
2019,jardin,G_Iniagrape.one,2,R2,1.076086956521739,24,0.00355
2019,jardin,G_Iniagrape.one,2,R2,1.047872340425532,24,0.00355
2019,jardin,G_Iniagrape.one,2,R3,1.0871794871794873,24,0.00434
2019,jardin,G_Iniagrape.one,2,R3,1.1414141414141412,24,0.00434
2019,jardin,G_Iniagrape.one,2,R3,1.0155440414507773,24,0.00434
2019,jardin,G_Iniagrape.one,2,R3,1.05,24,0.00434
2019,jardin,G_Iniagrape.one,2,R3,1.135,24,0.00434
2019,jardin,G_Iniagrape.one,2,R3,1.0179640718562875,24,0.00434
2019,jardin,G_Iniagrape.one,2,R3,1.0941176470588236,24,0.00434
2019,jardin,G_Iniagrape.one,2,R3,1.0364583333333333,24,0.00434
2019,jardin,G_Iniagrape.one,2,R3,1.122340425531915,24,0.00434
2019,jardin,G_Iniagrape.one,2,R3,1.06951871657754,24,0.00434
2019,jardin,G_Iniagrape.one,3,R1,1.0559006211180124,22,0.00737
2019,jardin,G_Iniagrape.one,3,R1,1.058139534883721,22,0.00737
2019,jardin,G_Iniagrape.one,3,R1,1.0833333333333335,22,0.00737
2019,jardin,G_Iniagrape.one,3,R1,1.105590062111801,22,0.00737
2019,jardin,G_Iniagrape.one,3,R1,1.1547619047619049,22,0.00737
2019,jardin,G_Iniagrape.one,3,R1,1.136094674556213,22,0.00737
2019,jardin,G_Iniagrape.one,3,R1,1.1956521739130435,22,0.00737
2019,jardin,G_Iniagrape.one,3,R1,1.072289156626506,22,0.00737
2019,jardin,G_Iniagrape.one,3,R1,1.052325581395349,22,0.00737
2019,jardin,G_Iniagrape.one,3,R1,1.0289017341040463,22,0.00737
2019,jardin,G_Iniagrape.one,3,R2,1.0491803278688523,21,0.0063
2019,jardin,G_Iniagrape.one,3,R2,1.0883977900552486,21,0.0063
2019,jardin,G_Iniagrape.one,3,R2,1.1358695652173911,21,0.0063
2019,jardin,G_Iniagrape.one,3,R2,1.0176470588235293,21,0.0063
2019,jardin,G_Iniagrape.one,3,R2,1.1528662420382165,21,0.0063
2019,jardin,G_Iniagrape.one,3,R2,1.058139534883721,21,0.0063
2019,jardin,G_Iniagrape.one,3,R2,1.105590062111801,21,0.0063
2019,jardin,G_Iniagrape.one,3,R2,1.111764705882353,21,0.0063
2019,jardin,G_Iniagrape.one,3,R2,1.0289017341040463,21,0.0063
2019,jardin,G_Iniagrape.one,3,R2,1.0584795321637428,21,0.0063
2019,jardin,G_Iniagrape.one,3,R3,1.0397727272727273,26,0.00506
2019,jardin,G_Iniagrape.one,3,R3,1.0154639175257731,26,0.00506
2019,jardin,G_Iniagrape.one,3,R3,1.1306818181818181,26,0.00506
2019,jardin,G_Iniagrape.one,3,R3,1.07103825136612,26,0.00506
2019,jardin,G_Iniagrape.one,3,R3,1.0216216216216216,26,0.00506
2019,jardin,G_Iniagrape.one,3,R3,1.0520231213872833,26,0.00506
2019,jardin,G_Iniagrape.one,3,R3,1.0714285714285714,26,0.00506
2019,jardin,G_Iniagrape.one,3,R3,1.1139896373056994,26,0.00506
2019,jardin,G_Iniagrape.one,3,R3,1.078048780487805,26,0.00506
2019,jardin,G_Iniagrape.one,3,R3,1.1494845360824741,26,0.00506
2019,jardin,G_Italia,1,R1,1.169811320754717,17,0.05688
2019,jardin,G_Italia,1,R1,1.2,17,0.05688
2019,jardin,G_Italia,1,R1,1.162162162162162,17,0.05688
2019,jardin,G_Italia,1,R1,1.0941176470588236,17,0.05688
2019,jardin,G_Italia,1,R1,1.0696517412935325,17,0.05688
2019,jardin,G_Italia,1,R1,1.1069518716577538,17,0.05688
2019,jardin,G_Italia,1,R1,1.1160220994475138,17,0.05688
2019,jardin,G_Italia,1,R1,1.1935483870967742,17,0.05688
2019,jardin,G_Italia,1,R1,1.160427807486631,17,0.05688
2019,jardin,G_Italia,1,R1,1.2485207100591715,17,0.05688
2019,jardin,G_Italia,1,R2,1.319277108433735,18,0.07165
2019,jardin,G_Italia,1,R2,1.2128712871287128,18,0.07165
2019,jardin,G_Italia,1,R2,1.1635514018691588,18,0.07165
2019,jardin,G_Italia,1,R2,1.1016949152542372,18,0.07165
2019,jardin,G_Italia,1,R2,1.0769230769230769,18,0.07165
2019,jardin,G_Italia,1,R2,1.142156862745098,18,0.07165
2019,jardin,G_Italia,1,R2,1.1828571428571428,18,0.07165
2019,jardin,G_Italia,1,R2,1.1818181818181817,18,0.07165
2019,jardin,G_Italia,1,R2,1.0520833333333335,18,0.07165
2019,jardin,G_Italia,1,R2,1.0833333333333335,18,0.07165
2019,jardin,G_Italia,1,R3,1.138728323699422,14,0.06712
2019,jardin,G_Italia,1,R3,1.2033898305084745,14,0.06712
2019,jardin,G_Italia,1,R3,1.162162162162162,14,0.06712
2019,jardin,G_Italia,1,R3,1.0658682634730539,14,0.06712
2019,jardin,G_Italia,1,R3,1.1893491124260354,14,0.06712
2019,jardin,G_Italia,1,R3,1.1318681318681318,14,0.06712
2019,jardin,G_Italia,1,R3,1.09375,14,0.06712
2019,jardin,G_Italia,1,R3,1.10752688172043,14,0.06712
2019,jardin,G_Italia,1,R3,1.1299435028248588,14,0.06712
2019,jardin,G_Italia,1,R3,1.1172839506172838,14,0.06712
2019,jardin,G_Italia,2,R1,1.150259067357513,17,0.09852
2019,jardin,G_Italia,2,R1,1.1761658031088082,17,0.09852
2019,jardin,G_Italia,2,R1,1.174863387978142,17,0.09852
2019,jardin,G_Italia,2,R1,1.146067415730337,17,0.09852
2019,jardin,G_Italia,2,R1,1.1832460732984293,17,0.09852
2019,jardin,G_Italia,2,R1,1.2292993630573248,17,0.09852
2019,jardin,G_Italia,2,R1,1.1550802139037433,17,0.09852
2019,jardin,G_Italia,2,R1,1.2023121387283238,17,0.09852
2019,jardin,G_Italia,2,R1,1.2180851063829787,17,0.09852
2019,jardin,G_Italia,2,R1,1.1377245508982037,17,0.09852
2019,jardin,G_Italia,2,R2,1.1508379888268156,16,0.06645
2019,jardin,G_Italia,2,R2,1.1791907514450868,16,0.06645
2019,jardin,G_Italia,2,R2,1.135593220338983,16,0.06645
2019,jardin,G_Italia,2,R2,1.0473684210526317,16,0.06645
2019,jardin,G_Italia,2,R2,1.0377358490566038,16,0.06645
2019,jardin,G_Italia,2,R2,1.0772946859903383,16,0.06645
2019,jardin,G_Italia,2,R2,1.1029411764705883,16,0.06645
2019,jardin,G_Italia,2,R2,1.1612903225806452,16,0.06645
2019,jardin,G_Italia,2,R2,1.0934065934065933,16,0.06645
2019,jardin,G_Italia,2,R2,1.1405405405405404,16,0.06645
2019,jardin,G_Italia,2,R3,1.2078651685393258,16,0.10337
2019,jardin,G_Italia,2,R3,1.0797872340425532,16,0.10337
2019,jardin,G_Italia,2,R3,1.118279569892473,16,0.10337
2019,jardin,G_Italia,2,R3,1.0491803278688523,16,0.10337
2019,jardin,G_Italia,2,R3,1.154639175257732,16,0.10337
2019,jardin,G_Italia,2,R3,1.1444444444444444,16,0.10337
2019,jardin,G_Italia,2,R3,1.10752688172043,16,0.10337
2019,jardin,G_Italia,2,R3,1.0529411764705883,16,0.10337
2019,jardin,G_Italia,2,R3,1.1047619047619046,16,0.10337
2019,jardin,G_Italia,2,R3,1.0536585365853661,16,0.10337
2019,jardin,G_Italia.Pirovano,1,R1,1.0103092783505154,15,0.08148
2019,jardin,G_Italia.Pirovano,1,R1,1.2755102040816326,15,0.08148
2019,jardin,G_Italia.Pirovano,1,R1,1.0833333333333333,15,0.08148
2019,jardin,G_Italia.Pirovano,1,R1,1.085427135678392,15,0.08148
2019,jardin,G_Italia.Pirovano,1,R1,1.225130890052356,15,0.08148
2019,jardin,G_Italia.Pirovano,1,R1,1.074626865671642,15,0.08148
2019,jardin,G_Italia.Pirovano,1,R1,1.0229885057471264,15,0.08148
2019,jardin,G_Italia.Pirovano,1,R1,1.027906976744186,15,0.08148
2019,jardin,G_Italia.Pirovano,1,R1,1.0890052356020943,15,0.08148
2019,jardin,G_Italia.Pirovano,1,R1,1.0154639175257731,15,0.08148
2019,jardin,G_Italia.Pirovano,1,R2,1.1295336787564767,15,0.10515
2019,jardin,G_Italia.Pirovano,1,R2,1.2601156069364163,15,0.10515
2019,jardin,G_Italia.Pirovano,1,R2,1.1164021164021163,15,0.10515
2019,jardin,G_Italia.Pirovano,1,R2,1.191860465116279,15,0.10515
2019,jardin,G_Italia.Pirovano,1,R2,1.2179487179487178,15,0.10515
2019,jardin,G_Italia.Pirovano,1,R2,1.0489130434782608,15,0.10515
2019,jardin,G_Italia.Pirovano,1,R2,1.1744186046511629,15,0.10515
2019,jardin,G_Italia.Pirovano,1,R2,1.1506024096385543,15,0.10515
2019,jardin,G_Italia.Pirovano,1,R2,1.0246305418719213,15,0.10515
2019,jardin,G_Italia.Pirovano,1,R2,1.1111111111111112,15,0.10515
2019,jardin,G_Italia.Pirovano,1,R3,1.2037037037037035,16,0.08062
2019,jardin,G_Italia.Pirovano,1,R3,1.0143540669856461,16,0.08062
2019,jardin,G_Italia.Pirovano,1,R3,1.0765550239234452,16,0.08062
2019,jardin,G_Italia.Pirovano,1,R3,1.2072538860103628,16,0.08062
2019,jardin,G_Italia.Pirovano,1,R3,1.0373831775700935,16,0.08062
2019,jardin,G_Italia.Pirovano,1,R3,1.0977011494252873,16,0.08062
2019,jardin,G_Italia.Pirovano,1,R3,1.0497237569060773,16,0.08062
2019,jardin,G_Italia.Pirovano,1,R3,1.102439024390244,16,0.08062
2019,jardin,G_Italia.Pirovano,1,R3,1.1325966850828728,16,0.08062
2019,jardin,G_Italia.Pirovano,1,R3,1.1111111111111112,16,0.08062
2019,jardin,G_Italia.Pirovano,2,R1,1.1640211640211642,17,0.12073
2019,jardin,G_Italia.Pirovano,2,R1,1.3186274509803921,17,0.12073
2019,jardin,G_Italia.Pirovano,2,R1,1.1244019138755983,17,0.12073
2019,jardin,G_Italia.Pirovano,2,R1,1.1638418079096045,17,0.12073
2019,jardin,G_Italia.Pirovano,2,R1,1.201086956521739,17,0.12073
2019,jardin,G_Italia.Pirovano,2,R1,1.175531914893617,17,0.12073
2019,jardin,G_Italia.Pirovano,2,R1,1.1422222222222222,17,0.12073
2019,jardin,G_Italia.Pirovano,2,R1,1.1261682242990654,17,0.12073
2019,jardin,G_Italia.Pirovano,2,R1,1.0144927536231885,17,0.12073
2019,jardin,G_Italia.Pirovano,2,R1,1.0471698113207548,17,0.12073
2019,jardin,G_Italia.Pirovano,2,R3,1.0991379310344827,19,0.07429
2019,jardin,G_Italia.Pirovano,2,R3,1.1221719457013575,19,0.07429
2019,jardin,G_Italia.Pirovano,2,R3,1.0817307692307692,19,0.07429
2019,jardin,G_Italia.Pirovano,2,R3,1.0689655172413794,19,0.07429
2019,jardin,G_Italia.Pirovano,2,R3,1.0575916230366493,19,0.07429
2019,jardin,G_Italia.Pirovano,2,R3,1.2102803738317756,19,0.07429
2019,jardin,G_Italia.Pirovano,2,R3,1.2081218274111676,19,0.07429
2019,jardin,G_Italia.Pirovano,2,R3,1.0892857142857142,19,0.07429
2019,jardin,G_Italia.Pirovano,2,R3,1.0572687224669604,19,0.07429
2019,jardin,G_Italia.Pirovano,2,R3,1.1488372093023258,19,0.07429
2019,jardin,G_July.Muscat,1,R1,1.036842105263158,16,0.10478
2019,jardin,G_July.Muscat,1,R1,1.0999999999999999,16,0.10478
2019,jardin,G_July.Muscat,1,R1,1.0486486486486486,16,0.10478
2019,jardin,G_July.Muscat,1,R1,1.1463414634146343,16,0.10478
2019,jardin,G_July.Muscat,1,R1,1.0761421319796955,16,0.10478
2019,jardin,G_July.Muscat,1,R1,1.053475935828877,16,0.10478
2019,jardin,G_July.Muscat,1,R1,1.0656565656565655,16,0.10478
2019,jardin,G_July.Muscat,1,R1,1.1276595744680853,16,0.10478
2019,jardin,G_July.Muscat,1,R1,1.0298507462686568,16,0.10478
2019,jardin,G_July.Muscat,1,R1,1.0698924731182795,16,0.10478
2019,jardin,G_July.Muscat,1,R2,1.162162162162162,16,0.09274
2019,jardin,G_July.Muscat,1,R2,1.0818713450292399,16,0.09274
2019,jardin,G_July.Muscat,1,R2,1.1451612903225805,16,0.09274
2019,jardin,G_July.Muscat,1,R2,1.03,16,0.09274
2019,jardin,G_July.Muscat,1,R2,1.0402010050251256,16,0.09274
2019,jardin,G_July.Muscat,1,R2,1.0989583333333333,16,0.09274
2019,jardin,G_July.Muscat,1,R2,1.0271739130434783,16,0.09274
2019,jardin,G_July.Muscat,1,R2,1.0582010582010584,16,0.09274
2019,jardin,G_July.Muscat,1,R2,1.0571428571428572,16,0.09274
2019,jardin,G_July.Muscat,1,R2,1.0885416666666667,16,0.09274
2019,jardin,G_K.Belyi,1,R1,1.029585798816568,16,0.04185
2019,jardin,G_K.Belyi,1,R1,1.0517241379310345,16,0.04185
2019,jardin,G_K.Belyi,1,R1,1.0264550264550265,16,0.04185
2019,jardin,G_K.Belyi,1,R1,1.0828402366863905,16,0.04185
2019,jardin,G_K.Belyi,1,R1,1.0648648648648649,16,0.04185
2019,jardin,G_K.Belyi,1,R1,1.0943396226415094,16,0.04185
2019,jardin,G_K.Belyi,1,R1,1.035294117647059,16,0.04185
2019,jardin,G_K.Belyi,1,R1,1.0596026490066226,16,0.04185
2019,jardin,G_K.Belyi,1,R1,1.0240963855421688,16,0.04185
2019,jardin,G_K.Belyi,1,R1,1.0459770114942528,16,0.04185
2019,jardin,G_K.Belyi,1,R2,1.1063829787234043,16,0.03066
2019,jardin,G_K.Belyi,1,R2,1.1313868613138685,16,0.03066
2019,jardin,G_K.Belyi,1,R2,1.030674846625767,16,0.03066
2019,jardin,G_K.Belyi,1,R2,1.0526315789473684,16,0.03066
2019,jardin,G_K.Belyi,1,R2,1.1337579617834395,16,0.03066
2019,jardin,G_K.Belyi,1,R2,1.018987341772152,16,0.03066
2019,jardin,G_K.Belyi,1,R2,1.0465116279069768,16,0.03066
2019,jardin,G_K.Belyi,1,R2,1.1610738255033557,16,0.03066
2019,jardin,G_K.Belyi,1,R2,1.0118343195266273,16,0.03066
2019,jardin,G_K.Belyi,1,R2,1.0869565217391304,16,0.03066
2019,jardin,G_K.Belyi,1,R3,1.0378378378378377,17,0.04508
2019,jardin,G_K.Belyi,1,R3,1.1257142857142857,17,0.04508
2019,jardin,G_K.Belyi,1,R3,1.0897435897435896,17,0.04508
2019,jardin,G_K.Belyi,1,R3,1.0666666666666667,17,0.04508
2019,jardin,G_K.Belyi,1,R3,1.1132075471698113,17,0.04508
2019,jardin,G_K.Belyi,1,R3,1.0210526315789474,17,0.04508
2019,jardin,G_K.Belyi,1,R3,1.1208053691275168,17,0.04508
2019,jardin,G_K.Belyi,1,R3,1.1607142857142858,17,0.04508
2019,jardin,G_K.Belyi,1,R3,1.1094890510948905,17,0.04508
2019,jardin,G_K.Belyi,1,R3,1.0896551724137933,17,0.04508
2019,jardin,G_Kapistroni.tetri,1,R1,1.1428571428571428,17,0.03944
2019,jardin,G_Kapistroni.tetri,1,R1,1.1804511278195489,17,0.03944
2019,jardin,G_Kapistroni.tetri,1,R1,1.3484848484848484,17,0.03944
2019,jardin,G_Kapistroni.tetri,1,R1,1.4935064935064934,17,0.03944
2019,jardin,G_Kapistroni.tetri,1,R1,1.0153846153846153,17,0.03944
2019,jardin,G_Kapistroni.tetri,1,R1,1.0336134453781514,17,0.03944
2019,jardin,G_Kapistroni.tetri,1,R1,1.048,17,0.03944
2019,jardin,G_Kapistroni.tetri,1,R1,1.0785714285714287,17,0.03944
2019,jardin,G_Kapistroni.tetri,1,R1,1.1940298507462686,17,0.03944
2019,jardin,G_Kapistroni.tetri,1,R2,1.0294117647058822,13,0.04375
2019,jardin,G_Kapistroni.tetri,1,R2,1.0250000000000001,13,0.04375
2019,jardin,G_Kapistroni.tetri,1,R2,1.0403225806451613,13,0.04375
2019,jardin,G_Kapistroni.tetri,1,R2,1.0999999999999999,13,0.04375
2019,jardin,G_Kapistroni.tetri,1,R2,1.1465517241379313,13,0.04375
2019,jardin,G_Kapistroni.tetri,1,R2,1.192,13,0.04375
2019,jardin,G_Kapistroni.tetri,1,R2,1.3217391304347827,13,0.04375
2019,jardin,G_Kapistroni.tetri,1,R2,1.3663366336633662,13,0.04375
2019,jardin,G_Kapistroni.tetri,1,R2,1.0757575757575757,13,0.04375
2019,jardin,G_Kapistroni.tetri,1,R2,1.1724137931034484,13,0.04375
2019,jardin,G_Kapistroni.tetri,1,R3,1.2153846153846155,14,0.05544
2019,jardin,G_Kapistroni.tetri,1,R3,1.3389830508474578,14,0.05544
2019,jardin,G_Kapistroni.tetri,1,R3,1.1901408450704225,14,0.05544
2019,jardin,G_Kapistroni.tetri,1,R3,1.2735042735042736,14,0.05544
2019,jardin,G_Kapistroni.tetri,1,R3,1.027777777777778,14,0.05544
2019,jardin,G_Kapistroni.tetri,1,R3,1.088709677419355,14,0.05544
2019,jardin,G_Kapistroni.tetri,1,R3,1.1180555555555556,14,0.05544
2019,jardin,G_Kapistroni.tetri,1,R3,1.1171875,14,0.05544
2019,jardin,G_Kapistroni.tetri,1,R3,1.096,14,0.05544
2019,jardin,G_Kapistroni.tetri,1,R3,1.1224489795918366,14,0.05544
2019,jardin,G_Kapistroni.tetri,2,R1,1.0509554140127388,15,0.05988
2019,jardin,G_Kapistroni.tetri,2,R1,1.0748299319727892,15,0.05988
2019,jardin,G_Kapistroni.tetri,2,R1,1.0364963503649633,15,0.05988
2019,jardin,G_Kapistroni.tetri,2,R1,1.0227272727272727,15,0.05988
2019,jardin,G_Kapistroni.tetri,2,R1,1.0687022900763357,15,0.05988
2019,jardin,G_Kapistroni.tetri,2,R1,1.0666666666666667,15,0.05988
2019,jardin,G_Kapistroni.tetri,2,R1,1.0422535211267605,15,0.05988
2019,jardin,G_Kapistroni.tetri,2,R1,1.065359477124183,15,0.05988
2019,jardin,G_Kapistroni.tetri,2,R1,1.1085271317829457,15,0.05988
2019,jardin,G_Kapistroni.tetri,2,R1,1.031496062992126,15,0.05988
2019,jardin,G_Kapistroni.tetri,2,R2,1.1395348837209303,16,0.04248
2019,jardin,G_Kapistroni.tetri,2,R2,1.126984126984127,16,0.04248
2019,jardin,G_Kapistroni.tetri,2,R2,1.0267857142857142,16,0.04248
2019,jardin,G_Kapistroni.tetri,2,R2,1.188034188034188,16,0.04248
2019,jardin,G_Kapistroni.tetri,2,R2,1.0512820512820513,16,0.04248
2019,jardin,G_Kapistroni.tetri,2,R2,1.1639344262295082,16,0.04248
2019,jardin,G_Kapistroni.tetri,2,R2,1.0303030303030303,16,0.04248
2019,jardin,G_Kapistroni.tetri,2,R2,1.088495575221239,16,0.04248
2019,jardin,G_Kapistroni.tetri,2,R2,1.088235294117647,16,0.04248
2019,jardin,G_Kapistroni.tetri,2,R2,1.091503267973856,16,0.04248
2019,jardin,G_Kapistroni.tetri,2,R3,1.125,17,0.05016
2019,jardin,G_Kapistroni.tetri,2,R3,1.1532258064516128,17,0.05016
2019,jardin,G_Kapistroni.tetri,2,R3,1.0597014925373134,17,0.05016
2019,jardin,G_Kapistroni.tetri,2,R3,1.0909090909090908,17,0.05016
2019,jardin,G_Kapistroni.tetri,2,R3,1.0708661417322836,17,0.05016
2019,jardin,G_Kapistroni.tetri,2,R3,1.1481481481481481,17,0.05016
2019,jardin,G_Kapistroni.tetri,2,R3,1.097902097902098,17,0.05016
2019,jardin,G_Kapistroni.tetri,2,R3,1.0784313725490196,17,0.05016
2019,jardin,G_Kapistroni.tetri,2,R3,1.143835616438356,17,0.05016
2019,jardin,G_Kapistroni.tetri,2,R3,1.0063694267515924,17,0.05016
2019,jardin,G_Kapistroni.tetri,3,R1,1.145985401459854,17,0.05144
2019,jardin,G_Kapistroni.tetri,3,R1,1.1238938053097347,17,0.05144
2019,jardin,G_Kapistroni.tetri,3,R1,1.08955223880597,17,0.05144
2019,jardin,G_Kapistroni.tetri,3,R1,1.0614035087719298,17,0.05144
2019,jardin,G_Kapistroni.tetri,3,R1,1.0420168067226891,17,0.05144
2019,jardin,G_Kapistroni.tetri,3,R1,1.0518518518518518,17,0.05144
2019,jardin,G_Kapistroni.tetri,3,R1,1.1119402985074627,17,0.05144
2019,jardin,G_Kapistroni.tetri,3,R1,1.1037037037037036,17,0.05144
2019,jardin,G_Kapistroni.tetri,3,R1,1.0148148148148148,17,0.05144
2019,jardin,G_Kapistroni.tetri,3,R1,1.0992366412213739,17,0.05144
2019,jardin,G_Kapistroni.tetri,3,R2,1.1260504201680674,15,0.0585
2019,jardin,G_Kapistroni.tetri,3,R2,1.1048387096774195,15,0.0585
2019,jardin,G_Kapistroni.tetri,3,R2,1.146153846153846,15,0.0585
2019,jardin,G_Kapistroni.tetri,3,R2,1.0065359477124183,15,0.0585
2019,jardin,G_Kapistroni.tetri,3,R2,1.0483870967741935,15,0.0585
2019,jardin,G_Kapistroni.tetri,3,R2,1.0735294117647058,15,0.0585
2019,jardin,G_Kapistroni.tetri,3,R2,1.088235294117647,15,0.0585
2019,jardin,G_Kapistroni.tetri,3,R2,1.1159420289855073,15,0.0585
2019,jardin,G_Kapistroni.tetri,3,R2,1.016,15,0.0585
2019,jardin,G_Kapistroni.tetri,3,R2,1.1401869158878504,15,0.0585
2019,jardin,G_Kapistroni.tetri,3,R3,1.070921985815603,19,0.04668
2019,jardin,G_Kapistroni.tetri,3,R3,1.0588235294117645,19,0.04668
2019,jardin,G_Kapistroni.tetri,3,R3,1.1968503937007875,19,0.04668
2019,jardin,G_Kapistroni.tetri,3,R3,1.152,19,0.04668
2019,jardin,G_Kapistroni.tetri,3,R3,1.09375,19,0.04668
2019,jardin,G_Kapistroni.tetri,3,R3,1.0695652173913044,19,0.04668
2019,jardin,G_Kapistroni.tetri,3,R3,1.054263565891473,19,0.04668
2019,jardin,G_Kapistroni.tetri,3,R3,1.0916030534351144,19,0.04668
2019,jardin,G_Kapistroni.tetri,3,R3,1.064,19,0.04668
2019,jardin,G_Kapistroni.tetri,3,R3,1.06993006993007,19,0.04668
2019,jardin,G_Korithi,1,R1,1.0344827586206897,17,0.08504
2019,jardin,G_Korithi,1,R1,1.106060606060606,17,0.08504
2019,jardin,G_Korithi,1,R1,1.2198952879581153,17,0.08504
2019,jardin,G_Korithi,1,R1,1.0167597765363128,17,0.08504
2019,jardin,G_Korithi,1,R1,1.0465116279069768,17,0.08504
2019,jardin,G_Korithi,1,R1,1.173469387755102,17,0.08504
2019,jardin,G_Korithi,1,R1,1.0358744394618835,17,0.08504
2019,jardin,G_Korithi,1,R1,1.0504587155963303,17,0.08504
2019,jardin,G_Korithi,1,R1,1.1393034825870647,17,0.08504
2019,jardin,G_Korithi,1,R1,1.1633663366336633,17,0.08504
2019,jardin,G_Korithi,1,R2,1.1176470588235292,17,0.05136
2019,jardin,G_Korithi,1,R2,1.0714285714285714,17,0.05136
2019,jardin,G_Korithi,1,R2,1.2335329341317367,17,0.05136
2019,jardin,G_Korithi,1,R2,1.081967213114754,17,0.05136
2019,jardin,G_Korithi,1,R2,1.0691489361702127,17,0.05136
2019,jardin,G_Korithi,1,R2,1.1090909090909091,17,0.05136
2019,jardin,G_Korithi,1,R2,1.1522842639593909,17,0.05136
2019,jardin,G_Korithi,1,R2,1.1975308641975309,17,0.05136
2019,jardin,G_Korithi,1,R2,1.0454545454545454,17,0.05136
2019,jardin,G_Korithi,1,R2,1.0751445086705202,17,0.05136
2019,jardin,G_Korithi,1,R3,1.1031390134529149,19,0.0734
2019,jardin,G_Korithi,1,R3,1.1073170731707318,19,0.0734
2019,jardin,G_Korithi,1,R3,1.0796019900497513,19,0.0734
2019,jardin,G_Korithi,1,R3,1.1379310344827587,19,0.0734
2019,jardin,G_Korithi,1,R3,1.0894736842105264,19,0.0734
2019,jardin,G_Korithi,1,R3,1.074468085106383,19,0.0734
2019,jardin,G_Korithi,1,R3,1.0491071428571428,19,0.0734
2019,jardin,G_Korithi,1,R3,1.0307692307692307,19,0.0734
2019,jardin,G_Korithi,1,R3,1.099099099099099,19,0.0734
2019,jardin,G_Korithi,1,R3,1.2339181286549707,19,0.0734
2019,jardin,G_Korithi,2,R1,1.028985507246377,17,0.06995
2019,jardin,G_Korithi,2,R1,1.0816326530612246,17,0.06995
2019,jardin,G_Korithi,2,R1,1.0755555555555556,17,0.06995
2019,jardin,G_Korithi,2,R1,1.0777777777777777,17,0.06995
2019,jardin,G_Korithi,2,R1,1.0934065934065933,17,0.06995
2019,jardin,G_Korithi,2,R1,1.0269058295964126,17,0.06995
2019,jardin,G_Korithi,2,R1,1.046875,17,0.06995
2019,jardin,G_Korithi,2,R1,1.0747126436781609,17,0.06995
2019,jardin,G_Korithi,2,R1,1.162162162162162,17,0.06995
2019,jardin,G_Korithi,2,R1,1.1100917431192658,17,0.06995
2019,jardin,G_Korithi,2,R2,1.0394736842105265,16,0.06664
2019,jardin,G_Korithi,2,R2,1.1693121693121693,16,0.06664
2019,jardin,G_Korithi,2,R2,1.0634146341463417,16,0.06664
2019,jardin,G_Korithi,2,R2,1.1229946524064172,16,0.06664
2019,jardin,G_Korithi,2,R2,1.0636363636363635,16,0.06664
2019,jardin,G_Korithi,2,R2,1.0999999999999999,16,0.06664
2019,jardin,G_Korithi,2,R2,1.1623036649214662,16,0.06664
2019,jardin,G_Korithi,2,R2,1.2080924855491328,16,0.06664
2019,jardin,G_Korithi,2,R2,1.1658986175115207,16,0.06664
2019,jardin,G_Korithi,2,R2,1.105527638190955,16,0.06664
2019,jardin,G_Korithi,2,R3,1.0694444444444444,17,0.06277
2019,jardin,G_Korithi,2,R3,1.1452513966480447,17,0.06277
2019,jardin,G_Korithi,2,R3,1.2756410256410255,17,0.06277
2019,jardin,G_Korithi,2,R3,1.1202185792349726,17,0.06277
2019,jardin,G_Korithi,2,R3,1.138121546961326,17,0.06277
2019,jardin,G_Korithi,2,R3,1.2080924855491328,17,0.06277
2019,jardin,G_Korithi,2,R3,1.2021857923497268,17,0.06277
2019,jardin,G_Korithi,2,R3,1.1292134831460672,17,0.06277
2019,jardin,G_Korithi,2,R3,1.149171270718232,17,0.06277
2019,jardin,G_Korithi,2,R3,1.2037037037037035,17,0.06277
2019,jardin,G_Kyoho,1,R1,1.2115384615384615,16,0.18435000000000001
2019,jardin,G_Kyoho,1,R1,1.073643410852713,16,0.18435000000000001
2019,jardin,G_Kyoho,1,R1,1.1264822134387353,16,0.18435000000000001
2019,jardin,G_Kyoho,1,R1,1.0533333333333335,16,0.18435000000000001
2019,jardin,G_Kyoho,1,R1,1.1416666666666668,16,0.18435000000000001
2019,jardin,G_Kyoho,1,R1,1.0256410256410258,16,0.18435000000000001
2019,jardin,G_Kyoho,1,R1,1.192,16,0.18435000000000001
2019,jardin,G_Kyoho,1,R1,1.0694980694980696,16,0.18435000000000001
2019,jardin,G_Kyoho,1,R1,1.159362549800797,16,0.18435000000000001
2019,jardin,G_Kyoho,1,R1,1.1626016260162602,16,0.18435000000000001
2019,jardin,G_Kyoho,1,R2,1.088888888888889,17,0.11713
2019,jardin,G_Kyoho,1,R2,1.0395256916996047,17,0.11713
2019,jardin,G_Kyoho,1,R2,1.0427350427350428,17,0.11713
2019,jardin,G_Kyoho,1,R2,1.0352422907488987,17,0.11713
2019,jardin,G_Kyoho,1,R2,1.068062827225131,17,0.11713
2019,jardin,G_Kyoho,1,R2,1.0920502092050208,17,0.11713
2019,jardin,G_Kyoho,1,R2,1.1339285714285714,17,0.11713
2019,jardin,G_Kyoho,1,R2,1.0744186046511628,17,0.11713
2019,jardin,G_Kyoho,1,R2,1.1441048034934498,17,0.11713
2019,jardin,G_Kyoho,1,R2,1.0794392523364487,17,0.11713
2019,jardin,G_Kyoho,2,R1,1.0205761316872428,16,0.16075
2019,jardin,G_Kyoho,2,R1,1.0991379310344827,16,0.16075
