season,family,gid,plant,replicated,P_cluster_weight,soluble_solids
2019,406,G_5.7.157,1,R2,255.8,17
2019,111,G_5.7.77,1,R1,970.3,19
2019,111,G_5.7.77,1,R2,374.8,22
2019,111,G_5.7.102,1,R1,216.8,21
2019,111,G_5.7.102,1,R2,96.7,21
2019,111,G_5.7.102,1,R3,127.3,19
2019,406,G_5.7.128,1,R1,400.7,18
2019,406,G_5.7.128,1,R2,135.3,19
2019,111,G_5.7.46,1,R1,359.6,21
2019,111,G_5.7.46,1,R2,306.7,22
2019,111,G_5.7.46,1,R3,333.3,22
2019,900,G_5.9.109,1,R1,635.1,17
2019,900,G_5.9.109,1,R2,1017.1,21
2019,900,G_5.9.109,1,R3,596.8,20
2019,900,G_5.9.117,1,R1,1082.9,17
2019,900,G_5.9.117,1,R2,1078.6,16
2019,111,G_5.7.108,1,R1,598.5,14
2019,111,G_5.7.108,1,R2,759.1,17
2019,111,G_5.7.108,1,R3,635.6,19
2019,411,G_5.6.169,1,R1,245.7,17
2019,411,G_5.6.105,1,R1,368.3,21
2019,411,G_5.6.105,1,R2,417.2,22
2019,411,G_5.6.105,1,R3,260.9,29
2019,900,G_5.9.122,1,R1,242.5,21
2019,900,G_5.9.122,1,R2,341.5,17
2019,900,G_5.9.122,1,R3,150.9,17
2019,411,G_5.6.124,1,R1,837.1,16
2019,411,G_5.6.124,1,R2,1025.5,16
2019,406,G_5.7.153,1,R1,522.3,19
2019,406,G_5.7.153,1,R2,168.1,19
2019,929,G_5.10.138,1,R1,329.4,18
2019,411,G_5.6.129,1,R1,185,19
2019,411,G_5.6.129,1,R2,173.8,16
2019,411,G_5.6.129,1,R3,190.2,20
2019,411,G_5.6.108,1,R1,247.5,20
2019,411,G_5.6.108,1,R2,167.3,17
2019,411,G_5.6.108,1,R3,199.8,19
2019,111,G_5.5.68,1,R1,343.9,18
2019,111,G_5.5.68,1,R2,663.6,18
2019,111,G_5.5.68,1,R3,399.3,19
2019,929,G_5.10.152,1,R1,250.4,10
2019,912,G_5.9.153,1,R1,269.9,19
2019,912,G_5.9.153,1,R2,350.1,20
2019,900,G_5.9.119,1,R1,137.3,15
2019,900,G_5.9.124,1,R1,860.8,21
2019,900,G_5.9.124,1,R2,484,21
2019,900,G_5.9.124,1,R3,853,17
2019,912,G_5.9.151,1,R1,254.8,19
2019,111,G_5.5.93,1,R1,559.9,19
2019,111,G_5.5.93,1,R2,592.2,19
2019,900,G_5.9.115,1,R1,854.9,21
2019,900,G_5.9.115,1,R2,503.2,18
2019,900,G_5.9.115,1,R3,656.4,22
2019,929,G_5.10.98,1,R1,180.6,19
2019,929,G_5.10.98,1,R2,236.7,18
2019,929,G_5.10.98,1,R3,126.9,19
2019,900,G_5.9.134,1,R1,676.8,16
2019,900,G_5.9.134,1,R2,272.4,15
2019,900,G_5.9.134,1,R3,479.9,14
2019,900,G_5.9.140,1,R1,133.7,25
2019,900,G_5.9.140,1,R2,192.9,23
2019,900,G_5.9.128,1,R1,96,16
2019,900,G_5.9.128,1,R2,245.9,20
2019,900,G_5.9.128,1,R3,230.2,15
2019,411,G_5.6.103,1,R1,926.6,14
2019,411,G_5.6.103,1,R2,883.2,16
2019,411,G_5.6.103,1,R3,630.6,14
2019,900,G_5.9.131,1,R1,68.6,19
2019,111,G_5.7.46,1,R1,226.8,21
2019,111,G_5.7.46,1,R2,413.2,22
2019,111,G_5.7.46,1,R3,318.1,22
2019,406,G_5.5.149,1,R1,452,21
2019,406,G_5.5.149,1,R2,262.3,21
2019,912,G_5.9.163,1,R1,1521.7,16
2019,111,G_5.7.45,1,R1,460.5,18
2019,111,G_5.7.45,1,R2,470.1,19
2019,111,G_5.7.45,1,R3,433.4,17
2019,406,G_5.4.69,1,R1,220,14
2019,406,G_5.4.69,1,R2,335.2,15
2019,406,G_5.4.69,1,R3,321.6,12
2019,406,G_5.4.94,1,R1,269.5,20
2019,406,G_5.4.94,1,R2,111.2,21
2019,406,G_5.4.94,1,R3,182.7,20
2019,900,G_5.2.8,1,R1,192.7,17
2019,900,G_5.2.8,1,R2,213.6,17
2019,900,G_5.2.8,1,R3,230.7,NA
2019,411,G_5.1.173,1,R1,348.3,19
2019,411,G_5.1.173,1,R1,348.3,20
2019,411,G_5.1.167,1,R1,513.7,20
2019,411,G_5.1.167,1,R1,513.7,14
2019,411,G_5.1.167,1,R2,218.4,20
2019,411,G_5.1.167,1,R2,218.4,15
2019,411,G_5.1.167,1,R3,272.9,19
2019,411,G_5.1.167,1,R3,272.9,13
2019,406,G_5.1.156,1,R1,220.9,17
2019,406,G_5.1.156,1,R2,237.3,19
2019,406,G_5.1.156,1,R3,160.5,16
2019,411,G_5.2.170,1,R1,779.6,16
2019,912,G_5.3.65,1,R1,228.2,16
2019,912,G_5.3.65,1,R2,563,16
2019,912,G_5.3.65,1,R3,459.6,17
2019,900,G_5.3.7,1,R1,493.9,17
2019,900,G_5.3.7,1,R2,226.6,19
2019,900,G_5.3.7,1,R3,292.9,19
2019,912,G_5.3.101,1,R1,238.7,18
2019,912,G_5.3.101,1,R2,186.5,17
2019,912,G_5.3.101,1,R3,243.1,17
2019,912,G_5.3.125,1,R1,435.5,19
2019,912,G_5.3.125,1,R2,625.5,20
2019,912,G_5.3.125,1,R3,500.4,16
2019,900,G_5.3.33,1,R1,394.6,16
2019,912,G_5.3.122,1,R1,626.3,18
2019,912,G_5.3.122,1,R2,222.5,19
2019,912,G_5.3.122,1,R3,212.7,19
2019,912,G_5.3.77,1,R1,515,20
2019,912,G_5.3.67,1,R1,480.8,16
2019,912,G_5.3.67,1,R2,322.5,16
2019,912,G_5.3.67,1,R3,244.4,15
2019,912,G_5.3.60,1,R1,544.5,15
2019,912,G_5.3.60,1,R2,528,16
2019,912,G_5.3.106,1,R1,463.2,17
2019,912,G_5.3.106,1,R2,579.1,17
2019,912,G_5.3.106,1,R3,520.8,17
2019,406,G_5.4.60,1,R1,230.5,21
2019,406,G_5.4.60,1,R2,189.3,20
2019,406,G_5.4.60,1,R3,199.7,22
2019,900,G_5.3.18,1,R1,443,19
2019,900,G_5.3.18,1,R2,538.1,18
2019,406,G_5.7.170,1,R1,547,19
2019,406,G_5.7.170,1,R2,328.4,19
2019,111,G_5.7.103,1,R1,684.4,19
2019,111,G_5.7.103,1,R2,272.1,17
2019,406,G_5.7.133,1,R1,619.9,20
2019,406,G_5.7.133,1,R2,422.6,20
2019,406,G_5.7.133,1,R3,369.7,21
2019,111,G_5.7.47,1,R1,312.8,17
2019,111,G_5.7.47,1,R2,349.2,18
2019,111,G_5.7.47,1,R3,395.9,18
2019,111,G_5.7.38,1,R1,144.2,19
2019,111,G_5.7.38,1,R2,210,20
2019,111,G_5.7.46,1,R1,165.1,21
2019,111,G_5.7.46,1,R2,144.9,22
2019,411,G_5.8.63,1,R1,334.9,17
2019,411,G_5.8.63,1,R2,642.2,17
2019,411,G_5.8.63,1,R3,177.8,18
2019,411,G_5.8.117,1,R1,118.7,19
2019,411,G_5.8.117,1,R2,92.5,19
2019,411,G_5.8.149,1,R1,884.5,20
2019,411,G_5.8.149,1,R2,758,20
2019,411,G_5.8.149,1,R3,432.7,19
2019,411,G_5.8.113,1,R1,499.5,19
2019,411,G_5.8.65,1,R1,352.1,19
2019,411,G_5.8.65,1,R2,391.8,18
2019,411,G_5.8.65,1,R3,182.9,19
2019,411,G_5.8.101,1,R1,232.4,18
2019,411,G_5.8.101,1,R2,258.9,12
2019,411,G_5.8.101,1,R3,251.4,16
2019,411,G_5.8.104,1,R1,242.3,16
2019,411,G_5.8.104,1,R2,363.1,15
2019,411,G_5.8.104,1,R3,279.8,15
2019,929,G_5.10.71,1,R1,329.4,22
2019,929,G_5.10.71,1,R2,139.7,21
2019,929,G_5.10.141,1,R1,164.5,17
2019,929,G_5.10.141,1,R2,94.5,18
2019,929,G_5.10.141,1,R3,199.9,16
2019,912,G_5.9.162,1,R1,299.8,19
2019,912,G_5.9.162,1,R2,245.7,16
2019,929,G_5.10.82,1,R1,207,18
2019,929,G_5.10.82,1,R2,280.8,17
2019,929,G_5.10.82,1,R3,231.4,15
2019,912,G_5.9.164,1,R1,539.7,16
2019,912,G_5.9.164,1,R2,588.2,13
2019,912,G_5.9.164,1,R3,725.1,15
2019,900,G_5.9.143,1,R1,282.7,18
2019,900,G_5.9.143,1,R2,373.3,16
2019,900,G_5.9.104,1,R1,992.4,19
2019,900,G_5.9.104,1,R2,974.5,19
2019,900,G_5.9.104,1,R3,475.1,19
2019,912,G_5.9.157,1,R1,517.8,17
2019,912,G_5.9.157,1,R2,205.7,18
2019,411,G_5.6.107,1,R1,776.3,20
2019,411,G_5.6.107,1,R2,874.2,20
2019,411,G_5.6.126,1,R1,192.2,17
2019,411,G_5.6.146,1,R1,38.5,20
2019,411,G_5.6.146,1,R2,72.8,20
2019,900,G_5.3.37,1,R1,382.2,16
2019,900,G_5.3.37,1,R2,203.6,17
2019,900,G_5.3.37,1,R3,279.1,16
2019,406,G_5.4.44,1,R1,448.6,19
2019,406,G_5.4.44,1,R2,355.6,17
2019,406,G_5.7.165,1,R1,144.2,19
2019,406,G_5.7.165,1,R2,105.7,20
2019,406,G_5.7.165,1,R3,50.5,22
2019,406,G_5.5.165,1,R1,278.9,18
2019,406,G_5.5.165,1,R2,171.3,16
2019,406,G_5.5.165,1,R3,418.6,19
2019,406,G_5.4.71,1,R1,514.5,19
2019,406,G_5.4.71,1,R2,581.7,19
2019,406,G_5.4.71,1,R3,788.2,20
2019,912,G_5.3.56,1,R1,701.7,17
2019,912,G_5.3.56,1,R2,799.2,16
2019,912,G_5.3.56,1,R3,848,19
2019,900,G_5.3.14,1,R1,154.4,16
2019,900,G_5.3.14,1,R2,318.5,15
2019,900,G_5.3.14,1,R3,146.5,17
2019,406,G_5.4.82,1,R1,542.9,17
2019,406,G_5.4.82,1,R2,247.1,16
2019,406,G_5.4.82,1,R3,410.8,17
2019,406,G_5.4.112,1,R1,240.2,19
2019,406,G_5.4.112,1,R2,398.5,15
2019,406,G_5.4.112,1,R3,380.9,20
2019,406,G_5.4.73,1,R1,460.3,19
2019,406,G_5.4.73,1,R2,334.4,19
2019,406,G_5.4.73,1,R3,380.3,18
2019,406,G_5.4.70,1,R1,387.8,23
2019,406,G_5.4.70,1,R2,125.7,22
2019,406,G_5.4.70,1,R3,125.6,21
2019,406,G_5.1.161,1,R1,437.6,18
2019,406,G_5.1.161,1,R2,305.4,21
2019,406,G_5.1.161,1,R3,293.8,20
2019,406,G_5.1.162,1,R1,437.9,20
2019,406,G_5.1.162,1,R2,368.3,19
2019,406,G_5.1.162,1,R3,530.6,18
2019,900,G_5.2.10,1,R1,894.2,17
2019,900,G_5.2.10,1,R2,515.6,17
2019,900,G_5.2.10,1,R3,707.9,17
2019,406,G_5.4.56,1,R1,247.8,21
2019,411,G_5.4.9,1,R1,886.6,19
2019,411,G_5.4.9,1,R2,907.6,15
2019,406,G_5.7.164,1,R1,634.2,15
2019,406,G_5.7.164,1,R2,279.9,18
2019,406,G_5.7.164,1,R3,229.7,16
2019,406,G_5.5.145,1,R1,179.1,16
2019,406,G_5.5.145,1,R2,278.9,17
2019,912,G_5.9.161,1,R1,124.7,20
2019,912,G_5.9.161,1,R2,290.8,16
2019,912,G_5.9.161,1,R3,96.5,16
2019,411,G_5.8.145,1,R1,57.4,18
2019,411,G_5.8.145,1,R2,141.2,19
2019,411,G_5.8.145,1,R3,141.3,21
2019,411,G_5.8.116,1,R1,836.2,16
2019,411,G_5.8.116,1,R2,659.7,16
2019,411,G_5.8.148,1,R1,180.8,16
2019,411,G_5.8.148,1,R2,513.6,19
2019,411,G_5.8.148,1,R3,317.7,17
2019,929,G_5.10.93,1,R1,489.6,15
2019,929,G_5.10.93,1,R2,447.7,16
2019,929,G_5.10.93,1,R3,380.9,15
2019,406,G_5.4.98,1,R1,377.8,17
2019,406,G_5.4.98,1,R2,214.8,19
2019,406,G_5.4.98,1,R3,315.5,19
2019,900,G_5.9.139,1,R1,400.7,16
2019,900,G_5.9.139,1,R2,610.6,15
2019,900,G_5.9.139,1,R3,430.5,15
2019,406,G_5.5.156,1,R1,209.5,20
2019,406,G_5.5.156,1,R2,122.6,20
2019,406,G_5.5.156,1,R3,323.7,19
2019,912,G_5.9.160,1,R1,311.9,17
2019,912,G_5.9.160,1,R2,190.6,16
2019,912,G_5.9.160,1,R3,352.5,16
2019,406,G_5.7.167,1,R1,218.3,21
2019,406,G_5.7.167,1,R2,95.1,21
2019,406,G_5.7.167,1,R3,116.5,19
2019,912,G_5.9.156,1,R1,971,14
2019,912,G_5.9.156,1,R2,486.1,13
2019,912,G_5.9.156,1,R3,1032.5,14
2019,406,G_5.5.160,1,R1,191.4,15
2019,406,G_5.5.160,1,R2,481.3,15
2019,406,G_5.5.160,1,R3,256.6,17
2019,111,G_5.5.94,1,R1,413.5,11
2019,111,G_5.5.94,1,R2,484.3,15
2019,111,G_5.5.94,1,R3,375.1,14
2019,900,G_5.9.125,1,R1,523.7,18
2019,900,G_5.9.125,1,R2,504.3,18
2019,900,G_5.9.125,1,R3,359,17
2019,406,G_5.5.116,1,R1,522.2,16
2019,406,G_5.5.116,1,R2,528.4,16
2019,406,G_5.5.116,1,R3,300.8,16
2018,902,G_5.2.72,1,R1,93,19.8
2018,902,G_5.2.72,1,R2,125,19
2018,902,G_5.2.72,1,R3,137,20
2018,111,G_5.4.135,1,R1,135,14.2
2018,111,G_5.4.135,1,R2,462,14
2018,111,G_5.4.135,1,R3,243,16.4
2018,111,G_5.4.146,1,R1,119,15
2018,111,G_5.4.146,1,R2,164,19.2
2018,111,G_5.4.146,1,R3,79,19
2018,111,G_5.4.140,1,R1,121,18.6
2018,111,G_5.4.140,1,R2,112,16
2018,111,G_5.4.140,1,R3,186,17.4
2018,111,G_5.5.109,1,R1,442,17.4
2018,111,G_5.5.109,1,R2,480,18.2
2018,111,G_5.4.156,1,R1,265,16.2
2018,111,G_5.4.156,1,R2,175,17
2018,111,G_5.4.156,1,R3,228,NA
2018,111,G_5.5.104,1,R1,295,16.4
2018,111,G_5.5.104,1,R2,437,19.6
2018,111,G_5.5.104,1,R3,350,17
2018,111,G_5.5.101,1,R1,132,19.4
2018,111,G_5.5.101,1,R2,266,17
2018,111,G_5.5.101,1,R3,219,17.2
2018,111,G_5.5.78,1,R1,219,19
2018,111,G_5.5.78,1,R2,194,18
2018,111,G_5.5.66,1,R1,80,14.4
2018,111,G_5.5.66,1,R2,67,17.2
2018,406,G_5.7.146,1,R1,250,16.8
2018,406,G_5.7.146,1,R2,95,16.2
2018,406,G_5.7.140,1,R1,322,18.4
2018,406,G_5.7.140,1,R2,156,18.2
2018,406,G_5.7.140,1,R3,266,20.2
2018,111,G_5.7.107,1,R1,46,15
2018,111,G_5.7.107,1,R2,28,17.8
2018,111,G_5.7.93,1,R1,294,19.2
2018,111,G_5.7.93,1,R2,190,19.2
2018,902,G_5.6.39,1,R1,194,16.8
2018,902,G_5.6.39,1,R2,160,19
2018,902,G_5.2.76,1,R1,502,16.4
2018,902,G_5.2.76,1,R2,300,16
2018,111,G_5.3.171,1,R1,36,18
2018,111,G_5.3.171,1,R2,21,17.4
2018,111,G_5.4.154,1,R1,68,18.2
2018,111,G_5.4.154,1,R2,68,21.2
2018,111,G_5.4.149,1,R1,149,15.8
2018,111,G_5.4.149,1,R2,241,16.4
2018,111,G_5.4.143,1,R1,211,16.2
2018,111,G_5.4.143,1,R2,231,16.4
2018,111,G_5.4.143,1,R3,563,16
2018,902,G_5.2.74,1,R1,361,17.8
2018,902,G_5.2.74,1,R2,258,19.4
2018,902,G_5.2.74,1,R3,317,17.2
2018,111,G_5.5.100,1,R1,108,16
2018,111,G_5.5.100,1,R2,157,16.4
2018,111,G_5.5.100,1,R3,172,15.6
2018,111,G_5.5.98,1,R1,146,18.8
2018,111,G_5.5.98,1,R2,118,17.6
2018,111,G_5.5.98,1,R3,97,19.8
2018,902,G_5.6.20,1,R1,288,16.6
2018,902,G_5.6.20,1,R2,346,17.8
2018,902,G_5.6.25,1,R1,358,18.4
2018,902,G_5.6.25,1,R2,366,18.8
2018,902,G_5.6.25,1,R3,215,17.2
2018,111,G_5.5.86,1,R1,27,19.6
2018,111,G_5.5.86,1,R2,43,18.4
2018,902,G_5.6.65,1,R1,347,17.2
2018,902,G_5.6.65,1,R2,169,16.5
2018,902,G_5.6.65,1,R3,272,16.2
2018,902,G_5.6.34,1,R1,277,15.4
2018,902,G_5.6.34,1,R2,184,16
2018,902,G_5.6.34,1,R3,198,17.2
2018,902,G_5.6.30,1,R1,368,17
2018,902,G_5.6.30,1,R2,509,16.4
2018,902,G_5.6.30,1,R3,421,16
2018,111,G_5.5.59,1,R1,78,16
2018,111,G_5.5.59,1,R2,88,19.8
2018,902,G_5.6.43,1,R1,415,17.8
2018,902,G_5.6.43,1,R2,305,16.8
2018,902,G_5.6.43,1,R3,315,16.2
2018,111,G_5.7.75,1,R1,455,15.6
2018,111,G_5.7.75,1,R2,492,18.2
2018,111,G_5.7.111,1,R1,216,19
2018,111,G_5.7.111,1,R2,341,18.2
2018,111,G_5.7.111,1,R3,223,18.6
2018,111,G_5.7.123,1,R1,133,17
2018,111,G_5.7.123,1,R2,222,17.2
2018,111,G_5.7.57,1,R1,129,17.2
2018,111,G_5.7.57,1,R2,153,18.4
2018,111,G_5.7.57,1,R3,122,16.8
2018,111,G_5.7.73,1,R1,71,17.2
2018,111,G_5.7.73,1,R2,41,17
2018,111,G_5.7.73,1,R3,80,16.4
2018,111,G_5.7.26,1,R1,57,19.2
2018,111,G_5.7.26,1,R2,97,20.6
2018,111,G_5.7.26,1,R3,47,17.2
2018,902,G_5.9.4,1,R1,53,17.2
2018,902,G_5.9.4,1,R2,133,20
2018,902,G_5.9.4,1,R3,45,18.4
2018,902,G_5.9.11,1,R1,192,19.4
2018,902,G_5.9.11,1,R2,70,19.8
2018,902,G_5.9.11,1,R3,172,20.4
2018,902,G_5.9.12,1,R1,57,19.8
2018,902,G_5.9.12,1,R2,41,19.6
2018,902,G_5.9.12,1,R3,72,20.4
2018,111,G_5.5.99,1,R1,68,19
2018,111,G_5.5.99,1,R2,45,18
2018,111,G_5.5.99,1,R3,46,19.8
2018,111,G_5.4.151,1,R1,98,16.2
2018,111,G_5.4.151,1,R2,124,15
2018,111,G_5.4.151,1,R3,166,15.4
2018,411,G_5.4.21,1,R1,140,17
2018,411,G_5.4.21,1,R2,139,17
2018,929,G_5.10.145,1,R1,369,17
2018,929,G_5.10.145,1,R2,221,18.6
2018,411,G_5.6.104,1,R1,453,17.6
2018,411,G_5.6.104,1,R2,642,18
2018,902,G_5.9.5,1,R1,226,16.4
2018,902,G_5.9.5,1,R2,407,15.8
2018,902,G_5.9.5,1,R3,328,17.6
2018,111,G_5.7.31,1,R1,421,16
2018,111,G_5.7.31,1,R2,340,18
2018,111,G_5.7.31,1,R3,285,16.4
2018,900,G_5.3.12,1,R1,417,16.2
2018,900,G_5.3.12,1,R2,365,16.2
2018,900,G_5.3.12,1,R3,750,18.6
2018,900,G_5.3.3,1,R1,192,17.8
2018,900,G_5.3.3,1,R2,57,16.2
2018,900,G_5.3.3,1,R3,300,16.8
2018,900,G_5.3.5,1,R1,374,17
2018,900,G_5.3.5,1,R2,529,16.2
2018,900,G_5.3.5,1,R3,679,16.2
2018,411,G_5.2.169,1,R1,538,16.2
2018,411,G_5.2.169,1,R2,376,16.8
2018,406,G_5.1.137,1,R1,137,16
2018,406,G_5.1.137,1,R2,185,16.2
2018,406,G_5.1.81,1,R1,247,16.8
2018,406,G_5.1.81,1,R2,546,17.2
2018,406,G_5.1.81,1,R3,420,18
2018,411,G_5.2.170,1,R1,450,15
2018,411,G_5.2.170,1,R2,818,15.4
2018,411,G_5.8.96,1,R1,378,16
2018,411,G_5.8.96,1,R2,407,16
2018,406,G_5.7.139,1,R1,318,18.2
2018,406,G_5.7.139,1,R2,162,17.8
2018,406,G_5.7.139,1,R3,290,17
2018,111,G_5.7.109,1,R1,330,16.2
2018,111,G_5.7.109,1,R2,609,18.2
2018,111,G_5.7.109,1,R3,445,15.6
2018,111,G_5.5.92,1,R1,116,17.8
2018,111,G_5.5.92,1,R2,112,16.2
2018,411,G_5.4.18,1,R1,278,17.4
2018,411,G_5.4.18,1,R2,205,15.4
2018,406,G_5.4.78,1,R1,670,16.2
2018,406,G_5.4.78,1,R2,273,16
2018,111,G_5.7.97,1,R1,161,18
2018,111,G_5.7.97,1,R2,285,17.2
2018,111,G_5.7.97,1,R3,241,18.2
2018,111,G_5.5.58,1,R1,488,13
2018,111,G_5.5.58,1,R2,231,15.4
2018,411,G_5.6.142,1,R1,250,17
2018,411,G_5.6.142,1,R2,428,16
2018,411,G_5.6.142,1,R3,231,16
2018,902,G_5.6.71,1,R1,553,16
2018,902,G_5.6.71,1,R2,357,17
2018,902,G_5.6.71,1,R3,597,18
2018,902,G_5.9.9,1,R1,46,16.2
2018,902,G_5.9.9,1,R2,89,17.2
2018,111,G_5.5.17,1,R1,159,17.8
2018,929,G_5.10.136,1,R1,94,17.4
2018,411,G_5.6.143,1,R1,595,18.8
2018,411,G_5.6.143,1,R2,255,17.6
2018,411,G_5.6.143,1,R3,417,20
2018,111,G_5.5.62,1,R1,717,14.4
2018,111,G_5.5.62,1,R2,272,16.2
2018,111,G_5.5.62,1,R3,819,16
2018,111,G_5.5.56,1,R1,720,16.2
2018,111,G_5.5.56,1,R2,870,16
2018,111,G_5.5.55,1,R1,151,18
2018,111,G_5.5.55,1,R2,93,19
2018,111,G_5.5.48,1,R1,169,16.2
2018,111,G_5.5.48,1,R2,105,19.2
2018,111,G_5.5.48,1,R3,131,18.4
2018,406,G_5.1.160,1,R1,947,16
2018,406,G_5.1.160,1,R2,338,16.4
2018,406,G_5.1.135,1,R1,190,17.8
2018,406,G_5.1.135,1,R2,202,16
2018,406,G_5.1.135,1,R3,104,14.8
2018,900,G_5.2.7,1,R1,427,16.2
2018,900,G_5.2.7,1,R2,95,17.8
2018,900,G_5.2.7,1,R3,138,17
2018,406,G_5.1.83,1,R1,224,16.6
2018,406,G_5.1.83,1,R2,230,16
2018,406,G_5.1.83,1,R3,433,15.8
2018,900,G_5.3.11,1,R1,191,22
2018,900,G_5.3.11,1,R2,386,24
2018,900,G_5.3.11,1,R3,277,21
2018,406,G_5.4.68,1,R1,554,15.4
2018,406,G_5.4.68,1,R2,413,15.2
2018,900,G_5.3.23,1,R1,429,17.6
2018,900,G_5.3.23,1,R2,305,17
2018,900,G_5.3.23,1,R3,309,16.6
2018,900,G_5.3.6,1,R1,210,17.2
2018,900,G_5.3.6,1,R2,124,16.2
2018,900,G_5.3.8,1,R1,488,18.2
2018,900,G_5.3.8,1,R2,390,18
2018,900,G_5.3.8,1,R3,506,18
2018,900,G_5.2.13,1,R1,470,17.8
2018,900,G_5.2.13,1,R2,289,18.8
2018,900,G_5.2.13,1,R3,180,16.8
2018,111,G_5.5.76,1,R1,586,15.6
2018,111,G_5.5.76,1,R2,398,15
2018,111,G_5.5.76,1,R3,540,15.4
2018,411,G_5.2.150,1,R1,538,17.2
2018,411,G_5.2.150,1,R2,690,17.8
2018,411,G_5.2.150,1,R3,759,16
2018,411,G_5.6.156,1,R1,135,16.2
2018,411,G_5.6.156,1,R2,324,18.8
2018,411,G_5.6.168,1,R1,406,18.6
2018,411,G_5.6.168,1,R2,799,19
2018,411,G_5.6.168,1,R3,270,18.6
2018,411,G_5.6.118,1,R1,455,15.8
2018,411,G_5.6.118,1,R2,273,17
2018,411,G_5.6.105,1,R1,306,16
2018,411,G_5.6.105,1,R2,442,15
2018,411,G_5.6.105,1,R3,292,15
2018,411,G_5.6.100,1,R1,379,17
2018,411,G_5.6.100,1,R2,249,16.6
2018,411,G_5.6.100,1,R3,252,17.6
2018,411,G_5.6.151,1,R1,518,18.6
2018,411,G_5.6.151,1,R2,315,17
2018,111,G_5.7.83,1,R1,537,18
2018,111,G_5.7.83,1,R2,204,20.4
2018,111,G_5.7.83,1,R3,377,19.4
2018,111,G_5.7.70,1,R1,128,19
2018,111,G_5.7.70,1,R2,114,17.2
2018,111,G_5.7.70,1,R3,133,NA
2018,111,G_5.7.59,1,R1,318,19.2
2018,111,G_5.7.59,1,R2,225,17.4
2018,111,G_5.7.51,1,R1,103,23
2018,111,G_5.7.51,1,R2,61,20.2
2018,111,G_5.7.51,1,R3,87,21.6
2018,900,G_5.9.121,1,R1,339,16.4
2018,900,G_5.9.121,1,R2,169,18
2018,900,G_5.9.121,1,R3,226,17
2018,406,G_5.8.153,1,R1,237,20
2018,406,G_5.8.153,1,R2,183,18
2018,411,G_5.8.84,1,R1,302,18.2
2018,411,G_5.8.84,1,R2,200,18.6
2018,411,G_5.8.84,1,R3,309,19
2018,900,G_5.9.127,1,R1,457,17
2018,900,G_5.9.127,1,R2,302,15.8
2018,900,G_5.9.127,1,R3,350,17.8
2018,900,G_5.9.147,1,R1,635,12
2018,900,G_5.9.147,1,R2,655,15
2018,900,G_5.9.147,1,R3,950,15
2018,900,G_5.2.1,1,R1,1056,19
2018,900,G_5.2.1,1,R2,505,17.4
2018,900,G_5.2.1,1,R3,438,17.2
2018,900,G_5.2.3,1,R1,310,16
2018,900,G_5.2.3,1,R2,296,17
2018,900,G_5.2.3,1,R3,240,17.6
2018,900,G_5.2.15,1,R1,136,17.2
2018,900,G_5.2.15,1,R2,51,21.2
2018,900,G_5.2.15,1,R3,55,16
2018,900,G_5.2.2,1,R1,404,15.4
2018,900,G_5.2.2,1,R2,517,14.4
2018,900,G_5.2.2,1,R3,392,15.8
2018,411,G_5.2.134,1,R1,808,18
2018,411,G_5.2.134,1,R2,768,15.4
2018,411,G_5.2.134,1,R3,563,16.2
2018,900,G_5.3.25,1,R1,300,16.2
2018,900,G_5.3.25,1,R2,116,19
2018,912,G_5.3.72,1,R1,297,15.4
2018,912,G_5.3.72,1,R2,397,15.4
2018,912,G_5.3.72,1,R3,330,16
2018,900,G_5.3.19,1,R1,611,16
2018,900,G_5.3.19,1,R2,675,16.2
2018,900,G_5.3.19,1,R3,456,16
2018,406,G_5.1.163,1,R1,470,16
2018,406,G_5.1.163,1,R2,766,15.6
2018,406,G_5.1.163,1,R3,292,16.2
2018,912,G_5.3.78,1,R1,549,16.4
2018,912,G_5.3.78,1,R2,464,15.4
2018,411,G_5.4.10,1,R1,208,22
2018,411,G_5.4.10,1,R2,115,22.2
2018,900,G_5.3.17,1,R1,193,16.8
2018,900,G_5.3.17,1,R2,159,16.2
2018,900,G_5.3.17,1,R3,144,19
2018,411,G_5.4.11,1,R1,146,15
2018,411,G_5.4.11,1,R2,105,16
2018,912,G_5.3.50,1,R1,567,16.2
2018,912,G_5.3.50,1,R2,454,16.4
2018,912,G_5.3.50,1,R3,475,16.2
2018,406,G_5.1.148,1,R1,539,16.8
2018,406,G_5.1.148,1,R2,752,13.8
2018,406,G_5.1.148,1,R3,498,15
2018,406,G_5.4.119,1,R1,875,17.4
2018,406,G_5.4.119,1,R2,524,19
2018,411,G_5.4.12,1,R1,103,20
2018,411,G_5.4.12,1,R2,104,20
2018,411,G_5.4.12,1,R3,64,22.8
2018,406,G_5.4.120,1,R1,319,20.4
2018,406,G_5.4.120,1,R2,378,20
2018,406,G_5.4.120,1,R3,231,21
2018,406,G_5.4.129,1,R1,600,19.2
2018,406,G_5.4.129,1,R2,527,18
2018,406,G_5.4.45,1,R1,434,18
2018,406,G_5.4.45,1,R2,369,17
2018,406,G_5.4.45,1,R3,200,16.2
2018,406,G_5.4.75,1,R1,216,24
2018,406,G_5.4.75,1,R2,149,23.2
2018,406,G_5.4.75,1,R3,144,25
2018,406,G_5.4.67,1,R1,782,20
2018,406,G_5.4.67,1,R2,243,17.4
