season,family,gid,plant,replicated,S_fresh
2019,jardin,G_Titsa.Kaprei,3,R1,0.10991
2019,jardin,G_Titsa.Kaprei,3,R2,0.14782
2019,jardin,G_Titsa.Kaprei,3,R3,0.16336
2019,jardin,G_Red,1,R1,0.07148
2019,jardin,G_Red,1,R2,0.06616
2019,jardin,G_Red,1,R3,0.10419
2019,jardin,G_Red,2,R1,0.04668
2019,jardin,G_Red,2,R2,0.05878
2019,jardin,G_Red,2,R3,0.06415
2019,jardin,G_Red,3,R1,0.08141
2019,jardin,G_Red,3,R2,0.06872
2019,jardin,G_Red,3,R3,0.09902
2018,jardin,G_AG.Isioum,1,R1,0.060730000000000006
2018,jardin,G_AG.Isioum,1,R2,0.05786
2018,jardin,G_AG.Isioum,1,R3,0.05702
2018,jardin,G_Agourane,1,R1,0.11855
2018,jardin,G_Agourane,1,R2,0.11140000000000001
2018,jardin,G_Agourane,2,R1,0.12757000000000002
2018,jardin,G_Agourane,2,R2,0.11949000000000001
2018,jardin,G_Agourane,3,R1,0.17658000000000001
2018,jardin,G_Agourane,3,R2,0.14337
2018,jardin,G_AK.ouziom,2,R2,0.10407
2018,jardin,G_AK.ouziom,1,R1,0.0849
2018,jardin,G_AK.ouziom,1,R2,0.07991
2018,jardin,G_AK.ouziom,2,R1,0.07085
2018,jardin,G_AK.ouziom,2,R3,0.08897000000000002
2018,jardin,G_Alburla,3,R1,0.09881
2018,jardin,G_Alburla,1,R1,0.11374
2018,jardin,G_Alburla,1,R2,0.15874000000000002
2018,jardin,G_Alburla,1,R3,0.12356
2018,jardin,G_Alburla,2,R1,0.15079
2018,jardin,G_Alburla,2,R2,0.12179999999999999
2018,jardin,G_Alburla,2,R3,0.15282
2018,jardin,G_Alburla,3,R2,0.16681000000000001
2018,jardin,G_Alburla,3,R3,0.12947999999999998
2018,jardin,G_Arna.Guirna,2,R2,0.1
2018,jardin,G_Arna.Guirna,1,R1,0.13902
2018,jardin,G_Arna.Guirna,1,R2,0.17659
2018,jardin,G_Arna.Guirna,1,R3,0.19641000000000003
2018,jardin,G_Arna.Guirna,2,R1,0.09502
2018,jardin,G_Arna.Guirna,2,R3,0.16946999999999998
2018,jardin,G_Assyl.Kara,1,R1,0.14750999999999997
2018,jardin,G_Assyl.Kara,1,R2,0.07347999999999999
2018,jardin,G_Assyl.Kara,1,R3,0.10083
2018,jardin,G_Assyl.Kara,2,R1,0.07777
2018,jardin,G_Assyl.Kara,2,R2,0.08861000000000001
2018,jardin,G_Assyl.Kara,2,R3,0.10803
2018,jardin,G_Assyl.Kara,3,R1,0.08509
2018,jardin,G_Assyl.Kara,3,R2,0.09983
2018,jardin,G_Assyl.Kara,3,R3,0.08985
2018,jardin,G_Autumn.Royal,1,R1,0
2018,jardin,G_Autumn.Royal,1,R2,0.024420000000000004
2018,jardin,G_Autumn.Royal,2,R1,0
2018,jardin,G_Autumn.Royal,2,R2,0
2018,jardin,G_Autumn.Royal,2,R3,0
2018,jardin,G_Autumn.Royal,3,R1,0.02258
2018,jardin,G_Autumn.Royal,3,R2,0.011380000000000001
2018,jardin,G_Autumn.Royal,3,R3,0.02754
2018,jardin,G_Autumn.Seedless,1,R1,0
2018,jardin,G_Autumn.Seedless,1,R2,0
2018,jardin,G_Autumn.Seedless,1,R3,0
2018,jardin,G_Beauty,2,R2,0.0047000000000000045
2018,jardin,G_Beauty,1,R1,0.004459999999999997
2018,jardin,G_Beauty,1,R2,0.004100000000000004
2018,jardin,G_Beauty,1,R3,0.007260000000000005
2018,jardin,G_Beauty,2,R1,0.007549999999999996
2018,jardin,G_Beauty,2,R3,0.00645
2018,jardin,G_Big.Red,1,R1,0.027249999999999996
2018,jardin,G_Big.Red,1,R2,0.028340000000000004
2018,jardin,G_Big.Red,1,R3,0.015349999999999997
2018,jardin,G_Big.Red,2,R1,0.020589999999999997
2018,jardin,G_Big.Red,2,R2,0.015639999999999994
2018,jardin,G_Big.Red,2,R3,0.016209999999999995
2018,jardin,G_Big.Red,3,R1,0.02493
2018,jardin,G_Big.Red,3,R2,0.0283
2018,jardin,G_Big.Red,3,R3,0.022900000000000004
2018,jardin,G_Black,1,R1,0.007789999999999997
2018,jardin,G_Black,1,R2,0.008610000000000001
2018,jardin,G_Black,1,R3,0.013720000000000005
2018,jardin,G_Blush,1,R1,0.047630000000000006
2018,jardin,G_Blush,1,R2,0.05378999999999999
2018,jardin,G_Blush,1,R3,0.050370000000000005
2018,jardin,G_Blush,2,R1,0.05552999999999999
2018,jardin,G_Blush,2,R2,0.033960000000000004
2018,jardin,G_Blush,2,R3,0.033760000000000005
2018,jardin,G_Bogazkere,1,R2,0.08821000000000001
2018,jardin,G_Bogazkere,1,R1,0.09947000000000002
2018,jardin,G_Bogazkere,1,R3,0.09792000000000001
2018,jardin,G_Bogazkere,2,R1,0.07155
2018,jardin,G_Bogazkere,2,R2,0.08127000000000001
2018,jardin,G_Bogazkere,2,R3,0.09631
2018,jardin,G_Calmeria,1,R1,0.13072
2018,jardin,G_Calmeria,1,R2,0.18583999999999998
2018,jardin,G_Calmeria,2,R1,0.16782000000000002
2018,jardin,G_Calmeria,2,R2,0.11259
2018,jardin,G_Calmeria,3,R1,0.18050000000000002
2018,jardin,G_Calmeria,3,R2,0.15489999999999998
2018,jardin,G_Canner,2,R3,0
2018,jardin,G_Canner,1,R1,0
2018,jardin,G_Canner,1,R2,0
2018,jardin,G_Canner,1,R3,0
2018,jardin,G_Canner,2,R1,0
2018,jardin,G_Canner,2,R2,0
2018,jardin,G_Cardinal,2,R3,0.13405
2018,jardin,G_Cardinal,3,R1,0.1444
2018,jardin,G_Cardinal,1,R1,0.16024
2018,jardin,G_Cardinal,1,R2,0.21556000000000003
2018,jardin,G_Cardinal,1,R3,0.15986
2018,jardin,G_Cardinal,2,R1,0.12484999999999999
2018,jardin,G_Cardinal,2,R2,0.17368999999999998
2018,jardin,G_Cardinal,3,R2,0.17406000000000002
2018,jardin,G_Cardinal,3,R3,0.16302
2018,jardin,G_Centennial,3,R2,0
2018,jardin,G_Centennial,1,R1,0.0016799999999999981
2018,jardin,G_Centennial,1,R2,0.004799999999999999
2018,jardin,G_Centennial,2,R1,0
2018,jardin,G_Centennial,3,R1,0.002829999999999999
2018,jardin,G_Centennial,3,R3,0
2018,jardin,G_Centennial,3,R4,0
2018,jardin,G_Centennial,3,R5,0
2018,jardin,G_Cesar,1,R1,0.15194999999999997
2018,jardin,G_Cesar,1,R2,0.12661
2018,jardin,G_Cesar,1,R3,0.16663999999999998
2018,jardin,G_Cesar,2,R1,0.17507
2018,jardin,G_Cesar,2,R2,0.09849
2018,jardin,G_Cesar,2,R3,0.08584
2018,jardin,G_Cesar,3,R1,0.13222
2018,jardin,G_Cesar,3,R2,0.12552000000000002
2018,jardin,G_Cesar,3,R3,0.14039000000000001
2018,jardin,G_Chaselas.Musque,1,R1,0.07437
2018,jardin,G_Chaselas.Musque,1,R2,0.08165
2018,jardin,G_Chaselas.Musque,1,R3,0.07091
2018,jardin,G_Chaselas.Musque,2,R1,0.08614
2018,jardin,G_Chaselas.Musque,2,R2,0.09771999999999999
2018,jardin,G_Chaselas.Musque,2,R3,0.06701
2018,jardin,G_Chaselas.Musque,3,R1,0.07613
2018,jardin,G_Chaselas.Musque,3,R2,0.10663
2018,jardin,G_Chaselas.Musque,3,R3,0.0803
2018,jardin,G_Chirai.Obak,2,R2,0.17336000000000001
2018,jardin,G_Chirai.Obak,1,R1,0.15148
2018,jardin,G_Chirai.Obak,1,R2,0.11646000000000001
2018,jardin,G_Chirai.Obak,1,R3,0.13464
2018,jardin,G_Chirai.Obak,2,R1,0.17912
2018,jardin,G_Chirai.Obak,3,R1,0.12454000000000001
2018,jardin,G_Chirai.Obak,3,R2,0.07153000000000001
2018,jardin,G_Chirai.Obak,3,R3,0.14594000000000001
2018,jardin,G_Chouchillon,1,R1,0.12286
2018,jardin,G_Chouchillon,1,R2,0.12037
2018,jardin,G_Chouchillon,1,R3,0.12139000000000003
2018,jardin,G_Crimson,2,R2,0
2018,jardin,G_Crimson,1,R1,0
2018,jardin,G_Crimson,1,R2,0
2018,jardin,G_Crimson,1,R3,0
2018,jardin,G_Crimson,2,R1,0
2018,jardin,G_Crimson,2,R3,0
2018,jardin,G_Csaba.Gyangye,2,R2,0.08027
2018,jardin,G_Csaba.Gyangye,1,R1,0.05602
2018,jardin,G_Csaba.Gyangye,1,R2,0.06156999999999999
2018,jardin,G_Csaba.Gyangye,2,R1,0.0663
2018,jardin,G_Csaba.Gyangye,3,R1,0.04833
2018,jardin,G_Csaba.Gyangye,4,R1,0.06985
2018,jardin,G_Csaba.Gyangye,4,R2,0.09076999999999999
2018,jardin,G_Csaba.Gyangye,4,R3,0.10725
2018,jardin,G_Delizia.di.Vaprio,1,R1,0.13425
2018,jardin,G_Delizia.di.Vaprio,1,R2,0.11821000000000001
2018,jardin,G_Delizia.di.Vaprio,1,R3,0.12874999999999998
2018,jardin,G_Delizia.di.Vaprio,2,R1,0.07365
2018,jardin,G_Delizia.di.Vaprio,2,R2,0.11101000000000001
2018,jardin,G_Delizia.di.Vaprio,2,R3,0.08984999999999999
2018,jardin,G_Dawn,2,R3,0
2018,jardin,G_Dawn,1,R1,0
2018,jardin,G_Dawn,1,R2,8.900000000000019e-4
2018,jardin,G_Dawn,1,R3,0.0011199999999999988
2018,jardin,G_Dawn,2,R1,0.00388
2018,jardin,G_Dawn,2,R2,8.599999999999997e-4
2018,jardin,G_Duc.Magenta,1,R1,0.16359999999999997
2018,jardin,G_Duc.Magenta,1,R2,0.19668
2018,jardin,G_Duc.Magenta,1,R3,0.19418999999999997
2018,jardin,G_Duc.Magenta,2,R1,0.20815999999999998
2018,jardin,G_Duc.Magenta,2,R2,0.19443000000000002
2018,jardin,G_Duc.Magenta,2,R3,0.18766
2018,jardin,G_Duc.Magenta,3,R1,0.27592
2018,jardin,G_Duc.Magenta,3,R2,0.24746
2018,jardin,G_Duc.Magenta,3,R3,0.26178
2018,jardin,G_Emperor,2,R2,0.1326
2018,jardin,G_Emperor,1,R1,0.12484999999999999
2018,jardin,G_Emperor,1,R2,0.19479
2018,jardin,G_Emperor,1,R3,0.13754
2018,jardin,G_Emperor,2,R1,0.16647
2018,jardin,G_Emperor,2,R3,0.19704
2018,jardin,G_Espadeiro.Tinto,1,R1,0.10205
2018,jardin,G_Espadeiro.Tinto,1,R2,0.1042
2018,jardin,G_Espadeiro.Tinto,1,R3,0.10837000000000001
2018,jardin,G_Espadeiro.Tinto,2,R1,0.11985000000000001
2018,jardin,G_Espadeiro.Tinto,2,R2,0.09929000000000002
2018,jardin,G_Espadeiro.Tinto,2,R3,0.11595
2018,jardin,G_Espadeiro.Tinto,3,R1,0.11982
2018,jardin,G_Espadeiro.Tinto,3,R2,0.13013
2018,jardin,G_Espadeiro.Tinto,3,R3,0.08797999999999999
2018,jardin,G_Exotic,1,R1,0.28311000000000003
2018,jardin,G_Exotic,1,R2,0.21627999999999997
2018,jardin,G_Exotic,1,R3,0.25528
2018,jardin,G_Exotic,2,R1,0.21469
2018,jardin,G_Exotic,2,R2,0.1478
2018,jardin,G_Exotic,2,R3,0.15204
2018,jardin,G_Flame,3,R1,0.010089999999999998
2018,jardin,G_Flame,3,R2,0.011319999999999997
2018,jardin,G_Flame,3,R3,0.008749999999999997
2018,jardin,G_Flame,3,R4,0.016240000000000004
2018,jardin,G_Flame,2,R1,0.0026999999999999967
2018,jardin,G_Flame,2,R2,0.011349999999999994
2018,jardin,G_Flame,1,R1,0.009959999999999997
2018,jardin,G_Flame,1,R2,0.016149999999999998
2018,jardin,G_Fue.Fuki,1,R1,0.2024
2018,jardin,G_Fue.Fuki,1,R2,0.12869000000000003
2018,jardin,G_Fue.Fuki,1,R3,0.19544999999999998
2018,jardin,G_Iniagrape.one,1,R1,0.025239999999999995
2018,jardin,G_Iniagrape.one,1,R2,0.0068400000000000015
2018,jardin,G_Iniagrape.one,1,R3,0.011409999999999998
2018,jardin,G_Iniagrape.one,2,R1,0.012210000000000004
2018,jardin,G_Iniagrape.one,2,R2,0.020300000000000002
2018,jardin,G_Iniagrape.one,2,R3,0.018879999999999997
2018,jardin,G_Iniagrape.one,3,R1,0.03726
2018,jardin,G_Iniagrape.one,3,R2,0.006219999999999998
2018,jardin,G_Iniagrape.one,3,R3,0.016819999999999995
2018,jardin,G_Gros.Colman,1,R1,0.18725999999999998
2018,jardin,G_Gros.Colman,1,R2,0.16689
2018,jardin,G_Gros.Colman,1,R3,0.148
2018,jardin,G_Ilusion,1,R1,0.06337999999999999
2018,jardin,G_Ilusion,1,R2,0.08897000000000001
2018,jardin,G_Ilusion,1,R3,0.06620000000000001
2018,jardin,G_Ilusion,2,R1,0.05588
2018,jardin,G_Ilusion,2,R2,0.05323
2018,jardin,G_Ilusion,2,R3,0.05626
2018,jardin,G_Ilusion,3,R1,0.04327
2018,jardin,G_Ilusion,3,R2,0.07103999999999999
2018,jardin,G_Ilusion,3,R3,0.03431
2018,jardin,G_Italia,2,R3,0.11940999999999999
2018,jardin,G_Italia,1,R1,0.18597000000000002
2018,jardin,G_Italia,1,R2,0.15802999999999998
2018,jardin,G_Italia,1,R3,0.12078
2018,jardin,G_Italia,2,R1,0.22568000000000002
2018,jardin,G_Italia,2,R2,0.15619
2018,jardin,G_Italia,3,R1,0.17921
2018,jardin,G_Italia,3,R2,0.15255999999999997
2018,jardin,G_Italia,3,R3,0.26216
2018,jardin,G_Italia.Pirovano,1,R1,0.11615
2018,jardin,G_Italia.Pirovano,1,R2,0.1694
2018,jardin,G_Italia.Pirovano,1,R3,0.24380000000000002
2018,jardin,G_Italia.Pirovano,2,R1,0.14331
2018,jardin,G_Italia.Pirovano,2,R2,0.1048
2018,jardin,G_Italia.Pirovano,2,R3,0.16477
2018,jardin,G_July.Muscat,1,R1,0.2029
2018,jardin,G_July.Muscat,1,R2,0.20905
2018,jardin,G_July.Muscat,1,R3,0.28855
2018,jardin,G_Kapistroni.tetri,1,R1,0.08979000000000001
2018,jardin,G_Kapistroni.tetri,1,R2,0.12164
2018,jardin,G_Kapistroni.tetri,1,R3,0.10296999999999998
2018,jardin,G_Kapistroni.tetri,2,R1,0.11081999999999999
2018,jardin,G_Kapistroni.tetri,2,R2,0.09346
2018,jardin,G_Kapistroni.tetri,2,R3,0.09518
2018,jardin,G_Kyoho,1,R1,0.27779
2018,jardin,G_Kyoho,1,R2,0.31849000000000005
2018,jardin,G_Kyoho,2,R1,0.31516
2018,jardin,G_Kyoho,2,R2,0.23770000000000002
2018,jardin,G_Kyoho,2,R3,0.32194
2018,jardin,G_Korithi,1,R3,0.09043
2018,jardin,G_Korithi,1,R1,0.1193
2018,jardin,G_Korithi,1,R2,0.12458
2018,jardin,G_Korithi,2,R1,0.07612000000000001
2018,jardin,G_Korithi,2,R2,0.08724000000000001
2018,jardin,G_Korithi,2,R3,0.11762000000000002
2018,jardin,G_K.Belyi,1,R1,0.11518000000000002
2018,jardin,G_K.Belyi,1,R2,0.0688
2018,jardin,G_K.Belyi,1,R3,0.08021
2018,jardin,G_Lameiro,1,R1,0.06924
2018,jardin,G_Lameiro,1,R2,0.10768
2018,jardin,G_Lameiro,1,R3,0.08803999999999998
2018,jardin,G_Lameiro,2,R1,0.09927000000000001
2018,jardin,G_Lameiro,2,R2,0.10156000000000001
2018,jardin,G_Lameiro,2,R3,0.07477
2018,jardin,G_Lameiro,3,R1,0.07447
2018,jardin,G_Lameiro,3,R2,0.10477
2018,jardin,G_Lameiro,3,R3,0.09432
2018,jardin,G_23,3,R3,0.010660000000000003
2018,jardin,G_23,1,R1,0.019499999999999997
2018,jardin,G_23,1,R2,0.008580000000000004
2018,jardin,G_23,1,R3,0.014240000000000003
2018,jardin,G_23,2,R1,0.004830000000000001
2018,jardin,G_23,2,R2,0
2018,jardin,G_23,2,R3,0.005679999999999996
2018,jardin,G_23,3,R1,0.019979999999999998
2018,jardin,G_23,3,R2,0.004610000000000003
2018,jardin,G_Magdalena,1,R1,0.12722
2018,jardin,G_Magdalena,1,R2,0.09853
2018,jardin,G_Magdalena,1,R3,0.11070000000000002
2018,jardin,G_Maravilla.de.Malaga,2,R2,0.18562
2018,jardin,G_Maravilla.de.Malaga,1,R1,0.1369
2018,jardin,G_Maravilla.de.Malaga,1,R2,0.13153
2018,jardin,G_Maravilla.de.Malaga,1,R3,0.1491
2018,jardin,G_Maravilla.de.Malaga,2,R1,0.08957999999999999
2018,jardin,G_Maravilla.de.Malaga,2,R3,0.11368
2018,jardin,G_Medouar,1,R1,0.15224000000000001
2018,jardin,G_Medouar,3,R2,0.15855
2018,jardin,G_Medouar,1,R2,0.15324
2018,jardin,G_Medouar,1,R3,0.16545
2018,jardin,G_Medouar,2,R1,0.17986
2018,jardin,G_Medouar,2,R2,0.19005
2018,jardin,G_Medouar,2,R3,0.14801
2018,jardin,G_Medouar,3,R1,0.16053
2018,jardin,G_Medouar,3,R3,0.14312
2018,jardin,G_Mehdik,3,R1,0.05543
2018,jardin,G_Mehdik,1,R1,0.03404
2018,jardin,G_Mehdik,2,R1,0.05516
2018,jardin,G_Melissa,1,R1,0
2018,jardin,G_Melissa,1,R2,0
2018,jardin,G_Melissa,2,R1,0
2018,jardin,G_Melissa,2,R2,0
2018,jardin,G_Melissa,3,R1,0
2018,jardin,G_Melissa,3,R2,0
2018,jardin,G_Monukka,1,R2,0.0044100000000000025
2018,jardin,G_Monukka,1,R1,0.0036000000000000034
2018,jardin,G_Monukka,1,R3,0.010349999999999998
2018,jardin,G_Monukka,2,R1,0.006369999999999998
2018,jardin,G_Monukka,2,R2,0.04131
2018,jardin,G_Monukka,2,R3,0.033889999999999997
2018,jardin,G_Moscatel.Oeiras.Faux,2,R2,0.10917999999999999
2018,jardin,G_Moscatel.Oeiras.Faux,1,R1,0.10968
2018,jardin,G_Moscatel.Oeiras.Faux,1,R2,0.08474999999999999
2018,jardin,G_Moscatel.Oeiras.Faux,1,R3,0.11437000000000001
2018,jardin,G_Moscatel.Oeiras.Faux,2,R1,0.08662
2018,jardin,G_Moscatel.Oeiras.Faux,2,R3,0.08046
2018,jardin,G_Moscatel.Oeiras.Faux,3,R1,0.09644000000000001
2018,jardin,G_Moscatel.Oeiras.Faux,3,R2,0.10829
2018,jardin,G_Moscatel.Oeiras.Faux,3,R3,0.09947999999999999
2018,jardin,G_Moscatel.Rosada,1,R1,0
2018,jardin,G_Moscatel.Rosada,1,R2,0
2018,jardin,G_Moscatel.Rosada,1,R3,0
2018,jardin,G_Moscatel.Rosada,2,R1,0
2018,jardin,G_Moscatel.Rosada,2,R2,0
2018,jardin,G_Moscatel.Rosada,2,R3,0
2018,jardin,G_Moscatel.Rosada,3,R1,0
2018,jardin,G_Moscatel.Rosada,3,R2,0
2018,jardin,G_Moscatel.Rosada,3,R3,0
2018,jardin,G_Olivette,1,R1,0.05765
2018,jardin,G_Olivette,1,R2,0.06539
2018,jardin,G_Olivette,1,R3,0.06225000000000001
2018,jardin,G_Olivette,2,R1,0.06919
2018,jardin,G_Olivette,2,R2,0.08223
2018,jardin,G_Olivette,2,R3,0.08209999999999999
2018,jardin,G_Orbois,1,R1,0.051269999999999996
2018,jardin,G_Orbois,1,R2,0.05308
2018,jardin,G_Orbois,1,R3,0.07751
2018,jardin,G_Orbois,2,R1,0.09018
2018,jardin,G_Orbois,2,R2,0.06824000000000001
2018,jardin,G_Orbois,2,R3,0.09827000000000001
2018,jardin,G_Orlovi.Nokti,1,R1,0.050839999999999996
2018,jardin,G_Orlovi.Nokti,1,R2,0.07257
2018,jardin,G_Orlovi.Nokti,1,R3,0.0629
2018,jardin,G_Orlovi.Nokti,2,R1,0.04219
2018,jardin,G_Orlovi.Nokti,2,R2,0.06642999999999999
2018,jardin,G_Orlovi.Nokti,2,R3,0.06579
2018,jardin,G_Patagonia,1,R1,0.08612
2018,jardin,G_Patagonia,1,R3,0.10828000000000002
2018,jardin,G_Patagonia,1,R2,0.08169
2018,jardin,G_Patagonia,2,R1,0.1472
2018,jardin,G_Patagonia,2,R2,0.15709
2018,jardin,G_Patagonia,2,R3,0.14304
2018,jardin,G_Pervenetz,2,R1,0.17035
2018,jardin,G_Pervenetz,2,R2,0.15755999999999998
2018,jardin,G_Pervenetz,2,R3,0.08930999999999999
2018,jardin,G_Pervenetz,1,R1,0.23477
2018,jardin,G_Pervenetz,1,R2,0.16692
2018,jardin,G_Pervenetz,1,R3,0.13005
2018,jardin,G_Pervenetz,3,R1,0.19867999999999997
2018,jardin,G_Pervenetz,3,R2,0.23169
2018,jardin,G_Pervenetz,3,R3,0.07508
2018,jardin,G_Plant.de.Maroc,1,R1,0.12247
2018,jardin,G_Plant.de.Maroc,1,R2,0.16126999999999997
2018,jardin,G_Plant.de.Maroc,2,R1,0.13577
2018,jardin,G_Plant.de.Maroc,2,R2,0.12807
2018,jardin,G_Pletchistik,2,R3,0.09016
2018,jardin,G_Pletchistik,1,R1,0.14803000000000002
2018,jardin,G_Pletchistik,1,R2,0.07927
2018,jardin,G_Pletchistik,1,R3,0.09477000000000001
2018,jardin,G_Pletchistik,2,R1,0.13187
2018,jardin,G_Pletchistik,2,R2,0.09631999999999999
2018,jardin,G_Portugais.Bleu,1,R1,0.07101
2018,jardin,G_Portugais.Bleu,1,R2,0.10010000000000001
2018,jardin,G_Portugais.Bleu,1,R3,0.05762
2018,jardin,G_Queen,1,R1,0.19627999999999998
2018,jardin,G_Queen,1,R2,0.17404999999999998
2018,jardin,G_Queen,1,R3,0.21292
2018,jardin,G_Queen,2,R1,0.17275000000000001
2018,jardin,G_Queen,2,R2,0.16815
2018,jardin,G_Queen,2,R3,0.16207999999999997
2018,jardin,G_Red.Globe,3,R1,0.23684
2018,jardin,G_Red.Globe,1,R1,0.14608
2018,jardin,G_Red.Globe,1,R2,0.10488
2018,jardin,G_Red.Globe,1,R3,0.10839000000000001
2018,jardin,G_Red.Globe,2,R1,0.11652
2018,jardin,G_Red.Globe,2,R2,0.12933999999999998
2018,jardin,G_Red.Globe,2,R3,0.16046
2018,jardin,G_Red.Globe,3,R2,0.19464
2018,jardin,G_Red.Globe,3,R3,0.20392000000000002
2018,jardin,G_Red,2,R2,0.03218
2018,jardin,G_Red,1,R1,0.044129999999999996
2018,jardin,G_Red,1,R2,0.03835
2018,jardin,G_Red,1,R3,0.059219999999999995
2018,jardin,G_Red,2,R1,0.015190000000000004
2018,jardin,G_Red,2,R3,0.08270000000000001
2018,jardin,G_Red,3,R1,0.04131
2018,jardin,G_Red,3,R2,0.03721000000000001
2018,jardin,G_Red,3,R3,0.06656
2018,jardin,G_Retagliado.Bianco,3,R2,0.07391999999999999
2018,jardin,G_Retagliado.Bianco,1,R1,0.0944
2018,jardin,G_Retagliado.Bianco,1,R2,0.09711
2018,jardin,G_Retagliado.Bianco,1,R3,0.08407
2018,jardin,G_Retagliado.Bianco,2,R1,0.09768999999999999
2018,jardin,G_Retagliado.Bianco,2,R2,0.09126
2018,jardin,G_Retagliado.Bianco,2,R3,0.09525000000000002
2018,jardin,G_Retagliado.Bianco,3,R1,0.09944
2018,jardin,G_Retagliado.Bianco,3,R3,0.09468000000000001
2018,jardin,G_Ribier,1,R1,0.23880000000000004
2018,jardin,G_Ribier,1,R2,0.22814
2018,jardin,G_Ribier,1,R3,0.27219
2018,jardin,G_Ribier,2,R1,0.23009
2018,jardin,G_Ribier,2,R2,0.21019000000000002
2018,jardin,G_Ribier,2,R3,0.18223999999999999
2018,jardin,G_Ruby.Cabernet,1,R1,0.12612
2018,jardin,G_Ruby.Cabernet,1,R2,0.09833
2018,jardin,G_Ruby.Cabernet,1,R3,0.10535000000000001
2018,jardin,G_Ruby.Cabernet,2,R1,0.14447000000000002
2018,jardin,G_Ruby.Cabernet,2,R2,0.12296
2018,jardin,G_Ruby.Cabernet,2,R3,0.13534000000000002
2018,jardin,G_Ruby.Cabernet,3,R1,0.13316
2018,jardin,G_Ruby.Cabernet,3,R2,0.12426999999999999
2018,jardin,G_Ruby.Cabernet,3,R3,0.12175
2018,jardin,G_San.Francisco,1,R1,0.16021
2018,jardin,G_San.Francisco,1,R2,0.10352999999999998
2018,jardin,G_San.Francisco,1,R3,0.10958999999999999
2018,jardin,G_San.Francisco,2,R1,0.13672
2018,jardin,G_San.Francisco,2,R2,0.17556
2018,jardin,G_San.Francisco,2,R3,0.17556
2018,jardin,G_Seleccion.5,1,R1,0.0025000000000000022
2018,jardin,G_Seleccion.5,1,R2,0.013460000000000005
2018,jardin,G_Seleccion.5,1,R3,0.012970000000000004
2018,jardin,G_Seleccion.5,2,R1,0.0127
2018,jardin,G_Seleccion.5,2,R2,0.013589999999999996
2018,jardin,G_Seleccion.5,2,R3,0.013900000000000001
2018,jardin,G_Seleccion.5,3,R1,0.004450000000000004
2018,jardin,G_Seleccion.5,3,R2,0.0029600000000000017
2018,jardin,G_Seleccion.5,3,R3,0.0070599999999999994
2018,jardin,G_Sultanina.Monococo,1,R1,0.15657000000000001
2018,jardin,G_Sultanina.Monococo,1,R2,0.08255000000000001
2018,jardin,G_Sultanina.Monococo,1,R3,0.1484
2018,jardin,G_Sultanina.Monococo,2,R1,0.1169
2018,jardin,G_Sultanina.Monococo,2,R2,0.09781999999999999
2018,jardin,G_Sultanina.Monococo,2,R3,0.07659
2018,jardin,G_Superior,1,R1,0.009910000000000002
2018,jardin,G_Superior,1,R2,0.01727
2018,jardin,G_Superior,2,R1,0
2018,jardin,G_Superior,3,R1,0.005459999999999998
2018,jardin,G_Superior,3,R2,0.007819999999999999
2018,jardin,G_Superior,4,R1,0.004360000000000003
2018,jardin,G_Superior,4,R2,0.003240000000000004
2018,jardin,G_Superior,4,R3,0.0066099999999999996
2018,jardin,G_Tandaya,1,R1,0.08277999999999999
2018,jardin,G_Tandaya,1,R2,0.12797999999999998
2018,jardin,G_Tandaya,1,R3,0.09458
2018,jardin,G_Titsa.Kaprei,1,R2,0.11640000000000002
2018,jardin,G_Titsa.Kaprei,2,R2,0.09924
2018,jardin,G_Titsa.Kaprei,2,R3,0.09034
2018,jardin,G_Titsa.Kaprei,3,R3,0.11155
2018,jardin,G_Titsa.Kaprei,1,R1,0.09645000000000001
2018,jardin,G_Titsa.Kaprei,1,R3,0.0935
2018,jardin,G_Titsa.Kaprei,2,R1,0.0905
2018,jardin,G_Titsa.Kaprei,3,R1,0.13023
2018,jardin,G_Titsa.Kaprei,3,R2,0.11796999999999999
2018,jardin,G_Tsolikouri,2,R3,0.11452999999999998
2018,jardin,G_Tsolikouri,1,R1,0.14267
2018,jardin,G_Tsolikouri,1,R2,0.14163
2018,jardin,G_Tsolikouri,1,R3,0.15014
2018,jardin,G_Tsolikouri,2,R1,0.12913999999999998
2018,jardin,G_Tsolikouri,2,R2,0.12511999999999998
2018,jardin,G_Tsolikouri,3,R1,0.14641
2018,jardin,G_Tsolikouri,3,R2,0.1238
2018,jardin,G_Tsolikouri,3,R3,0.10253999999999999
2018,jardin,G_Uva.Rey,1,R1,0.055970000000000006
2018,jardin,G_Uva.Rey,1,R2,0.06806000000000001
2018,jardin,G_Uva.Rey,1,R3,0.09692
2018,jardin,G_Uva.Rey,2,R1,0.09259000000000002
2018,jardin,G_Uva.Rey,2,R2,0.10325
2018,jardin,G_Uva.Rey,3,R1,0.06977
2018,jardin,G_Uva.Rey,3,R2,0.08378
2018,jardin,G_Uva.Rey,3,R3,0.06495999999999999
2018,jardin,G_Varadi,1,R1,0.1411
2018,jardin,G_Varadi,1,R2,0.13893
2018,jardin,G_Varadi,1,R3,0.17563
2018,jardin,G_Varadi,2,R1,0.18825000000000003
2018,jardin,G_Varadi,2,R2,0.12328999999999998
2018,jardin,G_Varadi,2,R3,0.16164
