season,family,gid,plant,replicated,B_height,S_dry,soluble_solids
2020,jardin,G_Alburla,1,R1,1.88,0.08186000000000002,19
2020,jardin,G_Alburla,1,R1,1.7,0.08186000000000002,19
2020,jardin,G_Alburla,1,R1,1.77,0.08186000000000002,19
2020,jardin,G_Alburla,1,R1,1.65,0.08186000000000002,19
2020,jardin,G_Alburla,1,R1,1.87,0.08186000000000002,19
2020,jardin,G_Alburla,1,R2,2.03,0.0896,19
2020,jardin,G_Alburla,1,R2,1.85,0.0896,19
2020,jardin,G_Alburla,1,R2,1.95,0.0896,19
2020,jardin,G_Alburla,1,R2,1.93,0.0896,19
2020,jardin,G_Alburla,1,R2,1.71,0.0896,19
2020,jardin,G_Alburla,1,R2,1.9,0.0896,19
2020,jardin,G_Alburla,1,R2,1.94,0.0896,19
2020,jardin,G_Alburla,1,R2,1.83,0.0896,19
2020,jardin,G_Alburla,1,R2,1.78,0.0896,19
2020,jardin,G_Alburla,1,R2,1.88,0.0896,19
2020,jardin,G_Alburla,1,R3,1.69,0.08828,21
2020,jardin,G_Alburla,1,R3,1.81,0.08828,21
2020,jardin,G_Alburla,1,R3,1.72,0.08828,21
2020,jardin,G_Alburla,1,R3,1.64,0.08828,21
2020,jardin,G_Alburla,1,R3,1.85,0.08828,21
2020,jardin,G_Alburla,1,R3,1.67,0.08828,21
2020,jardin,G_Alburla,1,R3,1.65,0.08828,21
2020,jardin,G_Alburla,1,R3,1.68,0.08828,21
2020,jardin,G_Alburla,1,R3,1.79,0.08828,21
2020,jardin,G_Alburla,1,R3,1.88,0.08828,21
2020,jardin,G_Alburla,2,R1,1.61,0.09452999999999999,19
2020,jardin,G_Alburla,2,R1,1.6,0.09452999999999999,19
2020,jardin,G_Alburla,2,R1,1.68,0.09452999999999999,19
2020,jardin,G_Alburla,2,R1,1.75,0.09452999999999999,19
2020,jardin,G_Alburla,2,R1,1.88,0.09452999999999999,19
2020,jardin,G_Alburla,2,R1,1.62,0.09452999999999999,19
2020,jardin,G_Alburla,2,R1,1.65,0.09452999999999999,19
2020,jardin,G_Alburla,2,R1,1.72,0.09452999999999999,19
2020,jardin,G_Alburla,2,R2,1.51,0.08770000000000001,17
2020,jardin,G_Alburla,2,R2,1.45,0.08770000000000001,17
2020,jardin,G_Alburla,2,R2,1.57,0.08770000000000001,17
2020,jardin,G_Alburla,2,R2,1.63,0.08770000000000001,17
2020,jardin,G_Alburla,2,R2,1.67,0.08770000000000001,17
2020,jardin,G_Alburla,2,R2,1.49,0.08770000000000001,17
2020,jardin,G_Alburla,2,R2,1.22,0.08770000000000001,17
2020,jardin,G_Alburla,2,R2,1.25,0.08770000000000001,17
2020,jardin,G_Alburla,2,R2,1.4,0.08770000000000001,17
2020,jardin,G_Alburla,2,R2,1.7,0.08770000000000001,17
2020,jardin,G_Alburla,2,R3,1.79,0.08924,18
2020,jardin,G_Alburla,2,R3,1.36,0.08924,18
2020,jardin,G_Alburla,2,R3,1.42,0.08924,18
