season,family,gid,plant,replicated,S_dry
2020,900,G_5.3.28,1,R1,0.0203
2020,900,G_5.3.28,1,R2,0.020130000000000002
2020,900,G_5.3.28,1,R3,0.020540000000000003
2020,900,G_5.3.31,1,R1,0
2020,900,G_5.3.31,1,R2,0
2020,900,G_5.3.31,1,R3,0
2020,912,G_5.3.49,1,R1,0.03645
2020,912,G_5.3.49,1,R2,0.04143
2020,912,G_5.3.65,1,R1,0.05972000000000001
2020,912,G_5.3.65,1,R2,0.07841
2020,912,G_5.3.65,1,R3,0.06906
2020,912,G_5.3.67,1,R1,0.09107
2020,912,G_5.3.67,1,R2,0.07672999999999999
2020,912,G_5.3.67,1,R3,0.10768
2020,912,G_5.3.70,1,R1,0.02591
2020,912,G_5.3.70,1,R2,0.02794
2020,912,G_5.3.70,1,R3,0.027729999999999998
2020,912,G_5.3.75,1,R1,0.0115
2020,912,G_5.3.75,1,R2,0.016710000000000003
2020,912,G_5.3.75,1,R3,0.006230000000000002
2020,912,G_5.3.83,1,R1,0.01597
2020,912,G_5.3.83,1,R2,0.022909999999999996
2020,912,G_5.3.83,1,R3,0.020930000000000004
2020,912,G_5.3.97,1,R1,0.034940000000000006
2020,912,G_5.3.97,1,R2,0.02619
2020,912,G_5.3.97,1,R3,0.021310000000000003
2020,912,G_5.3.102,1,R1,0.0588
2020,912,G_5.3.102,1,R2,0.0673
2020,912,G_5.3.102,1,R3,0.07776
2020,912,G_5.3.111,1,R1,0.038919999999999996
2020,912,G_5.3.111,1,R2,0.044950000000000004
2020,912,G_5.3.111,1,R3,0.037660000000000006
2020,912,G_5.3.120,1,R1,0.09679000000000001
2020,111,G_5.3.164,1,R1,0.08998
2020,411,G_5.4.2,1,R1,0.13456
2020,411,G_5.4.17,1,R1,0
2020,411,G_5.4.17,1,R2,0
2020,406,G_5.4.110,1,R1,0.009860000000000002
2020,406,G_5.4.110,1,R2,0.01552
2020,406,G_5.4.114,1,R1,0.07833999999999999
2020,406,G_5.4.114,1,R2,0.0919
2020,406,G_5.4.117,1,R1,0.0876
2020,406,G_5.4.117,1,R2,0.016860000000000003
2020,406,G_5.4.117,1,R3,0.0767
2020,406,G_5.4.122,1,R1,0.07887000000000001
2020,406,G_5.4.122,1,R2,0.08106000000000001
2020,406,G_5.4.126,1,R1,0.051500000000000004
2020,406,G_5.4.126,1,R2,0.02975
2020,406,G_5.4.126,1,R3,0.04538
2020,406,G_5.4.133,1,R1,0.0211
2020,406,G_5.4.133,1,R2,0.02259
2020,406,G_5.4.133,1,R3,0.01452
2020,929,G_5.10.69,1,R1,0.05103
2020,929,G_5.10.69,1,R2,0.05716
2020,929,G_5.10.69,1,R3,0.045079999999999995
2020,929,G_5.10.71,1,R1,0.04115
2020,929,G_5.10.71,1,R2,0.049670000000000006
2020,929,G_5.10.71,1,R3,0.05275
2020,929,G_5.10.74,1,R1,0.03923
2020,929,G_5.10.74,1,R2,0.07346
2020,929,G_5.10.74,1,R3,0.053970000000000004
2020,929,G_5.10.82,1,R1,0.04746
2020,929,G_5.10.82,1,R2,0.05401
2020,929,G_5.10.82,1,R3,0.040959999999999996
2020,929,G_5.10.84,1,R1,0.09911
2020,929,G_5.10.84,1,R2,0.11318999999999999
2020,929,G_5.10.86,1,R1,0.04957
2020,929,G_5.10.86,1,R2,0.03013
2020,929,G_5.10.89,1,R1,0.04743000000000001
2020,929,G_5.10.89,1,R2,0.04979
2020,929,G_5.10.89,1,R3,0.04981
2020,929,G_5.10.92,1,R1,0.04597
2020,929,G_5.10.92,1,R2,0.04727
2020,929,G_5.10.92,1,R3,0.05183
2020,929,G_5.10.93,1,R1,0.06275
2020,929,G_5.10.93,1,R2,0.06115
2020,929,G_5.10.93,1,R3,0.0683
2020,929,G_5.10.94,1,R1,0.029080000000000005
2020,929,G_5.10.94,1,R2,0.028859999999999997
2020,929,G_5.10.98,1,R1,0.05684
2020,929,G_5.10.98,1,R2,0.07163
2020,929,G_5.10.99,1,R1,0.04224
2020,929,G_5.10.99,1,R2,0.07326
2020,929,G_5.10.99,1,R3,0.08416
2020,929,G_5.10.103,1,R1,0.014960000000000001
2020,929,G_5.10.104,1,R1,0.032850000000000004
2020,929,G_5.10.104,1,R2,0.03948
2020,929,G_5.10.104,1,R3,0.03386
2020,929,G_5.10.106,1,R1,0.06205000000000001
2020,929,G_5.10.106,1,R2,0.05686
2020,929,G_5.10.107,1,R1,0.02051
2020,929,G_5.10.107,1,R2,0.013980000000000003
2020,929,G_5.10.107,1,R3,0.01767
2020,929,G_5.10.108,1,R1,0.0213
2020,929,G_5.10.108,1,R2,0.014910000000000001
2020,929,G_5.10.108,1,R3,0.027600000000000003
2020,929,G_5.10.114,1,R1,0.022160000000000003
2020,929,G_5.10.114,1,R2,0
2020,929,G_5.10.128,1,R1,0.07697999999999999
2020,929,G_5.10.128,1,R2,0.0618
2020,929,G_5.10.128,1,R3,0.06251
2020,929,G_5.10.138,1,R1,0.11135999999999999
2020,929,G_5.10.138,1,R2,0.1285
2020,929,G_5.10.138,1,R3,0.14994000000000002
2020,929,G_5.10.145,1,R1,0.04142
2020,929,G_5.10.145,1,R2,0.030080000000000006
2020,929,G_5.10.145,1,R3,0.028749999999999998
2020,929,G_5.10.152,1,R1,0.03264
2020,929,G_5.10.152,1,R2,0.028849999999999997
2020,929,G_5.10.152,1,R3,0.04521000000000001
2020,929,G_5.10.161,1,R1,0
2020,929,G_5.10.161,1,R2,0
2020,929,G_5.10.161,1,R3,0
2020,929,G_5.10.167,1,R1,0.03506
2020,929,G_5.10.167,1,R2,0.025370000000000004
2020,929,G_5.10.167,1,R3,0.03145
2020,929,G_5.10.173,1,R1,0.030940000000000002
2020,929,G_5.10.173,1,R2,0.04068000000000001
2020,929,G_5.10.173,1,R3,0.03318
2020,929,G_5.10.177,1,R1,0.05688
2020,929,G_5.10.177,1,R2,0.03014
2020,929,G_5.10.177,1,R3,0.01911
2020,411,G_5.4.22,1,R1,0.06182
2020,411,G_5.4.22,1,R2,0.06492
2020,411,G_5.4.22,1,R3,0.07010000000000001
2020,406,G_5.4.34,1,R1,0.07193999999999999
2020,406,G_5.4.34,1,R2,0.09734
2020,406,G_5.4.34,1,R3,0.09748
2020,406,G_5.4.41,1,R1,0.0617
2020,406,G_5.4.41,1,R2,0.08186000000000002
2020,406,G_5.4.41,1,R3,0.08454
2020,406,G_5.4.44,1,R1,0.08035
2020,406,G_5.4.44,1,R2,0.08754
2020,406,G_5.4.45,1,R1,0.01376
2020,406,G_5.4.45,1,R2,0.015040000000000003
2020,406,G_5.4.45,1,R3,0.012490000000000001
2020,406,G_5.4.50,1,R1,0
2020,406,G_5.4.50,1,R2,0
2020,406,G_5.4.50,1,R3,0
2020,406,G_5.4.55,1,R1,0.04726
2020,406,G_5.4.55,1,R2,0.04808
2020,406,G_5.4.55,1,R3,0.06767
2020,406,G_5.4.60,1,R1,0
2020,406,G_5.4.60,1,R2,0
2020,406,G_5.4.60,1,R3,0
2020,406,G_5.4.64,1,R1,0.055069999999999994
2020,406,G_5.4.64,1,R2,0.049940000000000005
2020,406,G_5.4.64,1,R3,0.04629
2020,406,G_5.4.68,1,R1,0.014100000000000001
2020,406,G_5.4.68,1,R2,0.002100000000000002
2020,406,G_5.4.68,1,R3,0.0031799999999999997
2020,406,G_5.4.69,1,R1,0.00686
2020,406,G_5.4.69,1,R2,0.0013900000000000023
2020,406,G_5.4.69,1,R3,0.0027
2020,111,G_5.5.8,1,R1,0
2020,111,G_5.5.62,1,R1,0.06775
2020,111,G_5.5.62,1,R2,0.11393
2020,111,G_5.5.62,1,R3,0.06948
2020,111,G_5.5.67,1,R1,0.09706000000000001
2020,111,G_5.5.67,1,R2,0.10964
2020,111,G_5.5.67,1,R3,0.08864999999999999
2020,111,G_5.5.68,1,R1,0.06096
2020,111,G_5.5.68,1,R2,0.09872
2020,111,G_5.5.68,1,R3,0.08384
2020,111,G_5.5.70,1,R1,0.011860000000000004
2020,111,G_5.5.70,1,R2,0.015029999999999998
2020,111,G_5.5.90,1,R1,0
2020,111,G_5.5.90,1,R2,0
2020,111,G_5.5.90,1,R3,0
2020,406,G_5.5.156,1,R1,0.0015000000000000013
2020,406,G_5.5.156,1,R2,0.0015
2020,406,G_5.5.156,1,R3,0.00388
2020,411,G_5.6.103,1,R1,0.05974
2020,411,G_5.6.103,1,R2,0.02891
2020,411,G_5.6.103,1,R3,0.0371
2020,411,G_5.6.105,1,R1,0.07924
2020,411,G_5.6.105,1,R2,0.044469999999999996
2020,411,G_5.6.105,1,R3,0.00827
2020,411,G_5.6.107,1,R1,0.07497999999999999
2020,411,G_5.6.107,1,R2,0.08220999999999999
2020,411,G_5.6.107,1,R3,0.08229
2020,411,G_5.6.108,1,R1,0
2020,411,G_5.6.108,1,R2,0
2020,411,G_5.6.108,1,R3,0
2020,411,G_5.6.126,1,R1,0.005830000000000002
2020,411,G_5.6.126,1,R2,0.0069099999999999995
2020,411,G_5.6.126,1,R3,0.00272
2020,411,G_5.6.129,1,R1,0.015750000000000004
2020,411,G_5.6.129,1,R2,0.04966
2020,411,G_5.6.129,1,R3,0.0089400000000000035
2020,411,G_5.6.130,1,R1,0
2020,411,G_5.6.130,1,R2,0
2020,411,G_5.6.135,1,R1,0.10659999999999999
2020,411,G_5.6.135,1,R2,0.07909000000000001
2020,411,G_5.6.135,1,R3,0.05740000000000001
2020,411,G_5.6.146,1,R1,0
2020,411,G_5.6.146,1,R2,0
2020,411,G_5.6.158,1,R1,0.07828
2020,411,G_5.6.158,1,R2,0.08482999999999999
2020,411,G_5.6.158,1,R3,0.07173
2020,111,G_5.7.77,1,R1,0.046810000000000004
2020,111,G_5.7.77,1,R2,0.03232
2020,406,G_5.7.158,1,R1,0.017480000000000002
2020,406,G_5.7.158,1,R2,0.012030000000000002
2020,406,G_5.7.158,1,R3,0.0196
2020,406,G_5.7.164,1,R1,0.08974000000000001
2020,406,G_5.7.164,1,R2,0.09121
2020,406,G_5.7.169,1,R1,0.008979999999999998
2020,406,G_5.7.169,1,R2,0.006509999999999999
2020,406,G_5.7.169,1,R3,0.011460000000000003
2020,406,G_5.7.170,1,R1,0.11028000000000002
2020,406,G_5.7.170,1,R2,0.09683
2020,411,G_5.8.51,1,R1,0
2020,411,G_5.8.51,1,R2,0
2020,411,G_5.8.51,1,R3,0
2020,411,G_5.8.63,1,R1,0.005710000000000004
2020,411,G_5.8.63,1,R2,0.006030000000000002
2020,411,G_5.8.63,1,R3,0.005299999999999999
2020,411,G_5.8.69,1,R1,0.014050000000000002
2020,411,G_5.8.69,1,R2,0.022560000000000004
2020,411,G_5.8.69,1,R3,0.016190000000000003
2020,411,G_5.8.71,1,R1,0.07055
2020,411,G_5.8.72,1,R1,0.004900000000000004
2020,411,G_5.8.72,1,R2,0.006040000000000001
2020,411,G_5.8.83,1,R1,0.03752
2020,411,G_5.8.96,1,R1,0.017360000000000004
2020,411,G_5.8.96,1,R2,0.011570000000000002
2020,411,G_5.8.148,1,R1,0.06769
2020,411,G_5.8.148,1,R2,0.04431
2020,411,G_5.8.150,1,R1,0
2020,406,G_5.8.153,1,R1,0.006659999999999999
2020,406,G_5.8.153,1,R2,0.01023
2020,406,G_5.8.155,1,R1,0
2020,406,G_5.8.158,1,R1,0
2020,406,G_5.8.158,1,R2,0
2020,902,G_5.9.9,1,R1,0
2020,902,G_5.9.9,1,R2,0
2020,902,G_5.9.9,1,R3,0
2020,900,G_5.9.104,1,R1,0.087790000000000007
2020,900,G_5.9.104,1,R2,0.0417
2020,900,G_5.9.104,1,R3,0.06654
2020,900,G_5.9.106,1,R1,0.01557
2020,900,G_5.9.106,1,R2,0.01043
2020,900,G_5.9.109,1,R1,0.014590000000000002
2020,900,G_5.9.109,1,R2,0.004880000000000001
2020,900,G_5.9.109,1,R3,0.009910000000000002
2020,900,G_5.9.112,1,R1,0.011520000000000002
2020,900,G_5.9.112,1,R2,0.00937
2020,900,G_5.9.112,1,R3,0.00686
2020,900,G_5.9.115,1,R1,0.10271
2020,900,G_5.9.115,1,R2,0.10042
2020,900,G_5.9.115,1,R3,0.060140000000000006
2020,900,G_5.9.117,1,R1,0.09643
2020,900,G_5.9.117,1,R2,0.0721
2020,900,G_5.9.117,1,R3,0.11730999999999998
2020,900,G_5.9.119,1,R1,0.14154
2020,900,G_5.9.119,1,R2,0.12269000000000001
2020,900,G_5.9.119,1,R3,0.1076
2020,900,G_5.9.121,1,R1,0.023430000000000006
2020,900,G_5.9.121,1,R2,0.04147000000000001
2020,900,G_5.9.121,1,R3,0.038290000000000005
2020,900,G_5.9.123,1,R1,0.006140000000000001
2020,900,G_5.9.123,1,R2,0.008850000000000002
2020,900,G_5.9.123,1,R3,0.006720000000000004
2020,900,G_5.9.124,1,R1,0.07954
2020,900,G_5.9.124,1,R2,0.09925
2020,900,G_5.9.124,1,R3,0.09836999999999999
2020,900,G_5.9.125,1,R1,0.07605
2020,900,G_5.9.125,1,R2,0.10501
2020,900,G_5.9.125,1,R3,0.09003
2020,900,G_5.9.128,1,R1,0.020790000000000003
2020,900,G_5.9.128,1,R2,0.0050700000000000025
2020,900,G_5.9.128,1,R3,0.008440000000000003
2020,900,G_5.9.131,1,R1,0
2020,900,G_5.9.131,1,R2,0
2020,900,G_5.9.133,1,R1,0.12639
2020,900,G_5.9.134,1,R1,0.013900000000000001
2020,900,G_5.9.134,1,R2,0.013130000000000003
2020,900,G_5.9.134,1,R3,0.011320000000000002
2020,900,G_5.9.139,1,R1,0.08664999999999999
2020,900,G_5.9.139,1,R2,0.12162999999999999
2020,900,G_5.9.139,1,R3,0.07986000000000001
2020,900,G_5.9.140,1,R1,0.06724
2020,900,G_5.9.140,1,R2,0.05974
2020,900,G_5.9.140,1,R3,0.07537999999999999
2020,900,G_5.9.143,1,R1,0.014410000000000001
2020,900,G_5.9.143,1,R2,0.014660000000000001
2020,900,G_5.9.143,1,R3,0.01617
2020,900,G_5.9.144,1,R1,0.01779
2020,900,G_5.9.144,1,R2,0.0177
2020,900,G_5.9.144,1,R3,0.006820000000000004
2020,900,G_5.9.146,1,R1,0.0142
2020,900,G_5.9.146,1,R2,0.0121
2020,900,G_5.9.146,1,R3,0.010920000000000003
2020,900,G_5.9.147,1,R1,0.02014
2020,900,G_5.9.147,1,R2,0.01713
2020,900,G_5.9.147,1,R3,0.011980000000000001
2020,900,G_5.9.149,1,R1,0.05288
2020,912,G_5.9.153,1,R1,0.05283
2020,912,G_5.9.153,1,R2,0.060309999999999996
2020,912,G_5.9.153,1,R3,0.03168
2020,912,G_5.9.157,1,R1,0.02521
2020,912,G_5.9.157,1,R2,0.022130000000000004
2020,912,G_5.9.157,1,R3,0.030380000000000008
2020,912,G_5.9.158,1,R1,0
2020,912,G_5.9.158,1,R2,0
2020,912,G_5.9.158,1,R3,0
2020,912,G_5.9.161,1,R1,0.012460000000000004
2020,912,G_5.9.161,1,R2,0.022150000000000003
2020,912,G_5.9.161,1,R3,0.02409
2020,912,G_5.9.162,1,R1,0.012870000000000003
2020,912,G_5.9.162,1,R2,0.10491999999999999
2020,912,G_5.9.163,1,R1,0.04621000000000001
2020,912,G_5.9.163,1,R2,0.07131000000000001
2020,912,G_5.9.163,1,R3,0.08329
2020,912,G_5.9.164,1,R1,0.013840000000000002
2020,912,G_5.9.164,1,R2,0.02239
2020,912,G_5.9.164,1,R3,0.02912
2020,406,G_5.1.64,1,R1,0
2020,406,G_5.1.64,1,R2,0
2020,406,G_5.1.64,1,R3,0
2020,406,G_5.1.84,1,R1,0
2020,406,G_5.1.84,1,R2,0
2020,406,G_5.1.90,1,R1,0
2020,406,G_5.1.90,1,R2,0
2020,406,G_5.1.165,1,R1,0
2020,406,G_5.1.165,1,R2,0
2020,406,G_5.1.165,1,R3,0
2020,411,G_5.2.112,1,R1,0
2020,411,G_5.2.112,1,R2,0
2020,411,G_5.2.112,1,R3,0
2020,411,G_5.2.139,1,R1,0.12799999999999997
2020,411,G_5.2.139,1,R2,0.09658000000000001
2020,411,G_5.2.139,1,R3,0.15941999999999998
2020,900,G_5.3.14,1,R1,0.07766
2020,900,G_5.3.14,1,R2,0.06422
2020,900,G_5.3.14,1,R3,0.08120999999999999
2020,900,G_5.3.33,1,R1,0.09359
2020,900,G_5.3.33,1,R2,0.09885000000000001
2020,900,G_5.3.37,1,R1,0.0361
2020,900,G_5.3.37,1,R2,0.026860000000000005
2020,900,G_5.3.37,1,R3,0.10245000000000001
2020,912,G_5.3.56,1,R1,0.032420000000000004
2020,912,G_5.3.56,1,R2,0.023940000000000006
2020,912,G_5.3.56,1,R3,0.018560000000000004
2020,912,G_5.3.101,1,R1,0.0791
2020,912,G_5.3.101,1,R2,0.044520000000000004
2020,912,G_5.3.101,1,R3,0.0601
2020,912,G_5.3.122,1,R1,0.07038
2020,912,G_5.3.122,1,R2,0.10910000000000002
2020,912,G_5.3.122,1,R3,0.07866000000000001
2020,411,G_5.4.5,1,R1,0
2020,411,G_5.4.5,1,R2,0
2020,411,G_5.4.5,1,R3,0
2020,411,G_5.4.8,1,R1,0.016460000000000002
2020,411,G_5.4.15,1,R1,0.029059999999999996
2020,411,G_5.4.15,1,R2,0.0367
2020,411,G_5.4.15,1,R3,0.13117
2020,406,G_5.4.35,1,R1,0.011820000000000002
2020,406,G_5.4.49,1,R1,0
2020,406,G_5.4.49,1,R2,0
2020,406,G_5.4.51,1,R1,0
2020,406,G_5.4.51,1,R2,0
2020,406,G_5.4.73,1,R1,0.06386
2020,406,G_5.4.73,1,R2,0.08068
2020,406,G_5.4.73,1,R3,0.07859
2020,406,G_5.4.82,1,R1,0.09406
2020,406,G_5.4.82,1,R2,0.09181
2020,406,G_5.4.82,1,R3,0.03229
2020,406,G_5.4.85,1,R1,0
2020,406,G_5.4.85,1,R2,0
2020,406,G_5.4.85,1,R3,0
2020,406,G_5.4.92,1,R1,0.07619
2020,406,G_5.4.92,1,R2,0.06755
2020,406,G_5.4.94,1,R1,0.045
2020,406,G_5.4.94,1,R2,0.020480000000000005
2020,406,G_5.4.94,1,R3,0.015
2020,406,G_5.4.97,1,R1,0.011130000000000001
2020,406,G_5.4.97,1,R2,0.013120000000000003
2020,406,G_5.4.97,1,R3,0.011120000000000001
2020,406,G_5.4.106,1,R1,0.01406
2020,406,G_5.4.106,1,R2,0.013620000000000004
2020,406,G_5.4.106,1,R3,0.01568
2020,406,G_5.4.112,1,R1,0.015790000000000005
2020,406,G_5.4.112,1,R2,0.01763
2020,406,G_5.4.112,1,R3,0.016610000000000003
2020,406,G_5.4.130,1,R1,0
2020,406,G_5.4.130,1,R2,0
2020,406,G_5.4.130,1,R3,0
2020,111,G_5.4.144,1,R1,0
2020,111,G_5.4.144,1,R2,0
2020,111,G_5.4.165,1,R1,0.07762000000000001
2020,111,G_5.4.165,1,R2,0.11978
2020,111,G_5.5.65,1,R1,0.01562
2020,111,G_5.5.65,1,R2,0.017810000000000003
2020,111,G_5.5.65,1,R3,0.01386
2020,111,G_5.5.70,1,R1,0.011860000000000004
2020,406,G_5.5.123,1,R1,0.012
2020,406,G_5.5.123,1,R2,0.013040000000000001
2020,406,G_5.5.123,1,R3,0.010920000000000003
2020,111,G_5.5.94,1,R1,0.08137
2020,111,G_5.5.94,1,R2,0.0832
2020,111,G_5.5.94,1,R3,0.0748
2020,406,G_5.5.116,1,R1,0.09917
2020,406,G_5.5.116,1,R2,0.05819
2020,406,G_5.5.116,1,R3,0.0339
2020,406,G_5.5.119,1,R1,0.051770000000000004
2020,406,G_5.5.119,1,R2,0.07761000000000001
2020,406,G_5.5.119,1,R3,0.09265999999999999
2020,406,G_5.5.131,1,R1,0.013430000000000003
2020,406,G_5.5.131,1,R2,0.014750000000000003
2020,406,G_5.5.131,1,R3,0
2020,406,G_5.5.145,1,R1,0
2020,406,G_5.5.145,1,R2,0
2020,406,G_5.5.145,1,R3,0
2020,411,G_5.6.162,1,R1,0.09293000000000001
2020,411,G_5.6.162,1,R2,0.11209000000000002
2020,411,G_5.6.162,1,R3,0.06852
2020,111,G_5.7.61,1,R1,0
2020,111,G_5.7.61,1,R2,0
2020,111,G_5.7.61,1,R3,0
2020,111,G_5.7.71,1,R1,0.013070000000000003
2020,111,G_5.7.71,1,R2,0.01386
2020,111,G_5.7.71,1,R3,0.013340000000000001
2020,111,G_5.7.76,1,R1,0.014990000000000003
2020,406,G_5.7.128,1,R1,0.0142
2020,406,G_5.7.128,1,R2,0.016980000000000002
2020,406,G_5.7.128,1,R3,0.012199999999999999
2020,406,G_5.7.157,1,R1,0.014000000000000002
2020,406,G_5.7.165,1,R1,0
2020,406,G_5.7.165,1,R2,0
2020,406,G_5.7.165,1,R3,0
2020,406,G_5.7.167,1,R1,0
2020,406,G_5.7.167,1,R2,0
2020,406,G_5.7.167,1,R3,0
2020,411,G_5.8.100,1,R1,0
2020,411,G_5.8.100,1,R2,0
2020,411,G_5.8.100,1,R3,0
2020,411,G_5.8.116,1,R1,0.06423
2020,411,G_5.8.116,1,R2,0.07
2020,411,G_5.8.116,1,R3,0.08635000000000001
2020,411,G_5.8.117,1,R1,0
2020,411,G_5.8.117,1,R2,0
2020,411,G_5.8.117,1,R3,0.013240000000000002
2020,411,G_5.8.145,1,R1,0.012220000000000003
2020,411,G_5.8.145,1,R2,0.012
2020,411,G_5.8.145,1,R3,0.013680000000000003
2020,411,G_5.8.147,1,R1,0
2020,411,G_5.8.147,1,R2,0
2020,411,G_5.8.147,1,R3,0
2020,900,G_5.9.118,1,R1,0.07067
2020,900,G_5.9.118,1,R2,0.07254
2020,900,G_5.9.118,1,R3,0.08125000000000002
2020,900,G_5.9.122,1,R1,0.020930000000000004
2020,900,G_5.9.122,1,R2,0.021679999999999998
2020,900,G_5.9.122,1,R3,0.016989999999999998
2020,900,G_5.9.150,1,R1,0.07749
2020,900,G_5.9.150,1,R2,0.06905
2020,900,G_5.9.150,1,R3,0.08845
2020,912,G_5.3.121,1,R1,0
2020,912,G_5.3.121,1,R2,0
2020,912,G_5.3.121,1,R3,0
2020,406,G_5.4.98,1,R1,0.09214000000000001
2020,406,G_5.4.111,1,R1,0
2020,406,G_5.4.111,1,R2,0
2020,111,G_5.7.113,1,R1,0
2020,111,G_5.7.113,1,R2,0
2020,411,G_5.8.65,1,R1,0
2020,411,G_5.8.65,1,R2,0
2020,411,G_5.8.65,1,R3,0
2020,929,G_5.10.141,1,R1,0.0649
2020,929,G_5.10.141,1,R2,0.06462
2020,929,G_5.10.141,1,R3,0.06508
2019,902,G_5.9.12,1,R1,0
2019,902,G_5.9.12,1,R2,3.4e-4
2019,902,G_5.9.12,1,R3,3e-4
2019,111,G_5.5.96,1,R1,0.00207
2019,111,G_5.5.96,1,R2,0.00232
2019,111,G_5.5.96,1,R3,0.00184
2019,902,G_5.6.31,1,R1,5.5e-4
2019,902,G_5.6.31,1,R2,2.2e-4
2019,902,G_5.6.31,1,R3,6.6e-4
2019,902,G_5.2.78,1,R1,0
2019,902,G_5.2.78,1,R2,6.1e-4
2019,902,G_5.2.78,1,R3,4.1e-4
2019,111,G_5.5.101,1,R1,0.00123
2019,111,G_5.5.101,1,R2,0.0017
2019,111,G_5.5.101,1,R3,0.00235
2019,902,G_5.6.39,1,R1,0
2019,902,G_5.6.39,1,R2,0
2019,902,G_5.6.39,1,R3,0
2019,111,G_5.7.107,1,R1,0
2019,111,G_5.7.107,1,R2,0
2019,111,G_5.7.107,1,R3,0
2019,902,G_5.9.5,1,R1,0.00601
2019,902,G_5.9.5,1,R2,0.00379
2019,902,G_5.9.5,1,R3,0.00373
2019,111,G_5.7.82,1,R1,0.041
2019,111,G_5.7.82,1,R2,0.04357
2019,111,G_5.7.82,1,R3,0.03177
2019,111,G_5.5.78,1,R1,0.06522
2019,111,G_5.5.78,1,R2,0.04077
2019,111,G_5.5.78,1,R3,0.04127
2019,902,G_5.6.65,1,R1,0.00355
2019,902,G_5.6.65,1,R2,0.00554
2019,902,G_5.6.65,1,R3,0.00326
2019,902,G_5.6.41,1,R1,0.00535
2019,902,G_5.6.41,1,R2,0.00657
2019,902,G_5.6.15,1,R1,6.1e-4
2019,902,G_5.6.15,1,R2,3.3e-4
2019,902,G_5.6.15,1,R3,5e-4
2019,902,G_5.6.75,1,R1,0.00101
2019,902,G_5.6.75,1,R2,0.00353
2019,902,G_5.6.75,1,R3,0.00271
2019,111,G_5.4.138,1,R1,0
2019,111,G_5.4.138,1,R2,0
2019,111,G_5.4.138,1,R3,4.2e-4
2019,111,G_5.5.97,1,R1,0.00271
2019,111,G_5.5.97,1,R2,0.00139
2019,111,G_5.5.97,1,R3,0.00251
2019,902,G_5.6.25,1,R1,0.00221
2019,902,G_5.6.25,1,R2,0.00197
2019,902,G_5.6.25,1,R3,0.003
2019,111,G_5.4.135,1,R1,0.00928
2019,111,G_5.4.135,1,R2,0.00918
2019,111,G_5.4.135,1,R3,0.00817
2019,902,G_5.6.19,1,R1,0
2019,902,G_5.6.19,1,R2,0
2019,411,G_5.4.21,1,R1,0.001
2019,411,G_5.4.21,1,R2,0.00183
2019,411,G_5.4.21,1,R3,0.00207
2019,111,G_5.3.171,1,R1,0
2019,111,G_5.3.171,1,R2,2.2e-4
2019,111,G_5.3.171,1,R3,0
2019,111,G_5.4.156,1,R1,0.08719
2019,111,G_5.4.156,1,R2,0.06467
2019,111,G_5.4.156,1,R3,0.07423
2019,902,G_5.6.60,1,R1,6.3e-4
2019,111,G_5.7.119,1,R1,0
2019,111,G_5.7.119,1,R2,0
2019,111,G_5.7.119,1,R3,0
2019,111,G_5.7.93,1,R1,0.02577
2019,111,G_5.7.93,1,R2,0.03328
2019,111,G_5.7.93,1,R3,0.04325
2019,111,G_5.7.43,1,R1,7.8e-4
2019,111,G_5.7.43,1,R2,0.00131
2019,111,G_5.7.43,1,R3,5.9e-4
2019,111,G_5.7.122,1,R1,0.002
2019,111,G_5.7.122,1,R2,0.00569
2019,111,G_5.7.122,1,R3,4.5e-4
2019,406,G_5.7.140,1,R1,6.2e-4
2019,406,G_5.7.140,1,R2,8.3e-4
2019,406,G_5.7.140,1,R3,4.1e-4
2019,902,G_5.6.36,1,R1,0.06398
2019,902,G_5.6.36,1,R2,0.06317
2019,902,G_5.6.36,1,R3,0.06627
2019,111,G_5.7.60,1,R1,9.2e-4
2019,111,G_5.7.60,1,R2,7.9e-4
2019,111,G_5.7.60,1,R3,0
2019,111,G_5.5.91,1,R1,0
2019,111,G_5.5.91,1,R2,0
2019,111,G_5.5.91,1,R3,0
2019,902,G_5.2.72,1,R1,1.9e-4
2019,902,G_5.2.72,1,R2,2.7e-4
2019,902,G_5.2.72,1,R3,4.7e-4
2019,111,G_5.5.86,1,R1,7e-4
2019,111,G_5.5.86,1,R2,8.7e-4
2019,111,G_5.5.86,1,R3,8.1e-4
2019,111,G_5.4.174,1,R1,0.07129
2019,111,G_5.4.174,1,R2,0.10698
2019,902,G_5.6.58,1,R1,0
2019,902,G_5.6.58,1,R2,0
2019,902,G_5.6.58,1,R3,0
2019,111,G_5.5.71,1,R1,6.9e-4
2019,111,G_5.5.71,1,R2,0.00257
2019,111,G_5.5.71,1,R3,0.00169
2019,902,G_5.6.45,1,R1,0.00923
2019,902,G_5.6.45,1,R2,0.01045
2019,902,G_5.6.45,1,R3,0.01089
2019,411,G_5.4.14,1,R1,0.00792
2019,411,G_5.4.14,1,R2,0.0014
2019,902,G_5.2.74,1,R1,0.00129
2019,902,G_5.2.74,1,R2,0.00126
2019,902,G_5.2.74,1,R3,0.0011
2019,111,G_5.4.140,1,R1,0.0329
2019,111,G_5.4.140,1,R2,0.03819
2019,111,G_5.4.140,1,R3,0.0441
2019,902,G_5.2.77,1,R1,0.01046
2019,902,G_5.2.77,1,R2,0.0146
2019,902,G_5.2.77,1,R3,0.02031
