season,family,gid,plant,replicated,P_cluster_loss,soluble_solids
2020,411,G_5.2.163,1,R3,3.4994068801897953,20
2020,411,G_5.2.170,1,R1,3.5920177383592033,19
2020,411,G_5.2.170,1,R2,3.1819745442036407,17
2020,411,G_5.2.170,1,R3,2.2022022022022014,17
2020,900,G_5.3.13,1,R1,2.785234899328856,17
2020,900,G_5.3.13,1,R2,3.254437869822496,21
2020,900,G_5.3.13,1,R3,4.561403508771946,20
2020,900,G_5.3.18,1,R1,4.5101663585952,19
2020,900,G_5.3.18,1,R2,2.5675938533359357,17
2020,900,G_5.3.18,1,R3,2.4285714285714306,17
2020,900,G_5.3.19,1,R1,2.311435523114355,17
2020,900,G_5.3.19,1,R2,1.4129565449213572,17
2020,900,G_5.3.19,1,R3,0.8687258687258606,20
2020,900,G_5.3.21,1,R1,2.3872679045092866,19
2020,900,G_5.3.21,1,R1,2.3872679045092866,21
2020,900,G_5.3.21,1,R2,2.536391707101899,19
2020,900,G_5.3.21,1,R2,2.536391707101899,21
2020,900,G_5.3.21,1,R3,2.9968454258675052,19
2020,900,G_5.3.21,1,R3,2.9968454258675052,21
2020,900,G_5.3.24,1,R1,5.118694362017806,22
2020,900,G_5.3.24,1,R2,1.7223561832586967,20
2020,900,G_5.3.24,1,R3,3.324641460234673,20
2020,900,G_5.3.25,1,R1,2.1510297482837473,15
2020,900,G_5.3.26,1,R1,3.4217279726261864,20
2020,900,G_5.3.26,1,R2,2.809430255402745,20
2020,900,G_5.3.26,1,R3,4.753028890959911,20
2020,912,G_5.3.45,1,R1,2.9866387215090384,17
2020,912,G_5.3.45,1,R2,3.2172002510985465,17
2020,912,G_5.3.45,1,R3,2.552140504939615,18
2020,912,G_5.3.106,1,R1,3.473684210526301,17
2020,912,G_5.3.106,1,R2,2.4204702627939128,17
2020,912,G_5.3.106,1,R3,2.7565084226646235,17
2020,912,G_5.3.116,1,R1,5.655414291977195,19
2020,912,G_5.3.125,1,R1,5.179517363154801,19
2020,912,G_5.3.110,1,R1,4.451375106322644,18
2020,912,G_5.3.110,1,R2,4.575916230366488,18
2020,912,G_5.3.110,1,R3,4.829496278345175,17
2020,912,G_5.3.113,1,R1,7.277916518016426,16
2020,912,G_5.3.113,1,R2,4.333193100546907,18
2020,912,G_5.3.113,1,R3,4.370700121408333,18
2020,912,G_5.3.118,1,R1,4.269293924466339,17
2020,912,G_5.3.118,1,R2,3.7864445285876656,19
2020,912,G_5.3.118,1,R3,4.058876003568244,20
2020,900,G_5.3.6,1,R1,2.6093630084420596,19
2020,900,G_5.3.6,1,R2,1.1771995043370538,21
2020,900,G_5.3.6,1,R3,3.31797235023042,17
2020,900,G_5.3.7,1,R1,2.7417027417027384,20
2020,900,G_5.3.7,1,R2,1.805519731751346,18
2020,900,G_5.3.7,1,R3,2.538247566063987,23
2020,912,G_5.3.50,1,R1,2.4431339511373267,24
2020,912,G_5.3.50,1,R2,2.6638477801268436,23
2020,912,G_5.3.60,1,R1,2.572559366754632,16
2020,912,G_5.3.60,1,R2,2.0318725099601664,15
2020,912,G_5.3.60,1,R3,2.5083612040133687,16
2020,912,G_5.3.72,1,R1,3.5140997830802547,18
2020,912,G_5.3.72,1,R2,4.680365296803657,15
2020,912,G_5.3.72,1,R3,1.31761442441055,17
2020,912,G_5.3.74,1,R1,2.1994576679722826,16
2020,912,G_5.3.74,1,R2,2.6433430515063208,15
2020,912,G_5.3.74,1,R3,3.153433877601884,16
2020,912,G_5.3.77,1,R1,1.9021739130434838,15
2020,912,G_5.3.77,1,R2,2.487562189054728,19
2020,912,G_5.3.78,1,R1,1.9441069258809165,15
2020,912,G_5.3.78,1,R2,1.7393268579173196,15
2020,912,G_5.3.78,1,R3,2.1611795596849106,16
2020,912,G_5.3.79,1,R1,1.6799664006719865,16
2020,912,G_5.3.79,1,R2,9.3033318909563,16
2020,912,G_5.3.79,1,R3,1.2895344102076933,17
2020,912,G_5.3.90,1,R1,2.7553444180522604,16
2020,912,G_5.3.90,1,R2,2.7428571428571473,17
2020,912,G_5.3.90,1,R3,2.228163992869881,17
2020,912,G_5.3.92,1,R1,2.921686746987959,20
2020,912,G_5.3.92,1,R2,3.197353914002207,17
2020,912,G_5.3.92,1,R3,3.1166518254674997,16
2020,912,G_5.3.96,1,R1,2.4658268560707626,18
2020,912,G_5.3.96,1,R2,2.659330582301692,17
2020,912,G_5.3.96,1,R3,1.968503937007867,18
2020,411,G_5.4.10,1,R1,4.050632911392398,21
2020,411,G_5.4.12,1,R1,3.4118212397885657,19
2020,411,G_5.4.23,1,R1,3.452380952380963,21
2020,411,G_5.4.25,1,R1,2.541296060991101,20
2020,411,G_5.4.25,1,R2,1.8115942028985472,20
2020,411,G_5.4.25,1,R3,1.9674935842600547,19
2020,411,G_5.4.27,1,R1,2.753779697624182,19
2020,411,G_5.4.27,1,R2,2.54274441034633,19
2020,411,G_5.4.27,1,R3,1.964493597206058,20
2020,406,G_5.4.56,1,R1,2.3255813953488342,12
2020,406,G_5.4.56,1,R2,4.200819672131146,17
2020,406,G_5.4.56,1,R3,2.877697841726615,15
2020,406,G_5.4.67,1,R1,3.555555555555557,20
2020,406,G_5.4.67,1,R2,3.637269556552056,20
2020,406,G_5.4.70,1,R1,2.367109634551497,19
2020,406,G_5.4.70,1,R2,2.9641185647425914,16
2020,406,G_5.4.70,1,R3,1.7333333333333343,19
2020,406,G_5.4.71,1,R1,2.0934761441090615,14
2020,406,G_5.4.71,1,R2,1.8470631695603998,19
2020,406,G_5.4.71,1,R3,1.8691588785046633,18
2020,406,G_5.4.72,1,R1,1.8958543983822125,19
2020,406,G_5.4.72,1,R2,1.5442208703790357,17
2020,406,G_5.4.72,1,R3,1.6218081435472698,20
2020,406,G_5.4.103,1,R1,2.073732718894007,14
2020,406,G_5.4.103,1,R2,1.8133333333333326,16
2020,406,G_5.4.103,1,R3,2.312746386333771,18
2020,406,G_5.4.86,1,R1,4.687090861482062,19
2020,406,G_5.4.86,1,R2,4.258400926998831,20
2020,406,G_5.4.86,1,R3,5.219271155033979,18
2020,406,G_5.4.96,1,R1,4.271090716554895,20
2020,406,G_5.4.96,1,R2,1.944361352078971,18
2020,406,G_5.4.96,1,R3,1.9986821875686331,19
2020,406,G_5.4.104,1,R1,2.511268512556356,19
2020,406,G_5.4.104,1,R2,3.1529017857142776,22
2020,406,G_5.4.105,1,R1,4.3497558810475,16
2020,406,G_5.4.105,1,R2,4.114860864416826,20
2020,406,G_5.4.105,1,R3,3.2638259292837546,NA
2020,406,G_5.4.116,1,R1,3.4900808229243125,19
2020,406,G_5.4.116,1,R2,2.471042471042466,19
2020,406,G_5.4.116,1,R3,2.3204419889502788,18
2020,406,G_5.4.118,1,R1,3.4789045151739373,20
2020,406,G_5.4.119,1,R1,3.350214257888581,10
2020,406,G_5.4.119,1,R2,2.6887871853546983,18
2020,111,G_5.5.50,1,R1,4.310344827586206,21
2020,111,G_5.5.50,1,R2,2.403542061986073,21
2020,111,G_5.5.50,1,R3,2.618920363442001,21
2020,111,G_5.5.58,1,R1,2.1926910299003453,20
2020,111,G_5.5.72,1,R1,2.1353300055463222,19
2020,111,G_5.5.72,1,R2,2.051055039102849,19
2020,111,G_5.5.72,1,R3,3.2481490327203204,20
2020,111,G_5.5.93,1,R1,2.3160762942779343,19
2020,111,G_5.5.93,1,R2,2.9391504018369687,19
2020,111,G_5.5.93,1,R3,2.743329575347616,20
2020,406,G_5.5.138,1,R1,3.206562266964937,18
2020,406,G_5.5.138,1,R2,2.5056095736723876,19
2020,406,G_5.5.138,1,R3,2.566295979469629,19
2020,406,G_5.5.142,1,R1,3.102468866069472,17
2020,406,G_5.5.142,1,R2,2.6685679364432673,16
2020,406,G_5.5.142,1,R3,2.857142857142861,18
2020,406,G_5.5.149,1,R1,3.826086956521735,21
2020,406,G_5.5.149,1,R2,8.67579908675799,21
2020,406,G_5.5.149,1,R3,4.179860671310948,22
2020,411,G_5.6.100,1,R1,3.1697536757685754,21
2020,411,G_5.6.112,1,R1,3.3516020236087627,18
2020,411,G_5.6.112,1,R1,3.3516020236087627,16
2020,411,G_5.6.112,1,R2,4.077253218884124,15
2020,411,G_5.6.112,1,R2,4.077253218884124,18
2020,411,G_5.6.112,1,R3,4.069478908188586,18
2020,411,G_5.6.112,1,R3,4.069478908188586,17
2020,411,G_5.6.118,1,R1,5.6011949215832715,22
2020,411,G_5.6.118,1,R1,5.6011949215832715,20
2020,411,G_5.6.118,1,R2,4.559505409582698,21
2020,411,G_5.6.118,1,R2,4.559505409582698,20
2020,411,G_5.6.118,1,R3,4.428904428904431,21
2020,902,G_5.6.55,1,R1,7.015130674002762,20
2020,411,G_5.6.110,1,R1,2.2958693563880814,20
2020,411,G_5.6.110,1,R2,3.2479584261321577,21
2020,411,G_5.6.112,1,R1,5.160142348754448,18
2020,411,G_5.6.112,1,R1,5.160142348754448,16
2020,411,G_5.6.112,1,R2,4.3890154694807535,15
2020,411,G_5.6.112,1,R2,4.3890154694807535,18
2020,411,G_5.6.118,1,R1,5.535499398315281,22
2020,411,G_5.6.118,1,R1,5.535499398315281,20
2020,411,G_5.6.118,1,R2,5.058823529411768,21
2020,411,G_5.6.118,1,R2,5.058823529411768,20
2020,411,G_5.6.124,1,R1,2.538071065989854,18
2020,411,G_5.6.124,1,R2,3.072812291249164,19
2020,411,G_5.6.150,1,R1,3.7907505686125944,19
2020,411,G_5.6.150,1,R2,3.9494062983995804,19
2020,411,G_5.6.155,1,R1,4.975609756097555,22
2020,411,G_5.6.155,1,R2,3.3003300330033056,23
2020,411,G_5.6.155,1,R3,3.0502885408079123,25
2020,411,G_5.6.156,1,R1,3.8543897216274132,21
2020,411,G_5.6.156,1,R2,2.5856044723969234,21
2020,411,G_5.6.165,1,R1,5.245901639344268,18
2020,411,G_5.6.165,1,R2,3.94337714863498,NA
2020,411,G_5.6.169,1,R1,11.794871794871796,18
2020,411,G_5.6.169,1,R2,8.526551982049355,17
2020,411,G_5.6.169,1,R3,8.80503144654088,18
2020,411,G_5.6.166,1,R1,3.5923309788092865,21
2020,411,G_5.6.171,1,R1,4.796747967479675,20
2020,411,G_5.6.171,1,R2,3.4975017844396916,18
2020,111,G_5.7.38,1,R1,2.3194168323393,18
2020,111,G_5.7.38,1,R2,2.4756335282651065,19
2020,111,G_5.7.38,1,R3,3.1385281385281445,19
2020,111,G_5.7.45,1,R1,2.946273830155974,18
2020,111,G_5.7.47,1,R1,5.385427666314669,15
2020,111,G_5.7.47,1,R2,3.6375446573562726,17
2020,111,G_5.7.47,1,R3,3.5215053763440807,17
2020,111,G_5.7.57,1,R1,5.12920908379013,18
2020,111,G_5.7.121,1,R1,2.7532391048292197,20
2020,111,G_5.7.121,1,R2,3.3991644511963557,20
2020,406,G_5.7.133,1,R1,5.110961667787478,18
2020,406,G_5.7.133,1,R2,3.049370764762827,17
2020,406,G_5.7.149,1,R1,3.320287842444145,17
2020,406,G_5.7.149,1,R2,3.7299817555240224,17
2020,411,G_5.8.82,1,R1,5.06811989100818,20
2020,411,G_5.8.84,1,R1,3.4825870646766077,15
2020,411,G_5.8.84,1,R2,3.337125521425861,16
2020,411,G_5.8.84,1,R3,3.582554517133957,16
2020,411,G_5.8.85,1,R1,3.580034423407909,21
2020,411,G_5.8.85,1,R2,6.994535519125677,20
2020,411,G_5.8.85,1,R3,4.9090909090909065,20
2020,411,G_5.8.89,1,R1,4.980237154150203,21
2020,411,G_5.8.89,1,R2,4.001455074572576,23
2020,411,G_5.8.89,1,R3,3.613707165109048,24
2020,411,G_5.8.102,1,R1,2.4687971471677486,16
2020,411,G_5.8.102,1,R2,2.937546284867935,19
2020,411,G_5.8.102,1,R3,3.4399999999999977,22
2020,411,G_5.8.104,1,R1,3.2501177578897824,15
2020,411,G_5.8.104,1,R2,3.131039814456898,16
2020,411,G_5.8.104,1,R3,3.562005277044861,16
2020,411,G_5.8.111,1,R1,4.814305364511696,20
2020,411,G_5.8.113,1,R1,3.345530580240464,19
2020,411,G_5.8.113,1,R2,2.9820051413881714,17
2020,411,G_5.8.131,1,R1,3.0182586014159796,19
2020,411,G_5.8.131,1,R2,2.4525988114328925,18
2020,411,G_5.8.131,1,R3,3.9136979427998,18
2020,411,G_5.2.110,1,R1,9.710391822827944,16
2020,900,G_5.3.1,1,R1,3.9645407535089987,16
2020,900,G_5.3.1,1,R2,3.6008544400366276,18
2020,900,G_5.3.31,1,R1,3.003412969283275,17
2020,900,G_5.3.31,1,R2,3.3700980392156907,19
2020,900,G_5.3.31,1,R3,2.7906976744186096,16
2020,912,G_5.3.65,1,R1,3.92561983471073,21
2020,912,G_5.3.65,1,R2,3.7777777777777715,20
2020,912,G_5.3.65,1,R3,4.433497536945822,17
2020,912,G_5.3.67,1,R1,2.890377158970736,16
2020,912,G_5.3.67,1,R2,3.4585347712904166,17
2020,912,G_5.3.70,1,R1,2.926421404682273,19
2020,912,G_5.3.70,1,R2,2.8805237315875587,18
2020,912,G_5.3.75,1,R1,3.71738060068931,15
2020,912,G_5.3.75,1,R2,4.983067247218187,16
2020,912,G_5.3.75,1,R3,4.08094435075887,16
2020,912,G_5.3.83,1,R1,2.1443059982613732,17
2020,912,G_5.3.83,1,R2,2.0662028252161093,18
2020,912,G_5.3.83,1,R3,2.087525150905435,17
2020,912,G_5.3.97,1,R1,2.0184544405997684,18
2020,912,G_5.3.97,1,R2,3.071993969091608,18
2020,912,G_5.3.97,1,R3,3.2082551594746747,16
2020,411,G_5.4.2,1,R1,2.182923459519202,18
2020,406,G_5.4.110,1,R1,2.173913043478265,21
2020,406,G_5.4.114,1,R1,2.4693140794223893,17
2020,406,G_5.4.114,1,R2,4.298507462686558,16
2020,406,G_5.4.126,1,R1,4.460805543525339,18
2020,406,G_5.4.126,1,R2,3.633720930232556,19
2020,406,G_5.4.133,1,R1,4.055220017256261,21
2020,406,G_5.4.133,1,R2,3.3796296296296333,21
2020,929,G_5.10.71,1,R1,1.5236567762630386,19
2020,929,G_5.10.71,1,R2,3.516433003907153,19
2020,929,G_5.10.71,1,R3,3.3652530779753818,20
2020,929,G_5.10.82,1,R1,3.093259464450597,16
2020,929,G_5.10.82,1,R2,20.948072383949636,16
2020,929,G_5.10.82,1,R3,31.052796001249618,17
2020,929,G_5.10.86,1,R1,2.608033504663993,20
2020,929,G_5.10.86,1,R2,2.6666666666666714,18
2020,929,G_5.10.89,1,R1,1.7516743946419382,19
2020,929,G_5.10.89,1,R2,2.287251934073325,20
2020,929,G_5.10.89,1,R3,2.365474900686152,20
2020,929,G_5.10.92,1,R1,1.5498799388779787,20
2020,929,G_5.10.92,1,R2,1.9014962593516174,20
2020,929,G_5.10.93,1,R1,1.8924635422464604,17
2020,929,G_5.10.98,1,R1,2.166934189406092,21
2020,929,G_5.10.98,1,R2,2.5726392251816037,17
2020,929,G_5.10.103,1,R1,2.537796976241893,22
2020,929,G_5.10.114,1,R1,22.6,19
2020,929,G_5.10.114,1,R2,7,19
2020,929,G_5.10.104,1,R1,3.7375129176713813,20
2020,929,G_5.10.104,1,R2,3.3613445378151283,18
2020,929,G_5.10.108,1,R1,3.5289452815225957,21
2020,929,G_5.10.108,1,R2,3.3009708737864116,21
2020,929,G_5.10.108,1,R3,3.1063829787234027,22
2020,929,G_5.10.106,1,R1,2.950000000000017,20
2020,929,G_5.10.106,1,R2,2.85858841386289,21
2020,929,G_5.10.128,1,R1,11.080711354309159,20
2020,929,G_5.10.138,1,R1,3.638463759745889,19
2020,929,G_5.10.138,1,R2,2.5607005439830175,18
2020,929,G_5.10.138,1,R3,2.2479721900347585,17
2020,929,G_5.10.145,1,R1,4.916985951468703,18
2020,929,G_5.10.145,1,R2,1.4583333333333428,17
2020,929,G_5.10.161,1,R1,2.037947997189036,20
2020,929,G_5.10.161,1,R2,2.028985507246375,20
2020,929,G_5.10.161,1,R3,1.7281644091546013,20
2020,929,G_5.10.152,1,R1,2.422145328719722,18
2020,929,G_5.10.152,1,R2,2.8710314446301055,17
2020,929,G_5.10.152,1,R3,4.141208418194182,17
2020,929,G_5.10.173,1,R1,1.7713853141559497,17
2020,929,G_5.10.173,1,R2,6.4349775784753405,17
2020,929,G_5.10.173,1,R3,1.3853017140173733,17
2020,406,G_5.4.34,1,R1,1.5873015873015817,20
2020,406,G_5.4.34,1,R2,2.565930149679275,25
2020,406,G_5.4.34,1,R3,2.0210646171363607,21
2020,406,G_5.4.44,1,R1,2.830974188176512,16
2020,406,G_5.4.44,1,R2,2.1109474717722065,21
2020,406,G_5.4.45,1,R1,5.296803652968038,18
2020,406,G_5.4.45,1,R2,2.3791821561338224,16
2020,406,G_5.4.45,1,R3,2.3826208829712527,17
2020,406,G_5.4.50,1,R1,1.4278429372768926,21
2020,406,G_5.4.50,1,R2,3.2418127687727463,19
2020,406,G_5.4.50,1,R3,2.796376526191409,20
2020,406,G_5.4.55,1,R1,2.1571648690292733,19
2020,406,G_5.4.55,1,R2,1.4135338345864596,13
2020,406,G_5.4.55,1,R3,1.4355528405619964,16
2020,406,G_5.4.60,1,R1,2.0420792079207786,17
2020,406,G_5.4.60,1,R2,2.0955165692007682,22
2020,406,G_5.4.64,1,R1,0.9900990099009874,19
2020,406,G_5.4.64,1,R2,1.6283924843423847,17
2020,406,G_5.4.68,1,R1,1.7311021350259779,19
2020,406,G_5.4.68,1,R2,3.0890052356020874,19
2020,406,G_5.4.68,1,R3,1.6115107913669107,18
2020,406,G_5.4.69,1,R1,3.896103896103895,18
2020,406,G_5.4.69,1,R2,4.02366863905327,22
2020,111,G_5.5.62,1,R1,2.8765981100611526,21
2020,111,G_5.5.62,1,R2,1.7527173913043441,21
2020,111,G_5.5.62,1,R3,2.38033968090582,18
2020,111,G_5.5.67,1,R1,2.2763792179967766,19
2020,111,G_5.5.67,1,R2,1.7108038434497246,21
2020,111,G_5.5.67,1,R3,1.4757378689344733,22
2020,111,G_5.5.68,1,R1,2.9208831646734126,13
2020,111,G_5.5.68,1,R2,2.7850511782908853,17
2020,111,G_5.5.68,1,R3,3.0493868080875046,16
2020,111,G_5.5.70,1,R1,3.9691289966923904,25
2020,111,G_5.5.90,1,R1,2.89473684210526,20
2020,111,G_5.5.90,1,R2,2.2757697456492707,19
2020,111,G_5.5.90,1,R3,3.6809815950920353,22
2020,406,G_5.5.156,1,R1,4.15570752235665,18
2020,406,G_5.5.156,1,R2,2.4637393204848053,16
2020,411,G_5.6.103,1,R1,2.570039360963179,18
2020,411,G_5.6.103,1,R2,2.881889763779512,21
2020,411,G_5.6.103,1,R3,1.611940298507463,21
2020,411,G_5.6.105,1,R1,2.789976750193759,21
2020,411,G_5.6.107,1,R1,4.133333333333326,19
2020,411,G_5.6.107,1,R2,3.657534246575338,18
2020,411,G_5.6.107,1,R3,2.5124732715609497,20
2020,411,G_5.6.108,1,R1,2.9425079221367128,20
2020,411,G_5.6.108,1,R2,3.320754716981128,20
2020,411,G_5.6.108,1,R3,2.9126213592233086,21
2020,411,G_5.6.126,1,R1,6.412103746397705,20
2020,411,G_5.6.126,1,R2,11.056511056511056,24
2020,411,G_5.6.129,1,R1,12.433581296493088,21
2020,411,G_5.6.129,1,R2,10.764872521246446,18
2020,411,G_5.6.146,1,R1,11.877394636015325,20
2020,411,G_5.6.146,1,R2,10.869565217391298,21
2020,411,G_5.6.158,1,R1,2.1933387489845586,19
2020,411,G_5.6.158,1,R2,14.81374530753682,20
2020,411,G_5.6.158,1,R3,2.7551020408163396,23
2020,111,G_5.7.77,1,R1,2.3251112009704826,18
2020,111,G_5.7.77,1,R2,2.8266756939742663,20
2020,406,G_5.7.170,1,R1,4.729729729729726,20
2020,406,G_5.7.170,1,R2,4.436619718309871,18
2020,406,G_5.7.164,1,R1,2.596509328518593,22
2020,406,G_5.7.169,1,R1,3.2758013384994484,17
2020,406,G_5.7.169,1,R2,4.0133779264213985,20
2020,406,G_5.7.169,1,R3,2.659681644166838,18
2020,411,G_5.8.51,1,R1,5.128205128205124,22
2020,411,G_5.8.63,1,R1,3.4800838574423523,18
2020,411,G_5.8.63,1,R2,2.7550463720676532,17
2020,411,G_5.8.69,1,R1,2.3856858846918385,21
2020,411,G_5.8.69,1,R2,2.3333333333333286,22
2020,411,G_5.8.69,1,R3,3.2529239766082014,22
2020,411,G_5.8.71,1,R1,5.784204671857623,25
2020,411,G_5.8.72,1,R1,2.6691210308329545,23
2020,411,G_5.8.72,1,R2,3.0337078651685374,23
2020,411,G_5.8.83,1,R1,2.1606049693914287,19
2020,411,G_5.8.148,1,R1,2.6613439787092403,21
2020,411,G_5.8.148,1,R2,1.9709543568464767,21
2020,411,G_5.8.150,1,R1,3.2590051457975875,23
2020,406,G_5.8.153,1,R1,2.5563909774436127,17
2020,406,G_5.8.153,1,R2,2.6902887139107463,29
2020,406,G_5.8.158,1,R1,6.143344709897619,22
2020,406,G_5.8.158,1,R2,3.0732860520094647,21
2020,411,G_5.8.96,1,R1,2.759343346140426,22
2020,411,G_5.8.96,1,R2,4.133333333333326,20
2020,902,G_5.9.9,1,R1,3.0381383322559685,29
2020,902,G_5.9.9,1,R2,3.2640949554896252,25
2020,900,G_5.9.104,1,R1,2.4926686217008864,19
2020,900,G_5.9.104,1,R2,2.3261448994426956,20
2020,900,G_5.9.104,1,R3,1.879993733354226,19
2020,900,G_5.9.109,1,R1,2.5319829424307017,22
2020,900,G_5.9.109,1,R2,1.642710472279262,26
2020,900,G_5.9.109,1,R3,1.8903591682419716,21
2020,900,G_5.9.112,1,R1,2.001111728738195,23
2020,900,G_5.9.112,1,R2,1.5478424015009296,24
2020,900,G_5.9.112,1,R3,2.6875699888017834,29
2020,900,G_5.9.115,1,R1,2.200000000000003,18
2020,900,G_5.9.115,1,R2,2.0518776616337675,20
2020,900,G_5.9.115,1,R3,1.6289198606271782,17
2020,900,G_5.9.117,1,R1,2.329002206423141,21
2020,900,G_5.9.117,1,R2,1.9034971226206352,20
2020,900,G_5.9.117,1,R3,1.601266936477188,17
2020,900,G_5.9.119,1,R1,4.490566037735846,14
2020,900,G_5.9.119,1,R2,1.6853932584269558,11
2020,900,G_5.9.121,1,R1,2.8163992869875045,25
2020,900,G_5.9.121,1,R2,1.386138613861391,28
2020,900,G_5.9.123,1,R1,1.2698412698412653,22
2020,900,G_5.9.123,1,R2,1.9876627827278952,23
2020,900,G_5.9.123,1,R3,2.0072992700729912,23
2020,900,G_5.9.124,1,R1,1.8598321614878586,19
2020,900,G_5.9.124,1,R2,1.8772118787505576,18
2020,900,G_5.9.124,1,R3,1.854203708407411,17
2020,900,G_5.9.128,1,R1,1.658604008292997,21
2020,900,G_5.9.128,1,R2,2.163061564059902,20
2020,900,G_5.9.128,1,R3,2.126772310258559,21
2020,900,G_5.9.125,1,R1,3.941908713692925,18
2020,900,G_5.9.125,1,R2,3.1069508066122324,18
2020,900,G_5.9.125,1,R3,3.761869978086196,19
2020,900,G_5.9.131,1,R1,3.015075376884411,19
2020,900,G_5.9.131,1,R2,7.008086253369271,17
2020,900,G_5.9.134,1,R1,3.6388140161725033,17
2020,900,G_5.9.134,1,R2,2.529313232830816,16
2020,900,G_5.9.134,1,R3,1.7589820359281418,17
2020,900,G_5.9.139,1,R1,3.3528918692372116,17
2020,900,G_5.9.139,1,R2,2.795208214489449,16
2020,900,G_5.9.139,1,R3,2.6901004304160665,16
2020,900,G_5.9.140,1,R1,1.6816581931951475,26
2020,900,G_5.9.140,1,R2,1.7072129748186171,23
2020,900,G_5.9.140,1,R3,1.8129770992366332,25
2020,900,G_5.9.143,1,R1,2.3500950406082666,15
2020,900,G_5.9.143,1,R2,2.907412028949338,16
2020,900,G_5.9.143,1,R3,3.0424876021980936,16
2020,900,G_5.9.146,1,R1,3.089353612167301,27
2020,900,G_5.9.146,1,R2,2.5933609958506167,28
2020,900,G_5.9.146,1,R3,3.3440773569701747,28
2020,900,G_5.9.147,1,R1,2.181208053691279,25
2020,900,G_5.9.147,1,R2,2.867577438117138,18
2020,900,G_5.9.147,1,R3,2.28690228690229,26
2020,912,G_5.9.153,1,R1,1.8260869565217348,15
2020,912,G_5.9.153,1,R2,1.696640651510009,16
2020,912,G_5.9.153,1,R3,1.7670157068062906,15
2020,912,G_5.9.161,1,R1,2.662406815761443,19
2020,912,G_5.9.161,1,R2,2.982365145228215,16
2020,912,G_5.9.157,1,R1,2.183650615901456,18
2020,912,G_5.9.157,1,R2,2.2372159090909207,15
2020,912,G_5.9.157,1,R3,2.573968422449255,19
2020,912,G_5.9.163,1,R1,1.6972540361528985,15
2020,912,G_5.9.163,1,R2,2.219705549263878,16
2020,912,G_5.9.164,1,R1,1.9112449273465018,20
2020,912,G_5.9.164,1,R2,2.3815430414289267,20
2020,406,G_5.1.64,1,R1,4.30703624733475,19
2020,406,G_5.1.64,1,R2,4.083825900053725,17
2020,406,G_5.1.64,1,R3,6.2531017369727095,15
2020,406,G_5.1.165,1,R1,2.0142180094786823,22
2020,406,G_5.1.165,1,R2,3.2748538011695842,21
2020,900,G_5.3.14,1,R1,2.5981205085682717,18
2020,900,G_5.3.14,1,R2,2.2130532633158424,18
2020,900,G_5.3.14,1,R3,2.1376433785193,17
2020,900,G_5.3.33,1,R1,4.034896401308615,16
2020,900,G_5.3.33,1,R2,2.1834061135371172,17
2020,900,G_5.3.37,1,R1,2.7985681744223854,20
2020,900,G_5.3.37,1,R2,2.1097046413502056,17
2020,900,G_5.3.37,1,R3,2.765957446808514,20
2020,912,G_5.3.56,1,R1,3.099455040871945,13
2020,912,G_5.3.56,1,R2,3.4738141421266135,16
2020,912,G_5.3.56,1,R3,2.8574544661358914,15
2020,912,G_5.3.101,1,R1,3.6903690369036894,23
2020,912,G_5.3.101,1,R2,2.5477707006369457,21
2020,912,G_5.3.122,1,R1,2.421750057116739,18
2020,912,G_5.3.122,1,R2,3.7275064267352036,17
2020,912,G_5.3.122,1,R3,2.225556389097264,20
2020,411,G_5.4.5,1,R1,3.6639526276831873,20
2020,411,G_5.4.5,1,R2,5.454545454545453,20
2020,411,G_5.4.5,1,R3,2.736116740980947,20
2020,411,G_5.4.15,1,R1,2.3238300161377055,23
2020,411,G_5.4.15,1,R2,2.910685805422645,21
2020,411,G_5.4.15,1,R3,3.133802816901394,20
2020,406,G_5.4.73,1,R1,3.3465683494044356,22
2020,406,G_5.4.73,1,R2,3.150461705594779,21
2020,406,G_5.4.73,1,R3,2.2365805168985986,23
2020,406,G_5.4.82,1,R1,1.084875558391829,18
2020,406,G_5.4.82,1,R2,2.6281208935611033,21
2020,406,G_5.4.85,1,R1,3.859348198970835,24
2020,406,G_5.4.85,1,R2,3.0098598858328955,20
2020,406,G_5.4.85,1,R3,4.641350210970458,23
2020,406,G_5.4.94,1,R1,4.14273995077933,20
2020,406,G_5.4.94,1,R2,3.940708604483021,20
2020,406,G_5.4.94,1,R3,4.586097490625903,19
2020,406,G_5.4.97,1,R1,3.78827192527244,19
2020,406,G_5.4.97,1,R2,4.42048517520216,18
2020,406,G_5.4.97,1,R3,4.42307692307692,17
2020,406,G_5.4.112,1,R1,3.993203058623621,21
2020,406,G_5.4.112,1,R2,3.6885245901639365,20
2020,406,G_5.4.112,1,R3,3.3659991478483136,22
2020,406,G_5.4.130,1,R1,3.6847492323439184,23
2020,406,G_5.4.130,1,R2,3.0156815440289506,22
2020,406,G_5.4.130,1,R3,4.670793472144055,22
2020,111,G_5.7.71,1,R1,3.7262872628726313,15
2020,111,G_5.7.71,1,R2,2.735562310030403,12
2020,406,G_5.7.167,1,R1,5.99755201958385,23
2020,406,G_5.7.167,1,R2,7.435508345978761,16
2020,406,G_5.7.167,1,R3,3.010471204188505,21
2020,406,G_5.7.165,1,R1,5.511811023622045,23
2020,406,G_5.7.165,1,R2,4.550050556117299,20
2020,406,G_5.7.165,1,R3,7.876230661040779,23
